date,sp500_close,sp500_open,sp500_high,sp500_low,sp500_volume
2019-06-21,2004.7204374935898,1992.9797995644094,1995.2804799629612,1975.426942848902,4593750804
2019-06-22,2007.648164807936,2001.4750448926507,2012.2540090798775,1992.231581128834,3486893830
2019-06-23,1956.1687952492948,1951.480549937412,1963.9962643257636,1944.454012939438,4758191746
2019-06-24,1950.071776277178,1942.0831846625786,1949.5293237799171,1930.131022050764,3627263824
2019-06-25,1987.3329524069763,1979.3580749766259,1987.198944365494,1967.4258205409621,4556093891
2019-06-26,1968.9286312271033,1963.8346273482002,1975.8626347301044,1956.202310006422,4238024167
2019-06-27,1966.8253487386974,1967.6852307514928,1988.7273621903669,1968.9390302282739,3784729136
2019-06-28,2028.1136664885846,2023.8179657629444,2037.6513521566324,2017.3762143242284,3420988726
2019-06-29,2015.6161051340666,2005.1105385825329,2009.3948218997866,1989.4008435724256,4351862336
2019-06-30,2027.591461160357,2021.500682234082,2032.6047341375668,2012.37981140983,4345102262
2019-07-01,1967.1320112287542,1963.7138736230474,1978.267037639694,1958.5827885089511,4899381126
2019-07-02,2021.2258747970577,2014.931740949429,2025.6633155224342,2005.507461636639,4772394279
2019-07-03,1994.9332096617254,1988.9508772028082,1999.891772579294,1979.9923519566144,3803230545
2019-07-04,1920.7460931760338,1917.5371886321834,1931.9423852168488,1912.7190779012583,3354580548
2019-07-05,1946.7615457488519,1949.7760477654022,1973.8865489525165,1954.2458867738846,3607559189
2019-07-06,1996.6942809598745,1994.481096236984,2011.1594779614281,1991.147940867285,4115905769
2019-07-07,2002.5223176689185,1992.8909741877749,1998.3705245978563,1978.4862407710123,4365942809
2019-07-08,1997.2956649708776,1987.84419269723,1993.5442541463726,1973.7079929110855,4113550178
2019-07-09,1975.8594530739585,1977.1990337762268,1999.0597826701355,1979.168640554015,4009828906
2019-07-10,1993.623856277313,1990.5556828672575,2005.905777347306,1985.9465158811638,3219303494
2019-07-11,2007.6593380296943,2001.05969369178,2011.1915042334595,1991.1796484699428,3448856067
2019-07-12,1937.8122695289217,1936.3060906940427,1953.4664935336293,1934.0290159860313,3934132152
2019-07-13,1985.300571000693,1981.4856605024695,1995.6190305115,1975.7621247352665,4791297327
2019-07-14,1976.901612944056,1968.0463893587892,1974.4466233605401,1954.8003883022266,3095560314
2019-07-15,1987.2536612494137,1978.907603447426,1986.1843979126595,1966.4213690777078,3443848485
2019-07-16,1983.8089141729415,1985.213161378192,2007.2518173579454,1987.2791624588615,3964175554
2019-07-17,2052.132680358525,2043.3915304248258,2050.7198242316435,2030.314651851229,3233899538
2019-07-18,1998.9961547634243,1995.0439441338503,2009.1063925220922,1989.115284138788,3837287109
2019-07-19,1936.5352346894422,1926.4562955351284,1930.5944188078804,1911.3845240933742,4569683488
2019-07-20,1969.9253349019816,1970.1936659906082,1990.3692067348647,1970.5645380111348,4929793850
2019-07-21,1902.0038160439572,1901.256601953561,1919.2094200675635,1900.1128089226129,4842398301
2019-07-22,1960.1546317908824,1956.9516110048626,1971.7612038475058,1952.1416893813619,4150651116
2019-07-23,1939.7101394185086,1939.481294053617,1958.5991404876324,1939.1105918260641,4507421110
2019-07-24,1986.535411773878,1977.2699339190394,1983.1442685260165,1963.411489734713,4447475143
2019-07-25,1989.3206163840368,1985.8552663804796,2000.5594481366904,1980.6533839761264,4468936488
2019-07-26,1952.8179186706827,1950.2210380294719,1965.876845368523,1946.3158817330154,3776644306
2019-07-27,2028.033413495469,2018.4202685581427,2024.1834415326684,2004.0423127611991,3050318051
2019-07-28,2041.937071679602,2038.812502322404,2054.561840480114,2034.1184390823023,4587906830
2019-07-29,1953.4067911090901,1946.7286303625185,1956.1968613868416,1936.7322159999078,4536919396
2019-07-30,1964.8821522758951,1957.0745181790264,1964.9438898376789,1945.3922093417816,3618236968
2019-07-31,1931.3251605505695,1945.6416309406898,1986.748360288136,1966.9797198872589,3456911349
2019-08-01,1981.502006740135,1978.34961635493,1993.450265011353,1973.6149389913394,4875891881
2019-08-02,2041.3818716611456,2043.5522055816457,2067.3311736851356,2046.7607142454826,4221858245
2019-08-03,2027.5211306135836,2019.2126212081828,2026.9504835615037,2006.781822033529,3167859036
2019-08-04,1993.9167867775982,1988.5780687088795,2000.4854716192035,1980.5801435433907,4948139882
2019-08-05,2040.0922738536697,2037.5293627296933,2054.1125242781723,2033.6735936883397,3369998307
2019-08-06,1914.7806252637179,1914.8971829670836,1934.2890212474078,1915.0423643195732,4595099309
2019-08-07,1955.1626113303125,1956.4333970890088,1977.982052984819,1958.3006395222837,3327917665
2019-08-08,1981.688087707541,1980.1671692766608,1997.7455011752807,1977.8674364869698,3271353190
2019-08-09,2018.5947199652264,2013.7268348875778,2026.5963881644846,2006.4312499737935,3228894737
2019-08-10,2084.9099687959174,2079.8873428842076,2093.187549692029,2072.359812879173,3845390045
2019-08-11,2022.400341470741,2025.308718050259,2050.017210785238,2029.619029583395,4196896238
2019-08-12,1961.047645719212,1954.1379237679091,1963.331429055113,1943.795792945112,3305716541
2019-08-13,1986.8583986944002,1982.0810061381321,1994.7694087798714,1974.920956951216,3753856273
2019-08-14,2003.4216199090465,1997.9761908118642,2009.8170376612688,1989.8188581820523,3740629780
2019-08-15,1973.6130150588144,1971.3856644648617,1987.8109268609264,1968.0317136583303,3967610138
2019-08-16,1961.1680347873878,1964.2739033411497,1988.6676265806968,1968.87988900278,4542163369
2019-08-17,2026.3127440949704,2022.6286809201517,2037.3721763648891,2017.0998164010593,3832781838
2019-08-18,2001.7615682155836,2007.03793111065,2035.1328145878617,2014.8827368307689,4010748724
2019-08-19,2073.2579240328914,2061.277020085848,2063.9008668607903,2043.3645398273497,4731675166
2019-08-20,1959.694701686985,1956.6710400244012,1971.748201196157,1952.1288161096284,4408248311
2019-08-21,2040.7626663821175,2038.1032201439482,2054.5466137071844,2034.1033638195506,3760561056
2019-08-22,2007.4771496872802,2002.6332911440493,2015.42773993202,1995.3737325695126,3422956828
2019-08-23,2009.6390541917651,2005.9388078462102,2020.4904231141334,2000.3860407945897,4046257986
2019-08-24,1981.7413407219829,1979.3830931020414,1995.6912829887435,1975.833658282388,4625409924
2019-08-25,1996.0807048772174,1992.3834403917303,2006.8035217505226,1986.835327504249,4539673926
2019-08-26,2030.8653396484506,2025.3480468704638,2037.3552377164733,2017.0830462964093,4868142683
2019-08-27,2044.6888469966664,2044.1988847150737,2063.973945764372,2043.4368915776622,4911101748
2019-08-28,2005.0380922885386,2000.5669765059245,2013.9025993931998,1993.8637675584419,4731467568
2019-08-29,1991.804996389964,1988.516277291169,2003.513433567442,1983.5779765170198,4033116790
2019-08-30,2019.979932202627,2017.575621844336,2034.1976368577405,2013.9568643516936,4433185257
2019-08-31,2011.2732273800355,2004.6170561370436,2014.699350750971,1994.6525910420064,4723017837
2019-09-01,1979.1525065063859,1972.144796357265,1981.3712846656988,1961.6561475048466,4864866857
2019-09-02,2016.205369720809,2008.1373051737698,2016.1264965778407,1996.0655364128872,3998411529
2019-09-03,1999.3143710240686,1997.5858827269944,2015.0261010635545,1994.9760901076984,4406760452
2019-09-04,2073.6660913152714,2068.967971517396,2082.6477946342693,2061.9249310060677,3329762306
2019-09-05,1985.677280697912,1984.7859472771797,2003.3597283397958,1983.4258006946238,3842938837
2019-09-06,2007.531150652543,2007.412240745173,2027.3775066961482,2007.204596181759,3061937143
2019-09-07,2124.188845276435,2115.804115043325,2124.3963769144643,2103.2581045073557,4398719382
2019-09-08,2027.26532744762,2020.148918790144,2029.6932688328702,2009.49731590916,4450039312
2019-09-09,1991.413827191021,1989.384355351778,2006.2885380960504,1986.325468065244,3997023336
2019-09-10,2011.1253395945666,2007.452591774241,2022.0608519968418,2001.9408435192615,3561279658
2019-09-11,2005.9681028648947,2005.8509233402954,2025.803129913628,2005.6458848398609,4443798583
2019-09-12,2058.439576909473,2050.055205753486,2057.988214017019,2037.5107193501833,3559333924
2019-09-13,2054.753980451488,2052.8954342987536,2070.6946256473566,2050.090699024,3294927245
2019-09-14,2056.0376460233865,2047.2370139368975,2054.514228095151,2034.0713004524137,4454912822
2019-09-15,2047.8407645955047,2043.673473902193,2057.8996898364644,2037.4230760072462,3918526553
2019-09-16,2054.5984308673715,2054.690889789633,2075.449238810576,2054.7980026035057,4552920803
2019-09-17,2003.4110568116762,1997.1074069169083,2007.645767606631,1987.669192804575,3320036731
2019-09-18,2031.2520495480392,2026.1332546712547,2038.7490607186828,2018.4630004130245,4049695006
2019-09-19,2052.413457715626,2048.174525020308,2062.337909000232,2041.8171337862993,4793006595
2019-09-20,2003.2053544779542,1998.0310157985803,2010.2810816254184,1990.278284793325,4322403856
2019-09-21,2048.474948545749,2035.1595280593199,2035.5095002867627,2015.2556744132628,4158709070
2019-09-22,2106.1282815673017,2097.436857437289,2105.3824615404865,2084.4333823211787,4288263133
2019-09-23,2066.528979925021,2061.9026611021623,2075.619823303294,2054.9668897380875,3893856058
2019-09-24,2002.4804626023333,1999.4170359206576,2014.863210393167,1994.8148202400014,4878960024
2019-09-25,2070.4747750498336,2063.11651341069,2072.727452909328,2052.103299149036,3595819154
2019-09-26,2078.905379125227,2075.400755875382,2090.944328480642,2070.1389122768546,4425379477
2019-09-27,2049.4836228848258,2039.5711171475255,2045.095253965211,2024.7460474580946,4197866108
2019-09-28,2073.337431664552,2065.564460047175,2074.574789569823,2053.932254350223,3340548518
2019-09-29,2096.008751154786,2086.483930804008,2093.063276717396,2072.2367764515516,3032653772
2019-09-30,2075.7707784397853,2071.2777802786427,2085.2900033558203,2064.5408490935733,4162283247
2019-10-01,2006.4341451607647,2006.0858558988964,2025.692022108,2005.5358825845376,4249886629
2019-10-02,2031.9974603295107,2030.3885568584456,2048.3382264559123,2027.9567515658039,4893803985
2019-10-03,2019.297890116505,2022.4773342953563,2047.5660483017555,2027.1922567763652,4494794743
2019-10-04,2080.214154720925,2069.274883085191,2073.5492496856027,2052.91691884296,4386881260
2019-10-05,2093.7556139113917,2088.751165282488,2102.1677234236176,2081.2506316482586,4684785005
2019-10-06,2058.2351234491643,2057.521513478456,2077.093119150507,2056.425525925129,4293287380
2019-10-07,2069.022202600514,2060.746720170598,2068.951168285764,2048.3645894968513,4274933652
2019-10-08,2062.106660509765,2060.555934421755,2078.896038173974,2058.210505455825,4283882608
2019-10-09,2037.5746702793726,2034.3518237405901,2049.90824582462,2029.5111488512407,4273277756
2019-10-10,2074.7183797983416,2070.827409435537,2085.7426699157095,2064.9890115085886,4410389134
2019-10-11,2019.4729259501344,2019.2215283188455,2039.105576055121,2018.8159683331796,4581239120
2019-10-12,2034.3363422072675,2035.3020729196967,2057.1823110270916,2036.7128352954787,3051065009
2019-10-13,2064.8769167083847,2061.6240009190474,2077.408771818729,2056.738037770782,3912928846
2019-10-14,2074.657133388695,2066.1922273815767,2074.1657655009208,2053.527300172554,3347227397
2019-10-15,2094.926680052958,2090.003184424214,2103.554343312989,2082.6234543248,3316923913
2019-10-16,2060.5596667065856,2058.751495519654,2076.685393114302,2056.021856864409,4713156992
2019-10-17,2093.0221472834896,2091.0025601108973,2108.9413898024336,2087.9568983616136,3512989585
2019-10-18,2085.3156910648495,2078.7908060359905,2089.815353400527,2069.021170779626,3943908554
2019-10-19,2112.1325334074977,2099.910377824304,2102.558226212409,2081.637248837161,4828997729
2019-10-20,2105.581285846025,2102.8827115125528,2119.917186211655,2098.8234828662657,4681337067
2019-10-21,2045.42502675669,2035.7293126683844,2041.5417101195153,2021.2278622576296,3837614056
2019-10-22,2038.6276474272786,2043.5776791265516,2071.547297260353,2050.9348863423397,3997401986
2019-10-23,2130.888452368968,2124.5313515061644,2136.2678430830765,2115.011446634489,4010719422
2019-10-24,2052.1326763227594,2051.743852670529,2071.74709448623,2051.1326955361187,4477528981
2019-10-25,2036.0814509440054,2031.5719447548224,2045.1608311352709,2024.8109721189996,3032023426
2019-10-26,2086.8043392016807,2083.4879729498534,2099.396498770206,2078.5069813695077,4541736029
2019-10-27,2057.17437964587,2054.4248902174118,2070.8963327752804,2050.290399115825,4003558538
2019-10-28,2040.0976577173822,2037.6574078022256,2054.426766064285,2033.984708690511,3747765165
2019-10-29,2088.699212617569,2085.045972346307,2100.4622952155833,2079.56217287513,3999549120
2019-10-30,2055.7310508468677,2051.406844366034,2065.4741146656424,2044.9221334251881,4527444081
2019-10-31,2093.7141871132635,2095.4387992380657,2119.0665273412237,2097.9812882632023,3782873541
2019-11-01,2100.7483078265077,2095.880961801241,2109.575750125506,2088.5849466416703,4947532924
2019-11-02,2116.6058316874382,2112.567178925369,2127.6786697031202,2106.507737666273,3468646996
2019-11-03,2103.3620678164907,2096.9004863611012,2108.2021957749234,2087.225059498556,4234299542
2019-11-04,2022.0514530317012,2018.084889707389,2032.3569189132427,2012.1344620086334,3534693452
2019-11-05,2086.204602327399,2080.0136445583594,2091.553858537417,2070.7423773579408,4421782998
2019-11-06,2088.198424710032,2079.6700110485453,2087.683061883364,2066.91009609348,4252033358
2019-11-07,2082.488184796536,2086.2359822332724,2112.82131128004,2091.798213655363,4426903529
2019-11-08,2074.0747425110253,2074.194921271372,2095.1907822721673,2074.343112796823,4653828252
2019-11-09,2102.181734199182,2101.43862525623,2121.4064725246703,2100.297950409997,4162631332
2019-11-10,2098.4857733252234,2094.472454381968,2109.440554061619,2088.4510958122496,3608392925
2019-11-11,2092.7752951185785,2086.660775731535,2098.3829249990054,2077.5034929094627,4643801972
2019-11-12,2085.7324209719045,2077.211584306172,2085.2113869772948,2064.4630149675704,4873130522
2019-11-13,2008.8410477028037,2005.3634133248172,2020.2448420094695,2000.1429032830074,3327921674
2019-11-14,2077.512272776667,2072.4261086547235,2085.555657601791,2064.803860013714,3140632377
2019-11-15,2101.213846075993,2102.9125606509256,2126.576247917645,2105.416285251798,4422731674
2019-11-16,2123.9529391527794,2119.080229322648,2132.999737987859,2111.77585999793,4575451586
2019-11-17,2056.0822842652874,2054.7764025038946,2073.4276110703145,2052.7964905621525,4204568940
2019-11-18,2130.296256614103,2125.8058844869674,2140.369259660759,2119.07205309697,3532583111
2019-11-19,2090.3002051387107,2092.524641785414,2116.8766115809026,2095.813162709451,3428687277
2019-11-20,2120.663119204309,2115.948504303577,2130.07491399463,2108.880138731002,3121316214
2019-11-21,2150.7390260160078,2143.2791719900647,2153.541398867078,2132.113126241535,3768902097
2019-11-22,2085.449175774796,2081.9502318380632,2097.568090458506,2076.696766175337,3690942794
2019-11-23,2077.9763668363803,2080.72488806091,2105.748504001207,2084.7957825683593,4677022375
2019-11-24,2065.6036956164485,2064.8339007716345,2084.3941880653488,2063.653947388082,4116185848
2019-11-25,2154.3272111297583,2153.41711902192,2173.6548470000184,2152.0264405622074,3891188021
2019-11-26,2109.719858630453,2099.4298017907836,2104.9854664205463,2084.0403374014363,3936970259
2019-11-27,2085.660513439335,2080.3856063108337,2093.3104992927774,2072.4815391008096,4666222746
2019-11-28,2058.0081482669602,2062.2888471987335,2089.437214069539,2068.6467940290463,3499330011
2019-11-29,2157.206029558869,2147.0172819473823,2153.2032139398025,2131.7783063384113,3718580393
2019-11-30,2102.4652784025907,2103.3803345658503,2125.86735092102,2104.7144419566316,4233501944
2019-12-01,2112.618039154403,2106.779894239666,2119.1205747895274,2098.03479792595,4487783298
2019-12-02,2096.4141772201233,2091.0391927898836,2103.920128727018,2082.9856000829686,4214319118
2019-12-03,2061.529487860431,2058.722287527431,2075.1498555801295,2054.501598310676,3860658695
2019-12-04,2074.9511925561083,2075.2484562608,2096.521845112709,2075.6609312309906,4986161159
2019-12-05,2163.5466904151963,2157.5236871031734,2170.0949111396967,2148.501926949252,4700438948
2019-12-06,2131.5665994531487,2129.642633240839,2148.113367374086,2126.739105012155,3066710350
2019-12-07,2107.4634667061737,2107.6647558648738,2129.118762928915,2107.9335016062396,4056901005
2019-12-08,2125.359197772629,2121.869655413402,2137.902281127474,2116.629621613768,3476077653
2019-12-09,2123.5935453016587,2121.522141121847,2139.6891228110962,2118.3986837781504,3325690570
2019-12-10,2135.770626458251,2137.822567560422,2162.369068184888,2140.852958053695,3347405538
2019-12-11,2108.60653585731,2104.7484535936965,2120.0536929407576,2098.958631319457,3003045834
2019-12-12,2087.5248966560503,2086.4055668220685,2105.6554033014722,2084.7036082437467,4399934707
2019-12-13,2133.0975243277753,2129.2105667658034,2144.7177556220513,2123.3772804417326,3986933098
2019-12-14,2124.103197874312,2118.3946045065013,2131.0471384455423,2109.842689306781,4688916412
2019-12-15,2119.0189294580828,2115.35524814126,2131.059986842858,2109.8554098593477,4266934968
2019-12-16,2097.3124291370195,2089.9011667135974,2099.7009934045136,2078.8084462064585,3019121381
2019-12-17,2096.2371409218104,2093.658927309107,2110.782284473329,2089.7794756725993,3498963369
2019-12-18,2062.1899720520028,2067.6100821924024,2096.5295104266065,2075.668520273108,3121007675
2019-12-19,2129.478872587859,2125.196080994887,2140.0662644031145,2118.7720727175115,3658384652
2019-12-20,2083.165891226672,2077.6868525011623,2090.2769349168434,2069.478159445034,3056574596
2019-12-21,2199.670138566199,2188.1870119215832,2192.834808649509,2171.0155568221503,3278341009
2019-12-22,2167.987667501799,2157.5667816402797,2163.508630190139,2141.9811811335207,4134228155
2019-12-23,2132.7511422013185,2126.5000106772222,2138.4160066650993,2117.1382354545017,3266671039
2019-12-24,2161.912179946463,2156.5696449622524,2170.157101123151,2148.563498126901,4928420742
2019-12-25,2157.303921325184,2151.6750031009406,2164.7816184530993,2143.241502846601,3377046494
2019-12-26,2116.362522027498,2111.1405678119004,2124.45391550587,2103.3150705754633,3663075420
2019-12-27,2184.165147328586,2178.5987350147348,2192.0697595650026,2170.258120166346,4589847382
2019-12-28,2094.995260362421,2093.154945362543,2111.385627191415,2090.3768149805555,4776710692
2019-12-29,2138.8606194170916,2136.5894798078443,2154.60656213776,2133.167690872708,4497149549
2019-12-30,2141.61016193223,2138.134567829993,2154.351440078404,2132.9151073413054,4384736564
2019-12-31,2198.441864023139,2192.5368019880448,2205.637181563236,2183.6905429407166,3056609420
2020-01-01,2048.8226358685797,2049.4713058349244,2071.0157641137353,2050.408642082753,3705957249
2020-01-02,2190.8045747868227,2182.2488606521233,2191.2501419742543,2169.446657974511,3227163975
2020-01-03,2177.0680782551694,2171.3455810475175,2184.508521711582,2162.772118510472,3757191135
2020-01-04,2032.9371005847925,2030.359415158319,2046.8483535190032,2026.481703235232,3176404928
2020-01-05,2131.626911177074,2131.587192015212,2152.9179423607025,2131.4958732824866,4292997456
2020-01-06,2272.2407840729115,2261.181936420555,2267.2018429165423,2244.6426205989646,3631991931
2020-01-07,2101.5934342920427,2094.6089107646026,2105.0992888829655,2084.1530273020403,4144712312
2020-01-08,2168.5346801413552,2167.4031352226475,2187.4473737419185,2165.681728232049,3962949335
2020-01-09,2026.1603021601843,2018.6238036271632,2027.5195635448722,2007.3452395295005,3445856117
2020-01-10,2186.6259671379653,2184.7283536783234,2203.7916036545353,2181.8633289913064,4683983220
2020-01-11,2091.014158237147,2089.4642196484087,2108.0956072256636,2087.1195315318764,3000754495
2020-01-12,2119.184725965435,2120.1716716305323,2142.9355636549135,2121.6128217279993,4495464713
2020-01-13,2259.633915248958,2252.4176337048934,2264.1422582166483,2241.6134795279254,3816034575
2020-01-14,2217.0733452484246,2213.3439571733707,2229.9329665050273,2207.744578778609,4543789770
2020-01-15,2114.498286190335,2112.0463312920383,2129.5445423568945,2108.3550444229954,3516938794
2020-01-16,1997.2597112845747,1994.085814164806,2009.311955267637,1989.3188014838797,4751438127
2020-01-17,2043.6175937672203,2035.848865565337,2044.567393961956,2024.2234397931804,4733449956
2020-01-18,1937.162308586597,1936.6950152503186,1955.4254408642473,1935.9684713034094,3771223511
2020-01-19,2252.6870293796355,2243.62438083004,2252.4773661715976,2230.0646560604378,3714658575
2020-01-20,2035.539960315769,2037.056623162577,2059.784998497299,2039.2896253779231,4355043623
2020-01-21,2058.8740822965856,2054.4958853209623,2068.5127636923244,2047.930547138172,3530651874
2020-01-22,2100.2738888268086,2103.5509763179853,2129.6004673019397,2108.410412900925,4510731961
2020-01-23,1963.6642933967646,1962.0498906475386,1979.3054867744588,1959.6109048165042,3170596938
2020-01-24,2129.0127853775466,2124.0763747721007,2137.949991188541,2116.676856947859,3585290596
2020-01-25,2185.5268690492553,2181.0059655337727,2196.077251324685,2174.2257363861313,3930706224
2020-01-26,2204.1947105288505,2204.9588374047203,2228.2376752598825,2206.066156103068,3655740921
2020-01-27,2230.4665132201735,2226.6416912074196,2243.2202775717333,2220.8996777949,3287605064
2020-01-28,2250.6985707438043,2238.588850457908,2242.7978432565155,2220.4814468062023,4101683066
2020-01-29,2272.7347754683333,2265.503641010492,2277.3371937558973,2254.677122176237,3467158107
2020-01-30,2180.514996636316,2172.5571344029945,2182.3624203137633,2160.6473713554174,4166573608
2020-01-31,2202.4299133971517,2200.9509253903507,2220.808047881705,2198.71045536547,3749323799
2020-02-01,2193.7718528628525,2181.6281236674668,2185.214243146434,2163.4708178414944,4195070902
2020-02-02,2166.563776970766,2159.68468032472,2170.9870293787526,2149.3851683899093,4884089906
2020-02-03,2206.317219814462,2198.624793504029,2209.091814856023,2187.110801772879,3034238458
2020-02-04,2071.524883807401,2064.722220521663,2075.186837921544,2054.538212668593,3872360372
2020-02-05,2131.435635462223,2134.9559884849155,2161.687353757482,2140.1780268544226,3243384651
2020-02-06,2167.20171062916,2167.656575987898,2190.094871296274,2168.302882527157,3023671734
2020-02-07,2099.832874573687,2101.260754683378,2124.499583005002,2103.360283671619,3767168653
2020-02-08,2087.9138293641377,2081.2997953636254,2092.215128537279,2071.397067556809,3592099525
2020-02-09,2060.467867071621,2057.6801699036346,2074.1266812541417,2053.4886048237527,3050206262
2020-02-10,2166.290617247258,2155.6666740718165,2161.2833460082143,2139.7780390827593,3427112248
2020-02-11,2093.048291793079,2088.899512829731,2103.6074816697273,2082.6760639416707,4194581207
2020-02-12,2034.5884498617386,2030.3006651880548,2044.2110393734965,2023.8706310215218,4409758269
2020-02-13,2081.468781024269,2077.6769910518406,2092.8105020024564,2071.986516907905,3415383342
2020-02-14,2175.8366629587904,2172.1631083786756,2188.423033997862,2166.647680425744,4635921163
2020-02-15,2149.7596606011025,2150.696670471521,2173.6916047898267,2152.0628326028636,3012928011
2020-02-16,2366.9530340957713,2359.336358303264,2371.5303253861466,2347.933008715638,3972738335
2020-02-17,2186.715943791687,2186.4309278129117,2207.942253942389,2185.972679276296,4551701479
2020-02-18,2216.369866067357,2208.720536440733,2219.353837532058,2197.2707147705455,4802432891
2020-02-19,1998.511469819248,2003.2314766687214,2030.449455369891,2010.2459782020314,4859838290
2020-02-20,2072.416056177791,2068.76771861515,2084.02807889972,2063.291481099723,4007559064
2020-02-21,2185.4988930706677,2180.3830473530024,2194.5512067464874,2172.7148763310997,4295815656
2020-02-22,2179.4511809131955,2174.433317449035,2188.6894791327773,2166.9114743652867,3948935639
2020-02-23,2139.6982773778095,2132.7555423060658,2143.6917206445246,2122.361454767465,4088737569
2020-02-24,2121.5668012907377,2120.692876627718,2140.656736961167,2119.356669926728,3435069458
2020-02-25,2156.4954980512766,2151.4094869383716,2165.3318702875576,2143.786279538428,3516252376
2020-02-26,2138.882771720732,2135.022985654517,2150.6294635718527,2129.2301654268595,3576784810
2020-02-27,2050.99694981482,2051.5403963411045,2072.94699375238,2052.320655506088,3455343543
2020-02-28,2225.2073407524013,2222.080193117018,2239.6647486519355,2217.3795272723146,3395106549
2020-02-29,2086.9306870589626,2086.217722465796,2106.0782695144385,2085.122266832703,3037661494
2020-03-01,2204.33370772468,2202.3873732223897,2221.554385726542,2199.4493669630942,3203975609
2020-03-02,2202.7200725676034,2193.92301309305,2202.6776172539257,2180.7604270324937,3202464390
2020-03-03,2150.4493718211716,2147.095863199289,2163.586706536912,2142.0584806012216,4142990816
2020-03-04,2121.6937595260483,2119.971592539346,2138.649489433427,2117.3693950112042,4028253983
2020-03-05,2309.741764922794,2310.9245252876617,2335.8978262378555,2312.6550617976786,4270771514
2020-03-06,2189.148694894747,2184.564259710134,2199.575479241472,2177.68915606494,3496702478
2020-03-07,2212.481965498175,2200.4291253954657,2204.3409295526913,2182.4071889601273,3084246329
2020-03-08,2244.7906178090616,2234.0391354511744,2240.2500152170423,2217.9589702895096,3729951848
2020-03-09,2235.117077972124,2228.2561292810055,2240.2739556769884,2217.982672535924,4415292836
2020-03-10,2259.2757363079754,2261.8322040664066,2288.3837240255934,2265.6137367218566,4499730981
2020-03-11,2246.151978060891,2238.6812602771515,2249.8844766867774,2227.497566470989,4156043174
2020-03-12,2188.958767711577,2186.7343961151378,2205.325188976684,2183.3816547580104,3619877930
2020-03-13,2263.3413773026305,2256.288317173873,2268.297840549307,2245.7277127826474,3390898513
2020-03-14,2204.083472376725,2202.4308950892137,2222.0411833396324,2199.9313208188405,3186637311
2020-03-15,2169.676560515142,2165.0068804790853,2179.6933337245287,2158.0048428416976,4433759398
2020-03-16,2264.259549558033,2259.6649716429297,2275.414541919883,2252.7736012042624,4887715176
2020-03-17,2187.2272898166325,2182.7782984178048,2197.975777209377,2176.105371466,4764515934
2020-03-18,2228.8357277450054,2223.710103369883,2238.2983114833523,2216.0266864934683,4758743052
2020-03-19,2280.7142104552613,2276.6330736822592,2293.326932575042,2270.507759116584,4894297052
2020-03-20,2171.381799995027,2167.2802881505163,2182.8460687501542,2161.1262073695557,4960072278
2020-03-21,2258.5621231890973,2249.9746379040516,2259.607657142063,2237.1239988620428,3395653741
2020-03-22,2216.8103781076425,2218.5801116461007,2243.511591987527,2221.1880935597906,3349799696
2020-03-23,2122.437487737793,2117.61483589459,2131.595101649263,2110.385200140315,3950376554
2020-03-24,2159.955922643999,2160.6898408110665,2183.478896551852,2161.7527383772062,3502678916
2020-03-25,2306.741142286633,2290.0693179741425,2287.9175490550374,2265.152200308221,4346330142
2020-03-26,2184.473236116231,2179.6853352797507,2194.34086999203,2172.5066324796717,3215827520
2020-03-27,2131.63705452486,2126.940962054517,2141.2056043939283,2119.900075991999,4659117624
2020-03-28,2213.3946694147326,2213.50379485208,2235.880967285998,2213.6333954722068,4441307850
2020-03-29,2188.470650538794,2189.9942900674073,2214.267922964432,2192.23540631802,4491807661
2020-03-30,2226.965783414357,2226.839201265822,2248.9948662527336,2226.61680788206,3723379868
2020-03-31,2333.109475121362,2328.4909425524943,2344.895074634448,2321.562785334603,3463215078
2020-04-01,2082.6035780977654,2080.8025935127953,2098.968609224931,2078.083349431648,3351297179
2020-04-02,2194.247409683372,2193.5007810704396,2214.387172627246,2192.353469417025,4658870718
2020-04-03,2273.4177263045217,2270.265600286491,2288.2960448502504,2265.526929976119,3745032076
2020-04-04,2185.07339818692,2177.9946604980573,2189.1797926153513,2167.396909106741,3241230346
2020-04-05,2293.486511097135,2292.4418634684125,2313.8718720605348,2290.8482713435146,3948355628
2020-04-06,2258.3687513500768,2251.028638026757,2262.5526474622307,2240.03968579594,4484135285
2020-04-07,2290.858103443758,2281.7431159443668,2290.899724499639,2268.1047023653146,4194639647
2020-04-08,2251.9896600191087,2244.058425377257,2254.621372852215,2232.1873293412477,4133615398
2020-04-09,2308.91967880516,2302.6109955809234,2316.207518466823,2293.160677487054,4211164158
2020-04-10,2282.536308640618,2276.4054815269765,2290.007148328005,2267.221007548622,4145194619
2020-04-11,2341.6784407664327,2339.7330700195357,2360.279809085768,2336.7944378510842,3849115135
2020-04-12,2179.1015991818776,2173.6936200588752,2187.3542594717196,2165.5895404720013,3409506040
2020-04-13,2321.00703514269,2315.519741498452,2330.4840493469046,2307.295153333503,4371154354
2020-04-14,2107.7840899495095,2108.9199728200933,2131.795476094987,2110.58358081046,4000629170
2020-04-15,2203.2006861880213,2203.4882643618116,2226.0339477449556,2203.884356225106,3459157260
