date,close
2020-08-18,15970.784250241124
2020-08-19,15836.728907762841
2020-08-20,16246.925107569516
2020-08-21,16434.495048197736
2020-08-22,16191.328380764106
2020-08-23,17489.631200372638
2020-08-24,17399.428864209505
2020-08-25,16516.65308096448
2020-08-26,16128.466591193954
2020-08-27,16334.711978661888
2020-08-28,17129.392900487303
2020-08-29,16860.931024482474
2020-08-30,17326.266471072275
2020-08-31,17858.358131985246
2020-09-01,17118.938467782365
2020-09-02,17153.538997394968
2020-09-03,16896.234711838253
2020-09-04,17341.071294587706
2020-09-05,16218.091096053931
2020-09-06,17504.124105148407
2020-09-07,17268.103406188002
2020-09-08,18813.40181002791
2020-09-09,16741.109902236134
2020-09-10,17318.99673470604
2020-09-11,16860.189727197678
2020-09-12,18820.634684659348
2020-09-13,19074.251850659144
2020-09-14,17177.198349132166
2020-09-15,17644.205871134945
2020-09-16,18025.24465839664
2020-09-17,19047.287743232
2020-09-18,18066.081596571963
2020-09-19,18326.06450995377
2020-09-20,18858.459828396113
2020-09-21,19199.67077434832
2020-09-22,18087.18810689452
2020-09-23,19866.597401465286
2020-09-24,19003.56901720587
2020-09-25,19303.125338545386
2020-09-26,17326.00302613798
2020-09-27,19635.966651320286
2020-09-28,19572.60990752468
2020-09-29,19243.500550939003
2020-09-30,19161.877003635484
2020-10-01,18831.66011487078
2020-10-02,19068.7936060575
2020-10-03,19677.236702844526
2020-10-04,18881.52038849367
2020-10-05,19161.825593544894
2020-10-06,18562.31610823303
2020-10-07,21504.06174150386
2020-10-08,20828.88290833251
2020-10-09,18696.953247279245
2020-10-10,22060.681665917316
2020-10-11,20472.047865110268
2020-10-12,20258.617120403316
2020-10-13,22651.85137711486
2020-10-14,20138.881019308104
2020-10-15,20885.585603430955
2020-10-16,20680.361325524813
2020-10-17,22191.831640130797
2020-10-18,20768.508199693068
2020-10-19,19622.593962431023
2020-10-20,21517.788605269092
2020-10-21,21791.62652879376
2020-10-22,20353.188599932913
2020-10-23,20736.2597693445
2020-10-24,21704.440619099438
2020-10-25,21451.14902729228
2020-10-26,21427.44375364077
2020-10-27,22468.218096858636
2020-10-28,21320.06507042699
2020-10-29,21986.788263996124
2020-10-30,22605.873363018567
2020-10-31,23404.40862841631
2020-11-01,24438.196672309638
2020-11-02,22124.66717181411
2020-11-03,21807.446497469533
2020-11-04,23173.663343680048
2020-11-05,23154.539284124854
2020-11-06,22717.883938761966
2020-11-07,22989.408153673903
2020-11-08,24237.814943667283
2020-11-09,23169.084158145062
2020-11-10,22823.146411883878
2020-11-11,24804.869592436607
2020-11-12,22965.006147791613
2020-11-13,23629.141820923134
2020-11-14,24819.211533718033
2020-11-15,23975.26598417474
2020-11-16,24435.1941523695
2020-11-17,24699.85188011855
2020-11-18,23920.791868074415
2020-11-19,24653.507358594736
2020-11-20,24316.584145767203
2020-11-21,24426.273341266682
2020-11-22,25417.88702967012
2020-11-23,24359.36873548132
2020-11-24,26548.41710309838
2020-11-25,25291.793784865204
2020-11-26,26161.48978855334
2020-11-27,25123.889287600883
2020-11-28,25682.36018182894
2020-11-29,25595.301681040277
2020-11-30,25638.812756904706
2020-12-01,26315.768765398687
2020-12-02,25669.872444257053
2020-12-03,26019.167230578107
2020-12-04,25635.29715564106
2020-12-05,27535.23231611294
2020-12-06,26868.636460949183
2020-12-07,27475.897795729325
2020-12-08,25699.506448659587
2020-12-09,26932.46864250153
2020-12-10,26329.007632090572
2020-12-11,27389.48882889532
2020-12-12,26645.038671518218
2020-12-13,27446.87605488116
2020-12-14,27560.40470307153
2020-12-15,26787.150303400886
2020-12-16,27949.087533046924
2020-12-17,25142.510869626964
2020-12-18,27564.139759789683
2020-12-19,26769.937425662716
2020-12-20,27863.0242547574
2020-12-21,27341.286768220576
2020-12-22,26267.1037070085
2020-12-23,28147.115373719043
2020-12-24,28580.906643657723
2020-12-25,28519.512418237224
2020-12-26,28254.914280403656
2020-12-27,28822.159412132954
2020-12-28,28391.906172226572
2020-12-29,28106.826977369634
2020-12-30,31054.20003575224
2020-12-31,28231.00215573806
2021-01-01,28841.14268107661
2021-01-02,29115.844429778885
2021-01-03,29130.33864065532
2021-01-04,29681.007055885464
2021-01-05,28866.46214948931
2021-01-06,27229.804157863295
2021-01-07,27834.382286874068
2021-01-08,27549.93663609613
2021-01-09,30625.6708287811
2021-01-10,29091.88406698266
2021-01-11,32177.392890954485
2021-01-12,28728.77107082435
2021-01-13,28551.89807807711
2021-01-14,32070.58319546376
2021-01-15,29663.40065722755
2021-01-16,28228.995856019654
2021-01-17,26219.037649139496
2021-01-18,30244.343898600928
2021-01-19,29281.21370259882
2021-01-20,30003.154878411686
2021-01-21,30393.616253159238
2021-01-22,29055.01751363836
2021-01-23,31211.811967436697
2021-01-24,29223.379149387343
2021-01-25,32302.78642034056
2021-01-26,29180.165085532746
2021-01-27,29110.920458845027
2021-01-28,26461.34674930992
2021-01-29,30875.57907919734
2021-01-30,26663.225822225475
2021-01-31,31397.31498276983
2021-02-01,30378.83590807385
2021-02-02,33571.09270748178
2021-02-03,29059.40000478091
2021-02-04,30582.543914188755
2021-02-05,27929.97576991931
2021-02-06,30290.586671595418
2021-02-07,32541.377390506048
2021-02-08,32534.202504616784
2021-02-09,30169.452545964505
2021-02-10,30499.979438723974
2021-02-11,29595.43012478099
2021-02-12,33217.56211265721
2021-02-13,32422.739664467113
2021-02-14,31029.487918000807
2021-02-15,31414.72107383486
2021-02-16,29698.228549652784
2021-02-17,32424.52285037623
2021-02-18,31077.899539240156
2021-02-19,29954.136091083597
2021-02-20,30036.52882906398
2021-02-21,31721.30555437022
2021-02-22,33187.65780492663
2021-02-23,28849.6726755509
2021-02-24,30340.42277063011
2021-02-25,31771.143566821105
2021-02-26,30225.168382871958
2021-02-27,30868.095371338044
2021-02-28,31796.165315666767
2021-03-01,30280.23258478814
2021-03-02,33738.92846795468
2021-03-03,31274.643935494285
2021-03-04,31360.31670911242
2021-03-05,32780.39368211502
2021-03-06,29330.938963579516
2021-03-07,33367.16690911997
2021-03-08,35084.025028898424
2021-03-09,30519.755613927766
2021-03-10,31948.18818886927
2021-03-11,32202.66018460072
2021-03-12,34127.058697942615
2021-03-13,34671.90335638782
2021-03-14,32152.351731404222
2021-03-15,32202.80091724035
2021-03-16,34559.50988255214
2021-03-17,32354.992767041855
2021-03-18,33038.46342576675
2021-03-19,34215.32245073244
2021-03-20,32317.21506125542
2021-03-21,33346.355256323746
2021-03-22,30753.642319748513
2021-03-23,36562.53993832556
2021-03-24,33302.40825191205
2021-03-25,35457.15178107871
2021-03-26,33367.17703946558
2021-03-27,32867.0511621679
2021-03-28,33296.02506614171
2021-03-29,33625.71550965619
2021-03-30,32390.37140284504
2021-03-31,34064.85886079561
2021-04-01,33044.401977275964
2021-04-02,35277.04948227317
2021-04-03,34463.227964325175
2021-04-04,35071.251987521195
2021-04-05,34645.18764966847
2021-04-06,34517.47150505372
2021-04-07,34102.76338743346
2021-04-08,32751.68132072836
2021-04-09,36708.00900989339
2021-04-10,33665.773819527814
2021-04-11,34575.07074719544
2021-04-12,35589.61406032075
2021-04-13,36101.67138641848
2021-04-14,37174.695813906066
2021-04-15,35052.45253205689
2021-04-16,35072.66670108046
2021-04-17,36550.62266323076
2021-04-18,36088.38199280101
2021-04-19,36929.062068969506
2021-04-20,34786.46375106306
2021-04-21,34438.09860458821
2021-04-22,35375.45410679219
2021-04-23,35818.32485034519
2021-04-24,36653.20350711685
2021-04-25,35690.16577372182
2021-04-26,33575.668646208906
2021-04-27,35039.04374290467
2021-04-28,35439.64553956994
2021-04-29,35879.8395662876
2021-04-30,37511.25611789592
2021-05-01,36084.966151365945
2021-05-02,37245.92007950898
2021-05-03,34918.24871389312
2021-05-04,36302.682602612025
2021-05-05,38856.580172956346
2021-05-06,36913.805355659555
2021-05-07,37851.985899450854
2021-05-08,40366.76083266174
2021-05-09,36489.65813917273
2021-05-10,35508.31541045545
2021-05-11,36546.897449046584
2021-05-12,39061.392078483856
2021-05-13,39405.422074456255
2021-05-14,38219.36772462654
2021-05-15,37918.543800233005
2021-05-16,39378.84130140712
2021-05-17,37791.74650605018
2021-05-18,37057.83723951763
2021-05-19,40311.055901755295
2021-05-20,38825.038639201084
2021-05-21,37842.38408491773
2021-05-22,38853.87874605646
2021-05-23,37625.69292782522
2021-05-24,36698.964810202226
2021-05-25,39873.45715774641
2021-05-26,38989.18384047261
2021-05-27,41501.56418607713
2021-05-28,38974.443520549954
2021-05-29,39886.15344835326
2021-05-30,39381.18028113205
2021-05-31,40674.96183746708
2021-06-01,39425.92341621588
2021-06-02,41543.5716333449
2021-06-03,38308.44356047929
2021-06-04,37075.27819294506
2021-06-05,40152.98864467628
2021-06-06,41927.5074555884
2021-06-07,43390.97382656797
2021-06-08,39760.250319339175
2021-06-09,39381.231585680485
2021-06-10,42491.9399160243
2021-06-11,40517.235090714516
2021-06-12,44909.23999631348
2021-06-13,40677.94859322779
2021-06-14,43923.049928558714
2021-06-15,41512.08774616137
2021-06-16,41194.26069191762
2021-06-17,39962.859215689394
2021-06-18,41405.07062393769
2021-06-19,41822.711977712606
2021-06-20,40235.344130189325
2021-06-21,41285.86368361315
2021-06-22,43251.44180901126
2021-06-23,44673.279265006044
2021-06-24,43362.85726294334
2021-06-25,42559.018195069
2021-06-26,40464.234866672035
2021-06-27,43664.37179320758
2021-06-28,43156.16181719189
2021-06-29,42658.378435262995
2021-06-30,42845.24051763991
2021-07-01,41859.673038862995
2021-07-02,43974.50196695255
2021-07-03,42378.89543038078
2021-07-04,42508.826119464175
2021-07-05,42483.38929858939
2021-07-06,45432.91813367027
2021-07-07,45388.558969724625
2021-07-08,43523.700865313825
2021-07-09,43839.725844066095
2021-07-10,43690.15804006683
2021-07-11,42791.532607735295
2021-07-12,43803.71368904072
2021-07-13,46305.26096225935
2021-07-14,45001.82264633831
2021-07-15,42291.652757781165
2021-07-16,48571.37848406735
2021-07-17,46185.153374607224
2021-07-18,46043.94604256565
2021-07-19,45321.69643412977
2021-07-20,44725.18602595012
2021-07-21,43676.68445176893
2021-07-22,45277.246085536324
2021-07-23,47115.45681378796
2021-07-24,45931.711197376855
2021-07-25,47140.70016272956
2021-07-26,47141.65350502802
2021-07-27,45163.42881645762
2021-07-28,43694.77242033242
2021-07-29,46454.456096849724
2021-07-30,45620.04612617585
2021-07-31,49109.63543496745
2021-08-01,44419.02856222041
2021-08-02,46095.7923165505
2021-08-03,45874.25985003156
2021-08-04,49422.88724808064
2021-08-05,48495.94265879894
2021-08-06,47477.056865375016
2021-08-07,47021.323674044244
2021-08-08,46343.659240596724
2021-08-09,47826.99449481401
2021-08-10,47014.96014724726
2021-08-11,46748.94763056655
2021-08-12,48851.30755420594
2021-08-13,46977.75073435088
2021-08-14,47549.84140887072
2021-08-15,48266.016644596384
2021-08-16,49193.68504958633
2021-08-17,50116.3675111866
2021-08-18,47923.74876215267
2021-08-19,51232.621846280614
2021-08-20,49934.281765043124
2021-08-21,49894.130203476314
2021-08-22,48228.70917709408
2021-08-23,48347.54446914212
2021-08-24,48492.8842887419
2021-08-25,50494.405963535
2021-08-26,48274.5983660267
2021-08-27,49133.39534256195
2021-08-28,51268.53492183634
2021-08-29,50752.80558707481
2021-08-30,52800.211743157044
2021-08-31,52396.47369896549
2021-09-01,49935.40509201231
2021-09-02,49141.29896352723
2021-09-03,51146.09808510751
2021-09-04,51974.5932676688
2021-09-05,52568.137911980346
2021-09-06,53291.12841251097
2021-09-07,50927.5735862464
2021-09-08,51271.414450143755
2021-09-09,52499.20040064489
2021-09-10,52689.74431512202
2021-09-11,53296.98690052856
2021-09-12,56313.20127527576
2021-09-13,52366.32980566903
2021-09-14,51695.07578968921
2021-09-15,51555.17292842493
2021-09-16,53273.875544859984
2021-09-17,56122.78611670059
2021-09-18,56568.92598770332
2021-09-19,53760.006777211296
2021-09-20,57722.203091070136
2021-09-21,52316.0294690485
2021-09-22,53720.59386914668
2021-09-23,51513.248310095674
2021-09-24,51040.01956352862
2021-09-25,53508.70459843845
2021-09-26,55535.00682594233
2021-09-27,54388.94087049723
2021-09-28,53560.00645789404
2021-09-29,55748.98278582754
2021-09-30,58154.37159661904
2021-10-01,55480.11954248583
2021-10-02,54240.969502825596
2021-10-03,56736.2095002438
2021-10-04,53133.91865866729
2021-10-05,54611.393003775986
2021-10-06,54574.00238721182
2021-10-07,53708.75623841856
2021-10-08,56471.58220960047
2021-10-09,57233.951562870665
2021-10-10,55207.654443661246
2021-10-11,59348.94259804737
2021-10-12,56101.29724026808
2021-10-13,57892.48835632742
2021-10-14,58598.63844232118
2021-10-15,57453.555147695864
2021-10-16,56803.74214832317
2021-10-17,57552.9609649427
2021-10-18,58350.74822996847
2021-10-19,55175.52661913579
2021-10-20,56299.59359401655
2021-10-21,58896.5939255746
2021-10-22,55404.163651639625
2021-10-23,57996.76933080838
2021-10-24,56379.69727965729
2021-10-25,59956.61239778847
2021-10-26,56581.53643717307
2021-10-27,57382.93142651567
2021-10-28,58596.72752247884
2021-10-29,58943.63514453163
2021-10-30,58031.730434398676
2021-10-31,60640.52268347411
2021-11-01,60091.109469877985
2021-11-02,59602.5152187227
2021-11-03,60951.10547669815
2021-11-04,59482.11944722061
2021-11-05,60165.12130930737
2021-11-06,59639.217074712535
2021-11-07,67391.1331652624
2021-11-08,67944.59639784372
2021-11-09,70139.94257890963
2021-11-10,71392.40079875395
2021-11-11,71181.9483027838
2021-11-12,70868.83476839177
2021-11-13,69793.73487214521
2021-11-14,65070.92443487077
2021-11-15,70953.79714116301
2021-11-16,70733.03109665387
2021-11-17,69502.51162714521
2021-11-18,64930.16224706316
2021-11-19,67992.75111550713
2021-11-20,68532.80160963669
2021-11-21,69559.81620254567
2021-11-22,70289.34145260403
2021-11-23,68991.8207948736
2021-11-24,66057.99331683261
2021-11-25,67954.35426427676
2021-11-26,64139.23611115886
2021-11-27,68167.03787284733
2021-11-28,63396.44288090289
2021-11-29,65258.66427109611
2021-11-30,66061.19991338596
2021-12-01,63513.63835836519
2021-12-02,64001.59857251617
2021-12-03,64074.53646478841
2021-12-04,62129.33420616659
2021-12-05,60418.107279552794
2021-12-06,64808.949901186
2021-12-07,61589.43744849263
2021-12-08,62246.93143023759
2021-12-09,64190.969352618165
2021-12-10,59778.30216667403
2021-12-11,61749.59690025454
2021-12-12,60322.02246287586
2021-12-13,60366.18051043667
2021-12-14,57045.13072091215
2021-12-15,57736.28333458245
2021-12-16,59981.56215237557
2021-12-17,53854.95348385578
2021-12-18,53697.82912547536
2021-12-19,53294.8551843148
2021-12-20,51677.796637401116
2021-12-21,57196.62943650779
2021-12-22,49018.78591984195
2021-12-23,50909.197125125014
2021-12-24,53315.20383736634
2021-12-25,52930.59425371216
2021-12-26,49651.28864744982
2021-12-27,50709.80760900841
2021-12-28,44894.75169065173
2021-12-29,45777.93348380468
2021-12-30,47541.20963096384
2021-12-31,48744.533047001685
2022-01-01,45285.17209670221
2022-01-02,46607.19709016039
2022-01-03,47588.88280278467
2022-01-04,48087.975704939185
2022-01-05,46359.65023985248
2022-01-06,46277.828433999566
2022-01-07,46360.990596271615
2022-01-08,45615.767160993324
2022-01-09,45728.704560615864
2022-01-10,46813.949392940965
2022-01-11,44799.342654052496
2022-01-12,44040.32016155496
2022-01-13,46724.023093601885
2022-01-14,45532.689984486
2022-01-15,45242.7192030557
2022-01-16,46830.08110896261
2022-01-17,44250.58307507954
2022-01-18,44809.9130146189
2022-01-19,45413.99907774511
2022-01-20,46492.66146455201
2022-01-21,44122.551326971385
2022-01-22,45402.401037258154
2022-01-23,43409.794498078736
2022-01-24,45404.68435789358
2022-01-25,42927.59037819012
2022-01-26,44280.63561933869
2022-01-27,45584.754358224534
2022-01-28,45200.6245197383
2022-01-29,44425.776852840994
2022-01-30,41625.68139459152
2022-01-31,45813.16930119134
2022-02-01,44364.71492161761
2022-02-02,43118.68157548052
2022-02-03,44903.337423993326
2022-02-04,44242.16090081561
2022-02-05,44763.99643399798
2022-02-06,42107.51139766929
2022-02-07,43445.99856880471
2022-02-08,46393.14414576703
2022-02-09,44704.44822640689
2022-02-10,42269.53633519868
2022-02-11,44776.45249072472
2022-02-12,42748.357004861355
2022-02-13,41801.02542646155
2022-02-14,43511.950270120964
2022-02-15,42860.042403136176
2022-02-16,43252.13888013936
2022-02-17,43616.06354398234
2022-02-18,42749.94281284193
2022-02-19,42564.28636951009
2022-02-20,43432.09692943051
2022-02-21,42514.73431017627
2022-02-22,43370.99793694039
2022-02-23,40934.59430246758
2022-02-24,41752.545175949745
2022-02-25,43300.80776132322
2022-02-26,42623.82908733102
2022-02-27,40600.77380332123
2022-02-28,42238.786479712435
2022-03-01,41602.103948237054
2022-03-02,43196.48981145782
2022-03-03,42090.18011437513
2022-03-04,42315.82521846186
2022-03-05,43040.0113512715
2022-03-06,41253.49280203624
2022-03-07,40031.01297705158
2022-03-08,39992.03591986619
2022-03-09,39239.05506397855
2022-03-10,39719.88711586815
2022-03-11,42361.92712807763
2022-03-12,40117.97783248679
2022-03-13,41352.191356965646
2022-03-14,41009.64455168281
2022-03-15,39807.18096498406
2022-03-16,41306.14595112129
2022-03-17,40742.23990332507
2022-03-18,41486.0001583959
2022-03-19,41113.84986448734
2022-03-20,40159.39512610288
2022-03-21,41034.66469767361
2022-03-22,40519.40432111464
2022-03-23,41234.6682161119
2022-03-24,39861.26087540453
2022-03-25,40647.62775656864
2022-03-26,39907.58838322633
2022-03-27,39473.177108435026
2022-03-28,40586.34531075377
2022-03-29,40372.19820755473
2022-03-30,37863.948737930754
2022-03-31,38878.53596440604
2022-04-01,39729.29397727202
2022-04-02,40093.112916730905
2022-04-03,38485.45104465767
2022-04-04,38740.833812943085
2022-04-05,37831.220547550576
2022-04-06,38253.609403347444
2022-04-07,38396.99072838673
2022-04-08,38698.03530308935
2022-04-09,38869.86640199908
2022-04-10,38816.36065804862
2022-04-11,37916.907820798406
2022-04-12,36639.93075278135
2022-04-13,38281.1430668584
2022-04-14,36851.964503538846
2022-04-15,38748.19773944162
2022-04-16,37323.90623458381
2022-04-17,38715.76854059237
2022-04-18,38534.24612938477
2022-04-19,37225.631456986266
2022-04-20,37107.9060517717
2022-04-21,38307.528746967204
2022-04-22,38734.98017899819
2022-04-23,38438.90076754619
2022-04-24,37993.45847882138
2022-04-25,37583.45819338858
2022-04-26,38928.18833480469
2022-04-27,36227.396112428396
2022-04-28,35697.19621609876
2022-04-29,39343.86802839737
2022-04-30,37759.216332517
2022-05-01,38075.99559411464
2022-05-02,36217.697126750085
2022-05-03,35880.897685551114
2022-05-04,36501.84914023142
2022-05-05,36415.08879174583
2022-05-06,36718.89460197121
2022-05-07,37651.06251377171
2022-05-08,37202.64210442743
2022-05-09,36146.55337165242
2022-05-10,34700.14574280995
2022-05-11,35293.3842858994
2022-05-12,34264.546149520094
2022-05-13,37414.40425528866
2022-05-14,36134.0770061427
2022-05-15,35660.815712265176
2022-05-16,34713.00172198084
2022-05-17,34911.60816324498
2022-05-18,36033.268902362746
2022-05-19,35024.6148536041
2022-05-20,35708.75410469859
2022-05-21,34407.268822101585
2022-05-22,37015.78576315471
2022-05-23,32356.45379955798
2022-05-24,34228.41536088335
2022-05-25,33138.43884585403
2022-05-26,35512.054116915206
2022-05-27,34476.161665563945
2022-05-28,35849.58670057025
2022-05-29,33481.41134871017
2022-05-30,33915.128451895725
2022-05-31,33962.238278922145
2022-06-01,33116.02399360119
2022-06-02,34919.85110803699
2022-06-03,34641.33651558647
2022-06-04,32808.492318439414
2022-06-05,33561.35989551167
2022-06-06,33877.93620950591
2022-06-07,33240.165124236126
2022-06-08,34965.07019413168
2022-06-09,35376.55036232495
2022-06-10,32071.82109754227
2022-06-11,31995.15073685069
2022-06-12,32270.669242762757
2022-06-13,33073.2425106326
2022-06-14,33450.972250727136
2022-06-15,33219.303214226384
2022-06-16,33586.4032085404
2022-06-17,31525.884737603268
2022-06-18,32345.309817665755
2022-06-19,32989.12923431449
2022-06-20,32964.25287283338
2022-06-21,32686.22974881638
2022-06-22,33514.39274149226
2022-06-23,32505.201650739284
2022-06-24,32113.102599985472
2022-06-25,31199.802601096315
2022-06-26,31654.82284335776
2022-06-27,32401.71639576849
2022-06-28,33020.84941720658
2022-06-29,31594.749194942928
2022-06-30,32252.792734020768
2022-07-01,31222.88783748762
2022-07-02,31158.708500565703
2022-07-03,30916.72519246479
2022-07-04,29258.002926739304
2022-07-05,29668.744128008493
2022-07-06,29273.722784782552
2022-07-07,31081.330865933844
2022-07-08,29915.829322497862
2022-07-09,30034.89673350978
2022-07-10,30074.513474383686
2022-07-11,29989.61116301043
2022-07-12,29551.340096587264
2022-07-13,30357.132098484475
2022-07-14,31746.515626764703
2022-07-15,30293.448990797744
2022-07-16,28875.26574194647
2022-07-17,30768.604948557917
2022-07-18,28888.35793245642
2022-07-19,29965.51598868339
2022-07-20,30269.913108774133
2022-07-21,31146.22872581272
2022-07-22,30550.523578131026
2022-07-23,32059.250780748505
2022-07-24,28080.194516184023
2022-07-25,28771.5913436893
2022-07-26,31903.426404143753
2022-07-27,28222.09947479191
2022-07-28,31413.769998346346
2022-07-29,27713.69210345245
2022-07-30,28709.864122764535
2022-07-31,28618.316337722383
2022-08-01,29946.918705119344
2022-08-02,27421.26632461383
2022-08-03,29320.73099912732
2022-08-04,28030.433295717496
2022-08-05,28670.48658728413
2022-08-06,28155.596214654783
2022-08-07,27412.808840396046
2022-08-08,28676.631053332472
2022-08-09,29120.209482119968
2022-08-10,29736.238418645935
2022-08-11,27013.792548977373
2022-08-12,28946.883592796443
2022-08-13,27837.92631749471
2022-08-14,28824.370960130374
2022-08-15,29188.389453432526
2022-08-16,26780.66101996256
2022-08-17,27947.115007322012
2022-08-18,26384.486145751926
2022-08-19,28624.754413027367
2022-08-20,26188.36308956847
2022-08-21,26046.241995513356
2022-08-22,27662.43667840313
2022-08-23,29237.31501023946
2022-08-24,26230.533054909574
2022-08-25,25010.118723223244
2022-08-26,26982.350285676595
2022-08-27,27481.328661393796
2022-08-28,25682.91841075351
2022-08-29,26717.05314398669
2022-08-30,26552.661316851718
2022-08-31,25282.47056916256
2022-09-01,26324.138129902592
2022-09-02,26046.553972355887
2022-09-03,26067.08507136269
2022-09-04,25576.647356669753
2022-09-05,26751.307464804202
2022-09-06,26196.122799209923
2022-09-07,25092.440567125992
2022-09-08,24658.472717895413
2022-09-09,25193.240177631164
2022-09-10,26211.265535401748
2022-09-11,24390.00971657935
2022-09-12,25957.225920276454
2022-09-13,25875.672261515345
2022-09-14,26658.754017197458
2022-09-15,25983.17113710606
2022-09-16,23502.96794193406
2022-09-17,25563.863361295396
2022-09-18,25526.0165888242
2022-09-19,24684.39795869716
2022-09-20,24407.620736216664
2022-09-21,23945.725761602254
2022-09-22,23657.532147621
2022-09-23,23629.570850909084
2022-09-24,23388.197656821874
2022-09-25,23810.8080930046
2022-09-26,25608.80022326508
2022-09-27,24739.253064146687
2022-09-28,23144.91986495301
2022-09-29,24844.282077225445
2022-09-30,21369.52743786102
2022-10-01,23195.902291613336
2022-10-02,23957.950056834074
2022-10-03,23718.759261444833
2022-10-04,23917.476503377497
2022-10-05,24466.29233227352
2022-10-06,21834.004677269404
2022-10-07,24792.64546577854
2022-10-08,23013.129420291025
2022-10-09,21147.550029045953
2022-10-10,21866.693259464035
2022-10-11,22371.71773389732
2022-10-12,23174.54507306407
2022-10-13,21783.383581968636
2022-10-14,22935.252513522522
2022-10-15,23593.982955133433
2022-10-16,22703.66230949712
2022-10-17,23062.487214383003
2022-10-18,22953.27781501795
2022-10-19,22607.73755241541
2022-10-20,23578.400872359845
2022-10-21,21585.553761666648
2022-10-22,21848.68270616854
2022-10-23,22939.51065162963
2022-10-24,21638.41630177338
2022-10-25,19534.496426339552
2022-10-26,22313.427277561095
2022-10-27,20484.945818968634
2022-10-28,22096.27126210899
2022-10-29,22472.380501799176
2022-10-30,19412.66469663696
2022-10-31,22355.160690977347
2022-11-01,20295.644643725165
2022-11-02,22530.498033236072
2022-11-03,20434.609122136408
2022-11-04,21025.52299052115
2022-11-05,21608.856911032864
2022-11-06,20056.0368986109
2022-11-07,19126.258922068246
2022-11-08,21332.118957336177
2022-11-09,21249.37526024105
2022-11-10,19864.144128642303
2022-11-11,20410.271761378634
2022-11-12,19748.981835733437
2022-11-13,19791.377928458056
2022-11-14,19071.78980909254
2022-11-15,19944.933507479676
2022-11-16,20396.517667889966
2022-11-17,19075.094025733946
2022-11-18,20676.44535726959
2022-11-19,19400.13779335019
2022-11-20,19989.78379835525
2022-11-21,18209.397451951005
2022-11-22,20093.898848276673
2022-11-23,19551.253735467195
2022-11-24,19180.115586091582
2022-11-25,19066.52837282854
2022-11-26,17802.13499562215
2022-11-27,17396.341982054542
2022-11-28,18451.33030068094
2022-11-29,20837.4873636358
2022-11-30,17798.181773942648
2022-12-01,19033.674023727082
2022-12-02,19279.092548010856
2022-12-03,17832.119410249365
2022-12-04,18809.143618826674
2022-12-05,17440.149003908224
2022-12-06,19324.14060937007
2022-12-07,18393.508801049305
2022-12-08,18750.431695096657
2022-12-09,18875.199800723258
2022-12-10,16528.26222110409
2022-12-11,16730.979894046162
2022-12-12,17292.061140800135
2022-12-13,18245.07808484499
2022-12-14,17595.33986524043
2022-12-15,17023.137897726643
2022-12-16,16849.074837883963
2022-12-17,17001.657348529265
2022-12-18,17503.87580734977
2022-12-19,18055.62062999853
2022-12-20,16482.84092442116
2022-12-21,16699.93697982981
2022-12-22,18907.74393071598
2022-12-23,15838.250636442266
2022-12-24,15435.753238599342
2022-12-25,15445.75936677124
2022-12-26,16979.078917843723
2022-12-27,15457.102216545929
2022-12-28,16362.106084911671
2022-12-29,16356.828339825568
2022-12-30,15106.336463909054
2022-12-31,17205.91717354439
2023-01-01,17350.939953566245
2023-01-02,13761.226552194126
2023-01-03,14496.39705521466
2023-01-04,16962.029623466926
2023-01-05,15532.227218279735
2023-01-06,16169.88360121105
2023-01-07,18023.33206179029
2023-01-08,15757.614452178566
2023-01-09,16280.131357330545
2023-01-10,16585.03781794943
2023-01-11,17823.929160200398
2023-01-12,15647.145445014301
2023-01-13,13676.331143844815
2023-01-14,17291.404427284477
2023-01-15,17545.781249800933
2023-01-16,16825.804192466094
2023-01-17,15279.648181263636
2023-01-18,15960.180619529407
2023-01-19,19085.973550913026
2023-01-20,18606.17729849901
2023-01-21,18874.166413334744
2023-01-22,15451.719200371605
2023-01-23,14989.522375495251
2023-01-24,17254.830417085122
2023-01-25,16161.923092101275
2023-01-26,18894.468453166664
2023-01-27,16289.140494449884
2023-01-28,18354.001837391825
2023-01-29,17953.862485081536
2023-01-30,15251.66150834618
2023-01-31,17320.29523452272
2023-02-01,16862.318106971605
2023-02-02,18067.85852543789
2023-02-03,18468.79888804838
2023-02-04,16340.576590873654
2023-02-05,18766.590772253614
2023-02-06,19641.65935254123
2023-02-07,18185.791405368553
2023-02-08,18790.32606213012
2023-02-09,15671.869081324974
2023-02-10,19375.24449558693
2023-02-11,18880.443024680702
2023-02-12,18159.69811741414
2023-02-13,17030.924729351536
2023-02-14,17068.621943687718
2023-02-15,18058.26402988599
2023-02-16,21523.600170064434
2023-02-17,19887.35472275039
2023-02-18,19743.597666511792
2023-02-19,17511.169499439235
2023-02-20,17895.313499782376
2023-02-21,18653.752055683985
2023-02-22,21449.68383175812
2023-02-23,16921.384935937345
2023-02-24,19326.21882833854
2023-02-25,17223.687655980022
2023-02-26,20705.83187573085
2023-02-27,19310.872935658754
2023-02-28,16579.680626540186
2023-03-01,18194.279572747448
2023-03-02,17440.89405839367
2023-03-03,20581.25958697052
2023-03-04,20721.712692726174
2023-03-05,21269.568251916768
2023-03-06,18352.63405856825
2023-03-07,19440.316151042243
2023-03-08,19182.02358456406
