date,fng,close,rainbow_mid,rainbow_min,rainbow_max,rainbow_position,fng_ma7,fng_ma14,fng_ma21,fng_velocity_7,fng_velocity_14,fng_above_ma,rainbow_ma7,rainbow_ma14,rainbow_ma21,rainbow_velocity_7,rainbow_velocity_14,rainbow_above_ma,fng_x_rainbow,fng_rainbow_concordance,price_volatility_14,future_return,future_volatility,optimal_allocation,pos,portfolio_value,cash,btc_value,fees_paid,trade,equity,bh_equity,ret,strategy_ret
2019-06-02,74,5213.332718840356,8200.28757720551,3003.9898701208585,32260.5739827446,0.23222415479532996,84.57142857142857,85.64285714285714,86.42857142857143,-21.0,-21.0,0,0.2049996691474469,0.2060758717868603,0.207426813435329,0.013177940840574082,0.026627323502180195,1,17.184587454854416,0,0.07620126586739508,0.09509728069442147,0.07422023871576701,98,93.66153846153846,51.92024996958911,3.290844333393306,48.6294056361958,0.0001153665282300409,1,0.519202499695891,0.34141447278715004,-0.036248391480087516,-0.03395529085223259
2019-06-03,71,4502.66342553528,8211.25599895686,3008.0079033327493,32303.724613506252,0.1699272485348427,81.14285714285714,85.42857142857143,85.28571428571429,-24.0,-3.0,0,0.1957937814220343,0.2028808103520232,0.2035160145666208,-0.06444121407788825,-0.0447308600877194,0,12.064834645973832,1,0.0852248826647435,0.21614135288798342,0.06983734432193779,100,98.05645161290323,45.28638223165049,0.8778458654413757,44.40853636620912,0.0024105878800718588,1,0.4528638223165049,0.29487365232063284,-0.13631765544846253,-0.1277703351163414
2019-06-04,82,4995.183966430744,8222.236202133057,3012.0302524031467,32346.92159331656,0.21309192809451474,79.57142857142857,84.5,85.23809523809524,-11.0,-13.0,0,0.1958625744507493,0.20331838896431978,0.20391553195931494,0.00048155120100518145,0.006126100572152349,1,17.473538103750208,0,0.09017207845750609,-0.012153736156008899,0.0698556939983287,88,90.26190476190476,50.13997223330209,4.879063058391413,45.26090917491068,0.004005222415365403,1,0.5013997223330209,0.3271281908040447,0.10938426756534936,0.1071754854875433
2019-06-05,95,4885.9777775129605,8233.228196286494,3016.0569208313536,32390.164959755384,0.2032175688037775,83.57142857142857,84.64285714285714,85.95238095238095,28.0,2.0,1,0.20179458980682216,0.20297576192169292,0.2051168418209141,0.041524107492509954,-0.004796778596775991,1,19.305669036358864,1,0.09048280832178628,0.11400910752822191,0.07207448875682118,98,90.26190476190476,49.15027936559937,4.786226333425344,44.36405303217402,9.274398098508386e-05,1,0.4915027936559937,0.319976417566991,-0.021862295693548806,-0.019738600234911696
2019-06-06,83,5155.675942397868,8244.231990975117,3020.0879121187077,32433.454750424436,0.22528803954375212,84.14285714285714,85.21428571428571,86.38095238095238,4.0,8.0,0,0.21404906412748217,0.20321945835180744,0.20638623468452566,0.08578132024462004,0.0034117500216032104,1,18.698907282131426,0,0.09117288752378763,0.09940888474394738,0.07179349919805363,98,93.66153846153846,51.59607291947566,3.2690737365291347,48.32699918294652,0.0015156369599362734,1,0.5159607291947566,0.3376386044523745,0.05519840186874303,0.049761539210866124
2019-06-07,95,4400.7128853198665,8255.247595761957,3024.123229768409,32476.791002945432,0.1580288249247483,84.57142857142857,86.0,86.38095238095238,3.0,11.0,1,0.20715975474745577,0.20043624790976117,0.20403613711626242,-0.04822516566018481,-0.038964946188647986,0,15.012738367851087,0,0.09876525135843374,0.222269600294567,0.06676084455582297,100,98.05645161290323,44.51457942322363,0.8628520112239069,43.65172741199972,0.00240381790739783,1,0.4451457942322363,0.28819704221051634,-0.1464333805136081,-0.1372486915293707
2019-06-08,95,5062.7666482133045,8266.275020215333,3028.1628772855947,32520.173754960877,0.21650280249172296,85.0,86.28571428571429,86.42857142857143,3.0,4.0,1,0.20261150959838406,0.20286430788430304,0.20365311660488347,-0.03183771604350211,0.03399283964358618,1,20.56776623671368,1,0.10607067125513571,0.05460195633421061,0.06120542183275307,95,93.66153846153846,51.07927467133528,3.2354157750414205,47.84385889629386,0.0023749387025200335,1,0.5107927467133527,0.33155409394791063,0.1504423897096201,0.14747292534649414
2019-06-09,95,5399.840787038459,8277.314273908578,3032.206858177238,32563.603044133022,0.2430926678127626,88.0,86.28571428571429,86.42857142857143,21.0,0.0,1,0.20416415431516013,0.20458191173130352,0.20543863262962692,0.010868513017432635,0.024046453858006717,1,23.093803442212447,1,0.10480809314471243,0.04404776671074684,0.060856637066846894,95,93.66153846153846,54.26446869573165,3.4393412863672728,50.82512740936438,0.00020412964096681917,1,0.5426446869573165,0.3536286469457043,0.06657903913942209,0.06235785540987426
2019-06-10,95,5334.46822277114,8288.365366420716,3036.2551759523985,32607.078908146497,0.23739973360347752,91.42857142857143,86.28571428571429,87.42857142857143,24.0,0.0,1,0.21380308075353652,0.20479843108778542,0.20652156715252762,0.06747248506863482,0.0030312709907465707,1,22.552974692330363,1,0.10464280443182229,0.0495753438077875,0.060818663409948064,95,93.66153846153846,53.649082395705385,3.4004925633790846,50.2485898323263,3.880991307511295e-05,1,0.5364908239570538,0.3493474815630668,-0.012106387363167492,-0.011340501709817152
2019-06-11,64,4780.076476730355,8299.428307335518,3040.3078341218747,32650.601384704612,0.19061330123902862,88.85714285714286,84.21428571428571,85.95238095238095,-18.0,-29.0,0,0.21059184834560996,0.20322721139817962,0.20574287542474984,-0.022478626855486128,-0.021997075654480946,0,12.199251279297831,1,0.10787714820317718,0.16444770728390035,0.05738960517411333,100,98.05645161290323,48.42201189569777,0.9387415345112986,47.48327036118647,0.0024592917371306557,1,0.4842201189569777,0.31304107721483926,-0.10392633771333826,-0.09743075308266669
2019-06-12,75,5086.672217360178,8310.503106242384,3044.3648361985247,32694.17051153281,0.21623933932649828,86.0,84.78571428571429,85.0952380952381,-20.0,8.0,0,0.2124521012774272,0.20712334554212466,0.20613454170693765,0.013021770522720771,0.054545878015230725,1,16.217950449487372,0,0.10355914164898238,0.014068775045559034,0.058124430679692626,92,90.26190476190476,51.46353187929587,5.007891178748294,46.455640700547576,0.0040732228671041,1,0.5146353187929588,0.3331196390084554,0.0641403421309985,0.06281275528471664
2019-06-13,71,4832.676736303008,8321.589772735726,3048.426185697045,32737.786326376267,0.19410007879419353,84.28571428571429,84.21428571428571,84.9047619047619,-12.0,-8.0,0,0.20799667831320454,0.21102287122034333,0.2048118650056065,-0.031187960749558596,0.054593359495061444,0,13.781105594387741,1,0.10355415080234907,0.13524459310859993,0.05831571296478594,100,96.25570776255708,49.137502317027064,1.83692110620852,47.30058121081854,0.0031678022702695046,1,0.49137502317027065,0.3164858007456365,-0.049933526322045285,-0.0451976278605275
2019-06-14,83,4967.894999772592,8332.688316415179,3052.491886134045,32781.44886700069,0.2051632403712409,82.57142857142857,83.57142857142857,84.85714285714286,-12.0,-9.0,0,0.21473016623413205,0.2109449604907939,0.20520088735121814,0.047134415446492606,-0.0010907502136922043,0,17.028548950812993,1,0.09331485128361965,0.04304746296436468,0.05920975597731675,95,96.25570776255708,50.46091978473523,1.8893537824785371,48.571566002256695,5.248516143144855e-05,1,0.5046091978473524,0.3253410713802587,0.027979993458661756,0.026932941344264938
2019-06-15,95,4890.852975030258,8343.798746885866,3056.5619410281447,32825.1581711934,0.1980180687733062,82.57142857142857,83.78571428571429,85.04761904761905,0.0,3.0,1,0.21208948998864394,0.207350499793514,0.20593936858575002,-0.018484733718416774,-0.05032244976191888,0,18.81171653346409,0,0.08871032440422978,0.08318903601286132,0.059203348779344786,98,98.05645161290323,49.7058263058302,0.9651694124039029,48.7406568934263,0.0009232611089656686,1,0.49705826305830203,0.320295687999144,-0.015507981699665718,-0.014963926185377452
2019-06-16,95,4984.642420951,8354.921073757863,3060.6363538997766,32868.91427676117,0.2054584824504093,82.57142857142857,85.28571428571429,85.04761904761905,0.0,21.0,1,0.20671317779402204,0.20543866605459107,0.20529233375220968,-0.0376341853623533,-0.026765672344920666,1,19.518555832788884,1,0.0883711793440684,0.1468160760339825,0.060709860550947285,100,93.66153846153846,50.638256891764456,3.2075840543970346,47.430672837367425,0.0022446593012944265,1,0.5063825689176445,0.3264378385118685,0.01917650078617661,0.018758979685745247
2019-06-17,81,4673.137768479265,8366.055306646736,3064.715128271387,32912.71722153241,0.1777140246902668,80.57142857142857,86.0,84.38095238095238,-14.0,10.0,0,0.19818664794927768,0.2059948643514071,0.20259450337494952,-0.05968570891321073,0.0077867761554240855,0,14.39483599991161,1,0.08151675470314085,0.2605182530092436,0.05943356495180754,100,96.25570776255708,47.6713325766454,1.7836380085062156,45.88769456813918,0.0014225235223684508,1,0.476713325766454,0.3060377983782247,-0.062492878358224146,-0.05859056960551867
2019-06-18,63,4878.793819582955,8377.201455173068,3068.798267667258,32956.56704335524,0.19529512639121796,80.42857142857143,84.64285714285714,82.95238095238095,-1.0,-19.0,0,0.19885548011387613,0.20472366422974303,0.2017699676367451,0.004681825152189345,-0.017796801703296783,0,12.303592962646732,1,0.07686370634612327,0.1495145193026386,0.05995826340194376,100,95.9375,49.69052912271911,2.0184522452017233,47.67207687751739,0.00023504928598148923,1,0.4969052912271911,0.3195059493767805,0.044008129289673015,0.042356620571226467
2019-06-19,95,5440.394632177358,8388.359528963005,3072.8857756137118,33000.46378009966,0.24063077853962847,83.28571428571429,84.64285714285714,84.28571428571429,20.0,0.0,1,0.20233997143003757,0.2073960363537324,0.20552888750476234,0.024391439213130195,0.037413209735850966,1,22.859923961264705,1,0.08224640097297532,-0.12169711630986468,0.06268618795429322,80,90.26190476190476,55.174734956402446,5.369940092507342,49.804794863895104,0.0033548426899956143,1,0.5517473495640245,0.35628446624677296,0.11511058539514374,0.11036722551573486
2019-06-20,71,5279.679425761027,8399.52953764757,3076.9776556388547,33044.407469654885,0.22743861252977962,83.28571428571429,83.78571428571429,83.9047619047619,0.0,-12.0,0,0.20710261910654987,0.20754964870987722,0.20971612051574556,0.033338533735586096,0.002150572986027499,1,16.148141489614353,0,0.08185066931947131,0.04774853671114676,0.06890082365180185,95,90.26190476190476,53.70316636081797,5.229552553627238,48.47361380719073,0.00014024729158851557,1,0.5370316636081797,0.345759433522655,-0.029541093483508862,-0.026671058714595963
2019-06-21,93,5303.42498280199,8410.711490863352,3081.073911272834,33088.398149932014,0.22876852273803608,84.71428571428571,83.64285714285714,83.95238095238095,10.0,-2.0,1,0.21047480230180632,0.2126024842679692,0.2107882410944647,0.023605282366795183,0.07073969781328779,1,21.275472614637355,1,0.06938684802056241,-0.08016058506351575,0.0724098009967333,80,90.26190476190476,53.921156921209075,5.250874349746095,48.67028257146298,2.1343139258114262e-05,1,0.5392115692120908,0.3473144995956258,0.004497537658271877,0.004059175187669295
2019-06-22,91,5585.945073684269,8421.905398251956,3085.1745460476322,33132.43585886186,0.25007130620733303,84.14285714285714,83.35714285714286,83.9047619047619,-4.0,-4.0,1,0.21791097907809592,0.21500023453336992,0.21087065955504128,0.052053237434026844,0.03356850371561007,1,22.756488864867308,1,0.058933811817114004,-0.054175950568339015,0.07336533574463792,85,90.26190476190476,56.51363132733017,5.503123328515813,51.010507998814354,0.00025250148024996835,1,0.5651363132733017,0.36581637796831606,0.05327125240734776,0.04807898335544403
2019-06-23,86,5181.184823001953,8433.11126946048,3089.279563497247,33176.52063439688,0.2178250418166812,82.85714285714286,82.71428571428571,84.47619047619048,-9.0,-9.0,1,0.21967763041613475,0.2131954041050784,0.21018498750843898,0.012366559366271901,-0.0252676259960814,1,18.732953596234584,1,0.06012607672852783,0.009796530701975392,0.07208924134190282,92,90.26190476190476,52.816666097539766,5.1430475891197,47.67361850842006,0.0003597160233727408,1,0.5281666609753977,0.3393091483237373,-0.07246047810050382,-0.06541723019668244
2019-06-24,93,4983.143125194634,8444.329114141181,3093.3889671575635,33220.652514509806,0.20084784282828647,84.57142857142857,82.57142857142857,85.52380952380952,12.0,-2.0,1,0.222982461578709,0.2105845547639933,0.2116573967605077,0.02313381813801968,-0.036551890775191054,0,18.67884938303064,0,0.06088846325076152,0.05354447260183304,0.07167072090187047,95,98.05645161290323,50.98612179622002,0.9869493917312875,49.99917240448873,0.004151946251137275,1,0.5098612179622002,0.3263396515558813,-0.03822324517900033,-0.034658459849381096
2019-06-25,75,5315.167028947285,8455.558941951396,3097.502760566328,33264.83153719334,0.22745995501865351,86.28571428571429,83.35714285714286,85.19047619047619,12.0,11.0,0,0.22757743709691405,0.2132164586053951,0.21234158851880003,0.032164828627435554,0.0368466537796249,1,17.059496626399014,0,0.056040447182040466,0.042293828573345404,0.07135831622277515,95,90.26190476190476,54.31323478423374,5.28519097189915,49.028043812334595,0.004302544124292155,1,0.5431323478423374,0.34808347113654636,0.0666294134868306,0.06525526693933381
2019-06-26,87,5277.835180495888,8466.800762554029,3101.6209472633286,33309.05774046212,0.22393114305653938,85.14285714285714,84.21428571428571,84.80952380952381,-8.0,12.0,1,0.22519177488504422,0.2137658731575409,0.213327949197503,-0.016699635483089087,0.007691803730041108,1,19.482009445918926,1,0.05384316966243171,-0.006372632218991203,0.07210042948899686,88,90.26190476190476,53.96881988962101,5.255511204323282,48.713308685297726,2.96501174584094e-05,1,0.5396881988962101,0.3456386562657935,-0.007023645399680034,-0.006341270152311229
2019-06-27,95,5530.226522410587,8478.054585617,3105.743530790188,33353.33116235051,0.24304921586137676,88.57142857142857,85.92857142857143,85.38095238095238,24.0,24.0,1,0.22742186107527235,0.21726224009091114,0.21417371949834227,0.01561060333159714,0.048949137067183235,1,23.089675506830794,1,0.05264111518188128,0.01574317791725699,0.07273095155398888,92,93.66153846153846,56.294964767425924,3.5667614948609545,52.72820327256497,0.0016870626468155124,1,0.5629496476742593,0.3621674415137482,0.04782099729968925,0.043101644293175756
2019-06-28,95,5871.359033458936,8489.320420813729,3109.870514690545,33397.651840914485,0.2677045508366382,88.85714285714286,86.78571428571429,85.38095238095238,2.0,12.0,1,0.23298415080364407,0.2217294765527252,0.21939637311319413,0.03893602809860211,0.06254131046539729,1,25.431932329480627,1,0.05422692969998912,0.03298382934212252,0.07330369231023225,92,89.625,59.5448973467547,6.1754427287989575,53.369454617955746,0.0026112925264644674,1,0.595448973467547,0.38450777210289877,0.061685088244749275,0.05773043100311681
2019-06-29,95,5459.603382433786,8500.59827782258,3114.0019025098495,33442.0198142295,0.23651644850216338,89.42857142857143,86.78571428571429,85.38095238095238,4.0,0.0,1,0.2310477425600484,0.22447936081907213,0.22034940387559607,-0.013554857705169648,0.038498379728857196,1,22.46906260770552,1,0.058276932427456817,-0.07151308327383166,0.07840473894651379,85,93.66153846153846,55.79684567067053,3.5343576297103203,52.26248804096021,0.002638446652436201,1,0.5579684567067053,0.35754242266263675,-0.07012953026355417,-0.06294496830278684
2019-06-30,95,5779.931979914138,8511.88816632749,3118.1376977955924,33486.4351203929,0.25997506712315954,90.71428571428571,86.78571428571429,85.38095238095238,9.0,0.0,1,0.23706917474668818,0.22837340258141145,0.22115332765228163,0.04215002530647835,0.05451658467275025,1,24.697631376700155,1,0.059721968430803025,-0.11399789005813166,0.0776619599296134,80,89.625,58.86064397169469,6.104486028702368,52.756157942992324,0.0025727011000921396,1,0.5886064397169469,0.37852033163671206,0.058672503301431256,0.05490988360000859
2019-07-01,95,5337.04680227026,8523.190096017546,3122.2779040971523,33530.897797522346,0.22583454098392639,91.0,87.78571428571429,85.38095238095238,2.0,14.0,1,0.24063870305463672,0.23181058231667287,0.2206026041942078,0.02498669815563992,0.0481205162936596,0,21.454281393473007,0,0.061184380336810056,0.09197384357779503,0.08030316407548717,98,96.25570776255708,54.81011876802117,2.048502523109028,52.76161624491214,0.004051931574019321,1,0.5481011876802117,0.3495163494270054,-0.07662463488894844,-0.06881550948748316
2019-07-02,90,5709.106483757329,8534.50407658713,3126.4225249658457,33575.40788375627,0.2536635910639293,93.14285714285714,89.71428571428571,86.61904761904762,15.0,27.0,1,0.24438207963253328,0.23597975836472365,0.2236049989477745,0.026203636045275758,0.05836846467271131,1,22.829723195753633,1,0.06261159450909462,-0.039865946167656374,0.08023721631637913,88,89.625,58.48425125576762,6.0641384514687795,52.42011280429884,0.004019655583943695,1,0.5848425125576762,0.3738820607389276,0.06971265107302482,0.06703383554589393
2019-07-03,95,5475.875189929718,8545.830117735777,3130.5715639548785,33619.965417253414,0.23553454574492572,94.28571428571429,89.71428571428571,87.57142857142857,8.0,0.0,1,0.24603970858801702,0.2356157417365306,0.22452381830103296,0.011603402688386333,-0.005096232794702754,0,22.375781845767943,0,0.05665682454262763,0.15512570410739546,0.08443856783145195,98,96.25570776255708,56.33484940093127,2.1056830283141204,54.22916637261715,0.003954500922232427,1,0.5633484940093126,0.3586080424642353,-0.04085250371335092,-0.036751805976559804
2019-07-04,67,4934.473818452018,8557.168229168385,3134.7250246194208,33664.5704361936,0.19112166702632696,90.28571428571429,89.42857142857143,87.38095238095238,-28.0,-4.0,0,0.23862148732586705,0.2330216742005697,0.22438198916922977,-0.0519275488350498,-0.03631694550345266,0,12.805151690763907,1,0.062364310028219946,0.149835209918465,0.08462234056481172,98,98.05645161290323,50.97096597248944,0.9895737336530888,49.98139223883635,0.0011149943003606708,1,0.5097096597248943,0.32315236108381984,-0.09887029062922237,-0.095214303144177
2019-07-05,95,5443.023743329938,8568.518420595286,3138.8829105166324,33709.222978778045,0.23188286017582252,90.28571428571429,89.57142857142857,87.95238095238095,0.0,2.0,1,0.23350410294575052,0.23324412687469728,0.22565435201706696,-0.03582169066081567,0.003114337437786441,0,22.02887171670314,0,0.06853311892976593,0.009753552206714478,0.08296563846508982,92,96.25570776255708,56.120967381108095,2.100262853383622,54.020704527724476,0.0011118009206511842,1,0.561209673811081,0.3564566433638813,0.10306061873836336,0.10103794013631728
2019-07-06,95,5668.19593793284,8579.880701731754,3143.0452252054847,33753.92308322739,0.24840036433471166,90.28571428571429,89.85714285714286,87.95238095238095,0.0,4.0,1,0.23520180520754314,0.2331247738837958,0.22805350894856247,0.011883915832548275,-0.0016709418726213732,1,23.59803461179761,1,0.06794683932666239,0.071666190430685,0.08476554662371177,95,93.66153846153846,58.35414878577536,3.697258009383235,54.656890776392125,0.0015985937497493624,1,0.5835414878577536,0.37120288156748776,0.04136895321811429,0.03979228279338276
2019-07-07,95,5378.857579351064,8591.25508229857,3147.211972246966,33798.67078778396,0.22577110086933352,90.28571428571429,90.5,87.95238095238095,0.0,9.0,1,0.23031552431413943,0.2336923495304138,0.22902077649232078,-0.03420396625382602,0.007946059052652332,0,21.448254582586685,0,0.06633453129877129,-0.06560317281713646,0.09030070253754138,85,96.25570776255708,55.56090317051859,2.0788668836285806,53.482036286890015,0.001616774351403251,1,0.5556090317051859,0.35225448358872424,-0.05104593450015715,-0.04786712981644348
2019-07-08,82,5339.203611669345,8602.64157202181,3151.3831552040033,33843.46613071088,0.22209615062512758,88.42857142857143,89.71428571428571,88.0,-13.0,-11.0,0,0.22978146854859674,0.23521008580161676,0.23113421106064752,-0.0037383903587988043,0.021248307796841115,0,18.211884351260462,1,0.06530236292472269,0.019014786118908278,0.09147144101406979,92,96.25570776255708,55.16659682704633,2.0655863289011176,53.10101049814521,1.3267287440022813e-05,1,0.5516659682704632,0.3496575961080833,-0.00737219141736456,-0.007096831062341158
2019-07-09,72,5637.691714301105,8614.040180632699,3155.5587776414122,33888.30915029158,0.24445344011647557,85.85714285714286,89.5,88.42857142857143,-18.0,-3.0,0,0.22846573269896053,0.2364239061657469,0.23347508314280263,-0.009210150947453699,0.01699348509782206,1,17.600647688386243,0,0.06460740222580247,-0.01398785447471751,0.09102388479835836,88,93.66153846153846,58.133588778787285,3.6832585123632233,54.45033026642406,0.0016192914749370432,1,0.5813358877878728,0.3692051990886057,0.0559049859007783,0.05378239953867059
2019-07-10,75,5598.9263189467365,8625.450917867833,3159.738843125973,33933.19988483056,0.2409892521927857,83.0,88.64285714285714,87.47619047619048,-20.0,-12.0,0,0.22924497647722622,0.23764234253262165,0.23349215331676249,0.005454706447859975,0.017058109136246308,1,18.074193914458927,0,0.06460509756780644,0.027288079045033387,0.09117516183016214,92,93.66153846153846,57.7591378209962,3.6610213369438327,54.09811648405237,2.2214960458931897e-05,1,0.577591378209962,0.36666650306994053,-0.006876111238227622,-0.006441215236443809
2019-07-11,95,5566.149093970366,8636.873793469098,3163.923355226407,33978.13837265319,0.23795844480953698,87.0,88.64285714285714,88.61904761904762,28.0,0.0,1,0.2359359447319705,0.23727871602891878,0.23399309771103663,0.04683677778321002,-0.005090771051839776,1,22.606052256906015,1,0.06352722154167009,0.15094383661289834,0.09327779054607815,98,93.66153846153846,57.44239660991578,3.6409467036148206,53.80144990630096,2.0054578750261953e-05,1,0.5744239660991578,0.36451996464850195,-0.005854198306816882,-0.0054838285859121205
2019-07-12,93,5158.235464516713,8648.308817183539,3168.112317513322,34023.1246521051,0.20534045452721322,86.71428571428571,88.5,88.61904761904762,-2.0,-2.0,1,0.2321441724964549,0.2328241377211027,0.23287747541528314,-0.026542405648609296,-0.062364096309424966,0,19.09666227103083,0,0.06406765095377062,0.1960062595851828,0.09240551912528246,100,98.05645161290323,53.49437057229941,1.037188929302776,52.45718164299663,0.0026011566176943504,1,0.5349437057229941,0.3378062242729232,-0.07328471130885317,-0.06873017615241461
2019-07-13,93,5486.270135129705,8659.755998763707,3172.305733559345,34068.15876155358,0.23075483750719986,86.42857142857143,88.35714285714286,88.71428571428571,-2.0,-2.0,1,0.2296233829496675,0.23241259407860532,0.23195764357241969,-0.017645526827511804,-0.005761610994963529,0,21.460199888169587,0,0.06394806543162433,-0.06557217229704848,0.09739468818636769,85,96.25570776255708,56.829260633845635,2.1268037282064176,54.70245690563922,0.0010907055044080494,1,0.5682926063384564,0.35928879409212955,0.06359435758013143,0.06234095337263601
2019-07-14,88,5181.750275786155,8671.215347967163,3176.5036069389384,34113.240739385656,0.20614215626316118,85.42857142857143,87.85714285714286,88.80952380952381,-7.0,-7.0,1,0.2268192480059286,0.22856738616003397,0.2314013156889187,-0.019628944606172344,-0.05383291085999836,0,18.140509751158184,0,0.06347816394941609,0.05300604021858746,0.09739424951418237,95,98.05645161290323,53.790793914741364,1.0444108275753592,52.746383087166,0.0010813115890420165,1,0.5379079391474136,0.33934617910128706,-0.05550580847152364,-0.05346658895813017
2019-07-15,71,5297.71831930366,8682.686874557052,3180.7059412286085,34158.37062401029,0.21490883695560278,83.85714285714286,86.14285714285714,87.76190476190476,-11.0,-24.0,0,0.2257924889102822,0.22778697872943948,0.23207088683783855,-0.0071873136695247974,-0.010925704028323602,0,15.258527423847797,1,0.06043527374805548,0.05330940601334233,0.09739592768846585,95,98.05645161290323,54.97123879409538,1.0683691087931646,53.902869685302214,2.3982263481286737e-05,1,0.5497123879409538,0.34694077752286895,0.022380091155572046,0.021945109812378405
2019-07-16,88,5716.468061627556,8694.17058830167,3184.9127400067505,34203.54845385674,0.24639839162705968,86.14285714285714,86.0,88.38095238095238,16.0,-2.0,1,0.2260703391260799,0.22726803591252023,0.23297271715252454,0.001944951510584103,-0.007265199436869596,1,21.68305846318125,1,0.0612946676348091,-0.04645821477895673,0.09655261081508734,88,93.66153846153846,59.229219615520414,3.751705534911933,55.47751408060848,0.0026860224485673358,1,0.5922921961552041,0.3743641610311959,0.07904341399165538,0.0774583384844949
2019-07-17,92,5890.575455994998,8705.666498974468,3189.1240068536467,34248.774267374516,0.2584802461499629,88.57142857142857,85.78571428571429,88.61904761904762,17.0,-3.0,1,0.2285690525485338,0.22890701451287998,0.2346179125379257,0.01749099395717721,0.022945700405037184,1,23.780182645796586,1,0.06043130290865801,-0.052439598972705004,0.09649649785229585,85,89.625,60.91633862344296,6.3177679965653315,54.59857062687763,0.002568631092746145,1,0.6091633862344296,0.38576623096651497,0.03045716209562288,0.028484572629426497
2019-07-18,86,5608.244332294584,8717.174616354481,3193.3397453516254,34294.04810303511,0.2372338083969565,87.28571428571429,87.14285714285714,88.19047619047619,-9.0,19.0,0,0.22846553306102232,0.2322007388964964,0.23434098837295328,-0.0007246364125804705,0.04611214137062955,1,20.40210752213826,0,0.05484655412859027,0.04906134135225271,0.09644347783758228,95,93.66153846153846,58.29422271477186,3.6926668568624574,54.6015558579094,0.002622478661041832,1,0.5829422271477186,0.367276727812183,-0.04792929414274427,-0.04304454220204901
2019-07-19,65,4778.314293853707,8728.694950225825,3197.5599590848756,34339.369999329996,0.16921481863310478,83.28571428571429,85.0,86.76190476190476,-28.0,-30.0,0,0.22330472793329254,0.2277244502148737,0.22965100112516598,-0.03612563589410844,-0.06266804154271774,0,10.99896321115181,1,0.06274959826053655,0.2724057313350252,0.0920276835558021,100,98.05645161290323,50.208636413565095,0.9732180130937413,49.23541840047135,0.002716732111657059,1,0.502086364135651,0.31292567411854133,-0.14798393031163026,-0.13870304679708623
2019-07-20,90,5531.776392645064,8740.227510377912,3201.784651639528,34384.7399947715,0.23033809218672457,82.85714285714286,84.64285714285714,86.52380952380952,-3.0,-5.0,1,0.22324519288751032,0.2264342879185889,0.22935679368157366,-0.00041674532047528134,-0.018062272147987085,1,20.73042829680521,1,0.07599961641654002,0.07382004339100612,0.08800701519136613,95,90.26190476190476,57.96758533974946,5.640721472886581,52.32686386686288,0.004672175635428268,1,0.5796758533974946,0.3622689405274368,0.157683662575425,0.154534149509149
2019-07-21,76,4878.299333340116,8751.772306605595,3206.0138266037056,34430.15812789335,0.1768261083769168,81.14285714285714,83.28571428571429,85.61904761904762,-12.0,-19.0,0,0.2190571860466183,0.22293821702627345,0.2253973194555621,-0.029316047886244367,-0.04894499249241671,0,13.438784236645677,1,0.08144925677362003,0.08382337141700269,0.08761860293874812,95,98.05645161290323,51.77686580015269,1.0018543443698986,50.775011455782796,0.004634232895621061,1,0.5177686580015269,0.31947356610699823,-0.11813150296056751,-0.1067962293635798
2019-07-22,77,5283.321189494894,8763.329348708958,3210.247487567446,34475.62443724982,0.20986812206145997,82.0,82.92857142857143,84.76190476190476,6.0,-5.0,0,0.21833708391888362,0.22206478641458288,0.22463701379258752,-0.005040714894142817,-0.012228028563667614,0,16.15984539873242,1,0.08466796182757298,0.1500961203879163,0.09040267611310729,98,98.05645161290323,55.992385710262205,1.088154401887183,54.904231308375024,8.638644396124562e-05,1,0.559923857102622,0.3459979279584158,0.08302521605976643,0.08141705460466642
2019-07-23,85,5231.942459193101,8774.898646493304,3214.485638122702,34521.138961415745,0.2051958108826038,81.57142857142857,83.85714285714286,84.52380952380952,-3.0,13.0,1,0.2124510009553899,0.2192606700407349,0.22232902426014345,-0.041202580744455874,-0.03925762923387177,0,17.441643925021324,0,0.08329585862988219,0.07926697774330105,0.09151070147969945,95,98.05645161290323,55.45843777333848,1.0778516805005063,54.38058609283797,1.0292428957718869e-05,1,0.5545843777333848,0.34263320081275195,-0.009724703166627768,-0.009536081203731617
2019-07-24,81,5249.962895732631,8786.480209769383,3218.728281863418,34566.7017389874,0.20608860652178085,80.0,84.28571428571429,83.85714285714286,-11.0,6.0,0,0.20496648100850676,0.21676776677852025,0.2209268366780889,-0.05239163962818205,-0.03490064567100484,0,16.69317712826425,1,0.08329580658005577,0.08978927415473392,0.09151617082493957,95,98.05645161290323,55.64574141979708,1.0778516805005063,54.567889739296575,0.0,0,0.5564574141979708,0.3438133360875069,0.0034443109189525867,0.0033773696840166956
2019-07-25,88,5539.965792108279,8798.07404835317,3222.975422385455,34612.31280858158,0.2281824513992277,80.28571428571429,83.78571428571429,84.85714285714286,2.0,-7.0,1,0.2036734300088312,0.21606948153492672,0.22269163593394134,-0.009051356997728827,-0.009775993410309297,1,20.080055723132038,1,0.08463083868077072,-0.0035243074909376837,0.09136105997766089,88,90.26190476190476,58.65538460124797,5.707734011557145,52.947650589690824,0.004634516847904543,1,0.5865538460124796,0.36280525379401046,0.05523903732945867,0.054085777359777376
