date,fng,close,rainbow_mid,rainbow_min,rainbow_max,rainbow_position,pos,portfolio_value,cash,btc_value,fees_paid,trade,equity,bh_equity,ret,strategy_ret
2019-08-14,91,5580.13653613174,9032.543798289951,3308.868111761099,35534.73518015515,0.22014662911777175,100,40.63176302785248,-0.0032337328656963926,40.634996760718174,0.0,0,0.4063176302785248,0.36543598429442026,0.02267463376696166,0.02267647927959482
2019-08-15,84,5450.891160643417,9044.397695237161,3313.21051878227,35581.36933973173,0.20972260923299416,100,39.69058795439334,-0.0032337328656963926,39.69382168725903,0.0,0,0.39690587954393336,0.35697187043246464,-0.02316168693211207,-0.023163530285751577
2019-08-16,73,5581.676041364161,9056.264084788732,3317.5575021864756,35628.05264619292,0.2191580480056622,100,40.64297382703768,-0.0032337328656963926,40.646207559903374,0.0,0,0.40642973827037676,0.365536804517419,0.023993302538314998,0.023995257357706246
2019-08-17,73,5883.392321868125,9068.14297688307,3321.9090656144267,35674.78513863717,0.24078217251206324,100,42.84009570775666,-0.0032337328656963926,42.843329440622355,0.0,0,0.4284009570775666,0.3852958167261149,0.05405478180174428,0.05405908263674708
2019-08-18,95,6079.95449361953,9080.03438146381,3326.2652127087495,35721.56685618353,0.25407386595030934,100,44.27147702982285,-0.0032337328656963926,44.27471076268854,0.0,0,0.4427147702982285,0.3981684212303083,0.0334096658862606,0.03341218777452504
2019-08-19,93,5940.132365979466,9091.938308480267,3330.625947114149,35768.39783797337,0.24372132819764394,100,43.2532812084587,-0.0032337328656963926,43.2565149413244,0.0,0,0.43253281208458705,0.389011649436386,-0.02299723259224995,-0.022998912385016057
2019-08-20,94,5287.214830242002,9103.854767886605,3334.9912724771098,35815.27812316716,0.1941196653327992,100,38.4986839368837,-0.0032337328656963926,38.501917669749396,0.0,0,0.384986839368837,0.3462529174966995,-0.10991632770287685,-0.10992454534628882
2019-08-21,95,6076.327202801348,9115.78376964267,3339.361192446195,35862.207750947724,0.2521672229079139,100,44.24506281044083,-0.0032337328656963926,44.24829654330652,0.0,0,0.4424506281044083,0.3979308746072317,0.14924916007682398,0.14926169639923215
2019-08-22,95,5646.662725660192,9127.725323713687,3343.7357106719396,35909.18676051903,0.22072330361714967,100,41.11621201552287,-0.0032337328656963926,41.119445748388564,0.0,0,0.4111621201552287,0.36979269911569235,-0.07071121465333019,-0.07071638271422276
2019-08-23,95,5721.35325347975,9139.679440069955,3348.1148308067377,35956.21519110501,0.22570744067531054,100,41.66011436206079,-0.0032337328656963926,41.663348094926484,0.0,0,0.4166011436206079,0.37468408597952185,0.013227375433659372,0.013228415748332445
2019-08-24,95,5520.441249167613,9151.646128687456,3352.4985565050647,36003.293081951975,0.21009770497114377,100,40.19705721434581,-0.0032337328656963926,40.200290947211506,0.0,0,0.4019705721434581,0.3615266165203127,-0.035116168397737235,-0.035118894177769255
2019-08-25,86,5592.668358688657,9163.62539954718,3356.886891423229,36050.4204723259,0.21502233705576987,100,40.72302075348498,-0.0032337328656963926,40.726254486350676,0.0,0,0.4072302075348498,0.3662566772795178,0.013083575435556716,0.013084627970016083
2019-08-26,95,5839.161882391907,9175.617262635711,3361.279839219592,36097.59740151481,0.23264013633887848,100,42.51800614001874,-0.0032337328656963926,42.521239872884436,0.0,0,0.42518006140018744,0.3823992219777414,0.044074403825555386,0.04407790368498499
2019-08-27,95,6224.292072931082,9187.621727945023,3365.677403554486,36144.82390882791,0.2589954483710811,100,45.322554728333905,-0.0032337328656963926,45.3257884611996,0.0,0,0.4532255472833391,0.4076209041623757,0.06595641605699298,0.06596143241240737
2019-08-28,95,5641.064506231343,9199.638805472166,3370.0795880901037,36192.10003359436,0.21699964279215264,100,41.075445337703414,-0.0032337328656963926,41.07867907056911,0.0,0,0.41075445337703415,0.3694260789059482,-0.09370183144781163,-0.09370851700853844
2019-08-29,86,5571.495528463443,9211.668505219719,3374.4863964906644,36239.4258151651,0.21122179950173714,100,40.568838524780375,-0.0032337328656963926,40.57207225764607,0.0,0,0.40568838524780376,0.36487009578575863,-0.012332597454088878,-0.012333568358369629
2019-08-30,95,5883.540463326263,9223.710837195793,3378.897832422413,36286.80129291284,0.23362739669872554,100,42.84117448560244,-0.0032337328656963926,42.84440821846813,0.0,0,0.42841174485602435,0.3853055183201923,0.056007392138907264,0.05601185647536022
2019-08-31,92,5597.528060089904,9235.76581141358,3383.3138995534564,36334.22650623023,0.21208494652807636,100,40.758409484462994,-0.0032337328656963926,40.76164321732869,0.0,0,0.40758409484462993,0.36657493289090703,-0.048612294760128516,-0.04861596410806601
2019-09-01,61,5284.457211125136,9247.833437891724,3387.7346015538988,36381.70149453144,0.18728995665536644,100,38.478602735795604,-0.0032337328656963926,38.4818364686613,0.0,0,0.38478602735795603,0.346072324557843,-0.05593019733066584,-0.05593463477853444
2019-09-02,76,5578.015954170015,9259.91372665426,3392.159942095816,36429.22629725177,0.2095140218041121,100,40.61632078184513,-0.0032337328656963926,40.61955451471083,0.0,0,0.40616320781845133,0.3652971101017473,0.055551352072046756,0.055556020594814015
2019-09-03,95,5716.143535757663,9272.006687730518,3396.5899248532282,36476.800953847414,0.2192684689893742,100,41.62217678447815,-0.0032337328656963926,41.625410517343845,0.0,0,0.4162217678447815,0.3743429082482352,0.024762851652366802,0.02476482318611728
2019-09-04,83,6306.99809447558,9284.112331155366,3401.0245535021827,36524.42550379632,0.26015498906307816,100,45.92482653580518,-0.0032337328656963926,45.928060268670876,0.0,0,0.4592482653580518,0.4130372154290425,0.10336594156913526,0.10337397233225887
2019-09-05,87,5625.86848287896,9296.230666968902,3405.463831720642,36572.09998659703,0.211463511427877,100,40.964786690607305,-0.0032337328656963926,40.968020423473,0.0,0,0.409647866906073,0.36843091082803797,-0.10799584864204004,-0.10800345301970371
2019-09-06,93,5872.682467977754,9308.361705216457,3409.9077631884843,36619.82444176865,0.22900089954423086,100,42.76210570243599,-0.0032337328656963926,42.765339435301684,0.0,0,0.4276210570243599,0.3845944421320104,0.04387126820506304,0.04387473137363562
2019-09-07,94,6643.634115193861,9320.505455949122,3414.356351587701,36667.59890885297,0.28041149969141077,100,48.37623673389885,-0.0032337328656963926,48.379470466764545,0.0,0,0.4837623673389885,0.4350830766339766,0.13127759783027804,0.13128752523389053
2019-09-08,77,5727.878240596305,9332.661929222912,3418.8096006020855,36715.42342741114,0.21738564098909346,100,41.707629835674766,-0.0032337328656963926,41.71086356854046,0.0,0,0.41707629835674764,0.3751113990163995,-0.13783960084485103,-0.13784881479941924
2019-09-09,78,5626.7300344311525,9344.831135099534,3423.2675139175167,36763.29803702669,0.20933148466263482,100,40.97106057733138,-0.0032337328656963926,40.974294310197074,0.0,0,0.4097106057733138,0.3684873327341073,-0.017658930919352445,-0.017660300075679647
2019-09-10,81,5736.909030541176,9357.013083645925,3427.7300952217884,36811.22277730375,0.2169515689846808,100,41.77339276419461,-0.0032337328656963926,41.776626497060306,0.0,0,0.4177339276419461,0.37570281386639315,0.01958135461197097,0.019582900114310187
2019-09-11,94,5857.533992651663,9369.207784934479,3432.197348204695,36859.19768786792,0.22516828776201936,100,42.6517933038379,-0.0032337328656963926,42.65502703670359,0.0,0,0.426517933038379,0.3836023879133537,0.021026124254075462,0.021027751913801795
2019-09-12,76,5969.893464983569,9381.415249042975,3436.6692765580037,36907.22280836596,0.23262364288905665,100,43.47000389146056,-0.0032337328656963926,43.47323762432625,0.0,0,0.43470003891460557,0.3909606656365859,0.019182043582310015,0.019183497908141556
2019-09-13,95,6257.641158647895,9393.63548605435,3441.145883975369,36955.29817846493,0.25190515450800366,100,45.56540541510492,-0.0032337328656963926,45.568639147970615,0.0,0,0.4556540541510492,0.40980489301019896,0.04819980379082334,0.04820338937342483
2019-09-14,86,5925.93549653114,9405.868506057228,3445.6271741525306,37003.42383785427,0.22841383138738694,100,43.14989847932481,-0.0032337328656963926,43.153132212190506,0.0,0,0.4314989847932481,0.3880819146660707,-0.05300809901161341,-0.05301186094526367
2019-09-15,95,6072.3194514617,9418.114319145465,3450.113150787144,37051.599826244004,0.23814505625760146,100,44.215878047370985,-0.0032337328656963926,44.21911178023668,0.0,0,0.4421587804737099,0.39766841211260845,0.024702252499415156,0.024704103731714167
2019-09-16,76,6355.268226446541,9430.372935418223,3454.60381757881,37099.826183365025,0.2567821615150704,100,46.276333464637275,-0.0032337328656963926,46.27956719750297,0.0,0,0.46276333464637276,0.41619836445731656,0.04659649039326008,0.04659989823245869
2019-09-17,58,5540.074149456273,9442.644364980284,3459.0991782291853,37148.102948970336,0.19840717365002278,100,40.340025551136044,-0.0032337328656963926,40.34325928400174,0.0,0,0.40340025551136044,0.3628123499777442,-0.1282706013253626,-0.12827956471611013
2019-09-18,89,5862.153664701214,9454.92861794158,3463.5992364418157,37196.4301628332,0.2216638305381218,100,42.685434122042544,-0.0032337328656963926,42.68866785490824,0.0,0,0.4268543412204254,0.38390492431037804,0.05813631849612566,0.05814097881354585
2019-09-19,91,6114.531285190491,9467.225704417508,3468.103995922248,37244.80786474839,0.238872317599761,100,44.52326796798079,-0.0032337328656963926,44.52650170084649,0.0,0,0.44523267967980795,0.40043281095978195,0.04305203086179077,0.04305529236703265
2019-09-20,86,5590.763518155665,9479.535634528926,3472.6134603780297,37293.236094532156,0.20060132770655528,100,40.70914955366996,-0.0032337328656963926,40.712383286535655,0.0,0,0.4070914955366996,0.3661319317162882,-0.08565951216954293,-0.08566573363513619
2019-09-21,78,5636.952732936634,9491.858418402002,3477.1276335186535,37341.71489202163,0.203520008062091,100,41.04550307850788,-0.0032337328656963926,41.04873681137357,0.0,0,0.4104550307850788,0.36915680414691354,0.00826170068381038,0.008262356952322802
2019-09-22,95,6437.683673328049,9504.19406616837,3481.6465190556128,37390.244297075435,0.25892510713440947,100,46.876489284370095,-0.0032337328656963926,46.87972301723579,0.0,0,0.46876489284370093,0.4215956463620147,0.1420503201513037,0.14206151145740065
2019-09-23,95,6237.737633658959,9516.542587964965,3486.170120702347,37438.8243495731,0.2450872855790971,100,45.42046636778674,-0.0032337328656963926,45.42370010065243,0.0,0,0.4542046636778674,0.40850143668826766,-0.0310586928179597,-0.031060835374223217
2019-09-24,85,5683.13590929408,9528.903993934115,3490.6984421742673,37487.45508941533,0.20531631898013303,100,41.381812631066865,-0.0032337328656963926,41.38504636393256,0.0,0,0.41381812631066867,0.37218128112892757,-0.0889107168233938,-0.08891704686643598
2019-09-25,77,6140.540992214104,9541.278294223692,3495.231487188816,37536.13655652463,0.23737822633439734,100,44.71267271709548,-0.0032337328656963926,44.715906449961174,0.0,0,0.4471267271709548,0.4021361533109662,0.08048462859598238,0.08049091797221108
2019-09-26,74,6422.149094495288,9553.665498986791,3499.769259465352,37584.8687908441,0.25572038400919817,100,46.76336524941845,-0.0032337328656963926,46.766598982284144,0.0,0,0.4676336524941845,0.42057830671994845,0.04586047102987334,0.0458637877743977
2019-09-27,88,5808.2929192594,9566.06561838198,3504.3117627252354,37633.65183233832,0.2128529462057084,100,42.293215902580265,-0.0032337328656963926,42.29644963544596,0.0,0,0.42293215902580267,0.38037765317679306,-0.09558422985882586,-0.09559083960266901
2019-09-28,92,6148.651351515825,9578.478662573367,3508.8590006918575,37682.485720993696,0.23629503671355262,100,44.771732996681784,-0.0032337328656963926,44.77496672954748,0.0,0,0.44771732996681785,0.4026672903387458,0.05859870309361437,0.058603183541554804
2019-09-29,95,6290.614561903151,9590.904641730134,3513.410977090469,37731.37049681659,0.24536429996014872,100,45.80552035239927,-0.0032337328656963926,45.808754085264965,0.0,0,0.4580552035239927,0.41196427889549025,0.02308851197951367,0.023090179595998794
2019-09-30,95,6339.06793684027,9603.343566027168,3517.9676956484077,37780.306199835795,0.24805053449090125,100,46.15836167104209,-0.0032337328656963926,46.16159540390778,0.0,0,0.46158361671042086,0.4151374282705783,0.007702486690340127,0.007703030462884675
2019-10-01,80,5850.912642601494,9615.795445644662,3522.529160094959,37829.292870100995,0.2137484522589939,100,42.60357610769977,-0.0032337328656963926,42.60680984056547,0.0,0,0.42603576107699775,0.3831687641915552,-0.07700742429368868,-0.07701281923037673
2019-10-02,87,6040.895263732567,9628.2602907682,3527.0953741613794,37878.33054768307,0.22666351180978414,100,43.9870446203906,-0.0032337328656963926,43.99027835325629,0.0,0,0.439870446203906,0.39561048236499535,0.032470596082357694,0.03247306069315603
2019-10-03,92,6151.551906344979,9640.73811158875,3531.6663415809007,37927.4192726741,0.23376449252111886,100,44.79285506696157,-0.0032337328656963926,44.79608879982727,0.0,0,0.44792855066961573,0.40285724395406125,0.018317921066560494,0.018319267719055343
2019-10-04,71,6060.168520930925,9653.22891830275,3536.242066088758,37976.55908518766,0.22691435467310633,100,44.12739400767757,-0.0032337328656963926,44.13062774054327,0.0,0,0.44127394007677573,0.3968726632577454,-0.014855338426031484,-0.01485641087823475
2019-10-05,92,6499.4254405572265,9665.732721111948,3540.8225514221303,38025.75002535824,0.25584631526239654,100,47.32609772945267,-0.0032337328656963926,47.329331462318365,0.0,0,0.4732609772945267,0.4256390355037277,0.07248262455229959,0.07248793620621607
2019-10-06,81,6351.54082573609,9678.249530223722,3545.4078013202584,38074.992133342435,0.24560560183113053,100,46.24919023708104,-0.0032337328656963926,46.25242396994673,0.0,0,0.4624919023708104,0.4159542617658029,-0.022753490469837323,-0.022755045187286438
2019-10-07,77,6080.346048665733,9690.779355850673,3549.9978195242993,38124.28544931745,0.22667913568979817,100,44.2743283647196,-0.0032337328656963926,44.277562097585296,0.0,0,0.442743283647196,0.3981940636680495,-0.04269747837744986,-0.04270046377542969
2019-10-08,79,6348.647639833788,9703.322208210797,3554.5926097773836,38173.63001348166,0.2443237961177509,100,46.228121827910954,-0.0032337328656963926,46.23135556077665,0.0,0,0.46228121827910956,0.4157647907320552,0.044126039705738584,0.044129262607815134
2019-10-09,85,6016.769066321987,9715.878097527717,3559.192175824705,38223.025866055614,0.22116172423400465,100,43.811355737640255,-0.0032337328656963926,43.81458947050595,0.0,0,0.43811355737640256,0.39403048864245316,-0.05227547539880317,-0.05227913215395952
2019-10-10,67,6358.98901191915,9728.447034030125,3563.7965214133133,38272.47304727978,0.24392008538322033,100,46.30342851950695,-0.0032337328656963926,46.30666225237265,0.0,0,0.4630342851950695,0.41644203392538903,0.056877693297668674,0.05688189146188982
2019-10-11,81,5983.47570219239,9741.029027952583,3568.405650292409,38321.97159741773,0.2177352627497165,100,43.568910819886064,-0.0032337328656963926,43.57214455275176,0.0,0,0.43568910819886064,0.3918501489299044,-0.05905236021369209,-0.05905648430480426
2019-10-12,83,6192.532429583789,9753.624089534725,3573.0195662130495,38371.52155675298,0.23165761865728224,100,45.09127848694045,-0.0032337328656963926,45.09451221980615,0.0,0,0.45091278486940456,0.40554100585660713,0.034939011670892084,0.03494160488307507
2019-10-13,75,6290.397619709315,9766.232229021733,3577.638272928327,38421.12296559088,0.23771866143969,100,45.80394056214025,-0.0032337328656963926,45.80717429500594,0.0,0,0.4580394056214025,0.4119500716294805,0.01580374285292252,0.015804876222487163
2019-10-14,86,6127.398651349998,9778.85345666418,3582.2617741933054,38470.77586425801,0.2261152098472685,100,44.61696914873595,-0.0032337328656963926,44.62020288160164,0.0,0,0.44616969148735947,0.40127547826502247,-0.02591234739257231,-0.025914176789963883
2019-10-15,95,6515.907673002466,9791.48778271819,3586.890073765085,38520.48029310273,0.25146797953193306,100,47.44612265315929,-0.0032337328656963926,47.44935638602499,0.0,0,0.47446122653159295,0.42671843576535123,0.06340521382052922,0.0634098092811286
2019-10-16,77,6319.604707770629,9804.135217445117,3591.523175402681,38570.23629249404,0.23803833045918216,100,46.01662889352367,-0.0032337328656963926,46.01986262638936,0.0,0,0.46016628893523664,0.41386280636364875,-0.030126726019336414,-0.030128779333255862
2019-10-17,91,6647.95692452248,9816.795771111869,3596.1610828671414,38620.04390282275,0.25883209144606695,100,48.40771577422846,-0.0032337328656963926,48.41094950709415,0.0,0,0.48407715774228455,0.43536617187218307,0.051957714435541646,0.05196136566712539
2019-10-18,90,6333.575894164191,9829.469453990743,3600.8037999214907,38669.903164500865,0.23788146902879598,100,46.11836818075611,-0.0032337328656963926,46.1216019136218,0.0,0,0.4611836818075611,0.4147777614401837,-0.047289871749713774,-0.047293030808348235
2019-10-19,67,6318.74428618403,9842.156276359507,3605.4513303307567,38719.814117961956,0.23635051040141408,100,46.010363235298655,-0.0032337328656963926,46.01359696816435,0.0,0,0.46010363235298657,0.4138064584575767,-0.0023417431523677923,-0.0023419073509742816
2019-10-20,90,6746.2404611482525,9854.856248501403,3610.1036778619728,38769.77680366109,0.2633841793569245,100,49.123424281817904,-0.0032337328656963926,49.1266580146836,0.0,0,0.49123424281817907,0.44180263462075836,0.0676552421814165,0.06765999717496118
2019-10-21,69,5779.46843962148,9867.569380704983,3614.7608462841167,38819.791262074235,0.19768529647285402,100,42.083313756076834,-0.0032337328656963926,42.08654748894253,0.0,0,0.42083313756076834,0.37848997497751374,-0.143305301240659,-0.14331473484731871
2019-10-22,75,6439.40342176046,9880.295683264272,3619.4228393681724,38869.85753369891,0.24268934247168078,100,46.889012628830905,-0.0032337328656963926,46.8922463616966,0.0,0,0.46889012628830906,0.4217082704809888,0.1141861036241254,0.11419487782280768
2019-10-23,82,6823.502652154912,9893.035166478769,3624.0896608871276,38919.97565905412,0.2665523384756515,100,49.68605368361709,-0.0032337328656963926,49.689287416482784,0.0,0,0.4968605368361709,0.4468624364081236,0.05964826323762806,0.0596523769209496
2019-10-24,94,6305.378826450845,9905.787840653526,3628.761314616005,38970.14567868077,0.2327438597347838,100,45.91303489764117,-0.0032337328656963926,45.91626863050686,0.0,0,0.4591303489764117,0.4129311716430842,-0.07593223775481928,-0.0759371796762357
2019-10-25,90,5938.992214470616,9918.553716098824,3633.437804331744,39020.36763314031,0.20698398095684423,100,43.24497853475729,-0.0032337328656963926,43.24821226762298,0.0,0,0.4324497853475729,0.38893698237650604,-0.05810699437173383,-0.05811108694583278
2019-10-26,61,6514.329380413264,9931.332803130503,3638.1191338133176,39070.64156301606,0.24539211378383696,100,47.43462940136617,-0.0032337328656963926,47.43786313423187,0.0,0,0.47434629401366174,0.42661507540810817,0.09687454456343847,0.09688178855821472
2019-10-27,95,6237.28049737157,9944.12511206979,3642.8053068416752,39120.967508912545,0.226542472717279,100,45.41713746509109,-0.0032337328656963926,45.42037119795678,0.0,0,0.4541713746509109,0.4084714994191602,-0.042529148721693555,-0.04253204803613331
2019-10-28,93,6080.546541597025,9956.930653243393,3647.4963271997717,39171.345511455824,0.2152797589320094,100,44.27578837014435,-0.0032337328656963926,44.27902210301004,0.0,0,0.4427578837014435,0.3982071936929541,-0.025128572595154886,-0.02513036176760397
2019-10-29,93,6516.677699473854,9969.74943698349,3652.192198672567,39221.7756112935,0.24391760507695315,100,47.451730046987,-0.0032337328656963926,47.4549637798527,0.0,0,0.47451730046987,0.4267688638112749,0.07172565079360149,0.07173088935857841
2019-10-30,91,6143.622433164714,9982.581473627732,3656.892925047027,39272.25784909472,0.21854319794303775,100,44.735112014455964,-0.0032337328656963926,44.73834574732166,0.0,0,0.44735112014455963,0.40233795292635904,-0.05724623550728314,-0.057250136714531275
2019-10-31,95,6855.120527932419,9995.426773519168,3661.5985101120923,39322.79226554984,0.2641623077276308,100,49.9162975623252,-0.0032337328656963926,49.91953129519089,0.0,0,0.49916297562325196,0.44893305053758753,0.11581084327820523,0.11581921480815693
2019-11-01,90,6580.118754473436,10008.28534700624,3666.308957658681,39373.37890137043,0.24637358824523428,100,47.91371284036711,-0.0032337328656963926,47.916946573232806,0.0,0,0.4791371284036711,0.4309235371294515,-0.04011625650321371,-0.04011885535896709
2019-11-02,95,6793.4041209783245,10021.157204442945,3671.0242714797455,39424.01779728994,0.2592696724911802,100,49.46687379277685,-0.0032337328656963926,49.47010752564255,0.0,0,0.4946687379277685,0.4448913222077609,0.03241360444443164,0.03241579206321088
2019-11-03,87,6524.366426887671,10034.042356188756,3675.744455370245,39474.70899406335,0.24170650645841887,100,47.507719969730196,-0.0032337328656963926,47.51095370259589,0.0,0,0.47507719969730194,0.42727238870752904,-0.039602780770814694,-0.03960536967130379
2019-11-04,79,5828.271004057979,10046.940812608462,3680.4695131270846,39525.45253246654,0.19363881649815148,100,42.43869790034485,-0.0032337328656963926,42.441931633210544,0.0,0,0.42438697900344846,0.38168599232502237,-0.10669165054264917,-0.10669891277912524
2019-11-05,94,6359.788836412266,10059.852584072405,3685.1994485492055,39576.24845329725,0.22986203768383046,100,46.30925290489188,-0.0032337328656963926,46.31248663775757,0.0,0,0.4630925290489188,0.4164944134055349,0.09119648554163229,0.0912034345077204
2019-11-06,85,6261.310714001797,10072.77768095649,3689.9342654375846,39627.09679737511,0.222747333801071,100,45.59212740818763,-0.0032337328656963926,45.595361141053324,0.0,0,0.45592127408187627,0.4100452074835086,-0.015484495624547123,-0.015485576892744324
2019-11-07,83,6842.1905636422525,10085.716113641847,3694.6739675951158,39677.9976055403,0.2595789438789052,100,49.82214053701855,-0.0032337328656963926,49.82537426988424,0.0,0,0.4982214053701855,0.4480862837610628,0.09277288353402868,0.09277946367712753
2019-11-08,91,6559.714931625984,10098.667892515256,3699.418558826759,39728.950918655224,0.24127823367100706,100,47.76513058436962,-0.0032337328656963926,47.76836431723532,0.0,0,0.4776513058436962,0.4295873169424816,-0.041284385371736954,-0.04128706495700518
2019-11-09,71,6814.194642886223,10111.633027968883,3704.1680429394505,39779.956777603475,0.2567707333807942,100,49.61827202199773,-0.0032337328656963926,49.62150575486343,0.0,0,0.49618272021997734,0.4462528668201934,0.03879432474013922,0.03879695114315296
2019-11-10,79,6600.988814404695,10124.611530400294,3708.9224237421035,39831.01522328989,0.24283962341214177,100,48.06569027178147,-0.0032337328656963926,48.068924004647165,0.0,0,0.4806569027178147,0.43229029058501306,-0.03128848523634509,-0.0312905243763415
2019-11-11,85,6431.749102182726,10137.60341021278,3713.6817050457275,39882.12629664184,0.23135840753787493,100,46.8332732666786,-0.0032337328656963926,46.8365069995443,0.0,0,0.46833273266678604,0.4212069989097859,-0.025638539464368337,-0.02564026435768052
2019-11-12,82,6236.571671017129,10150.608677814695,3718.4458906631885,39933.2900386066,0.21783724212395136,100,45.411975735368145,-0.0032337328656963926,45.41520946823384,0.0,0,0.45411975735368143,0.40842507929039606,-0.030345933596719443,-0.030348028915623493
2019-11-13,69,5724.286543310587,10163.62734362037,3723.21498440954,39984.50649015497,0.1811911059106868,100,41.68147481121872,-0.0032337328656963926,41.684708544084415,0.0,0,0.4168147481121872,0.3748761833681094,-0.08214210542745082,-0.08214795466923508
2019-11-14,64,6326.720234680906,10176.659418049036,3727.988990101632,40035.775692277006,0.22280299282113883,100,46.068444724745305,-0.0032337328656963926,46.071678457611,0.0,0,0.46068444724745305,0.41432879309415144,0.10524170773287445,0.1052498725967781
2019-11-15,95,6935.569300374882,10189.704911525892,3732.7679115585015,40087.09768598628,0.26096800211044746,100,50.50213190283569,-0.0032337328656963926,50.50536563570139,0.0,0,0.5050213190283569,0.4542015374558609,0.09623454856696112,0.09624130366417316
2019-11-16,65,6828.135815585722,10202.763834481379,3737.551752601103,40138.47251231694,0.2538522124352853,100,49.71979274712993,-0.0032337328656963926,49.723026479995625,0.0,0,0.4971979274712993,0.4471658563384018,-0.015490218630409003,-0.01549121049406299
2019-11-17,82,6299.237208523748,10215.836197351407,3742.3405170523974,40189.9002123247,0.21935057832775037,100,45.86831114886599,-0.0032337328656963926,45.87154488173169,0.0,0,0.4586831114886599,0.41252896496268915,-0.0774587122087882,-0.07746375005729011
2019-11-18,72,6917.860547896342,10228.922010577373,3747.1342087373528,40241.38082708681,0.2582729064324456,100,50.37317536298359,-0.0032337328656963926,50.37640909584928,0.0,0,0.5037317536298359,0.4530418139704733,0.09820607144870008,0.09821299501298442
2019-11-19,77,6844.966236892353,10242.021284606231,3751.9328314829754,40292.91439770242,0.25327151807376064,100,49.84235320973656,-0.0032337328656963926,49.84558694260225,0.0,0,0.49842353209736556,0.44826805904194744,-0.01053711772582,-0.010537794161713743
2019-11-20,83,6801.014119506206,10255.134029890336,3756.736389118249,40344.5009652919,0.2500189610075791,100,49.52229040552947,-0.0032337328656963926,49.52552413839516,0.0,0,0.4952229040552947,0.44538969125025807,-0.006421086074794302,-0.006421502669833101
2019-11-21,81,6980.554714875311,10268.260256887603,3761.544885474195,40396.14057099753,0.260456407586481,100,50.82971925856941,-0.0032337328656963926,50.83295299143511,0.0,0,0.5082971925856942,0.45714757455018856,0.02639909169636323,0.026400815518297538
2019-11-22,83,6490.647625149037,10281.399976061348,3766.3583243838107,40447.8332559828,0.2292652211800663,100,47.262176981569816,-0.0032337328656963926,47.26541071443551,0.0,0,0.47262176981569815,0.4250641876316593,-0.07018168465642138,-0.07018614954081503
2019-11-23,95,6739.948378281688,10294.553197880448,3771.1767096821336,40499.57906143309,0.24460343192721803,100,49.07760483542166,-0.0032337328656963926,49.080838568287355,0.0,0,0.4907760483542166,0.4413905741844739,0.03840922624834797,0.03841185425207527
2019-11-24,77,6424.890231933691,10307.719932819093,3776.0000452061468,40551.378028554696,0.22389876473394368,100,46.78332642961699,-0.0032337328656963926,46.78656016248269,0.0,0,0.4678332642961699,0.4207578202948229,-0.04674489011862715,-0.04674797014846943
2019-11-25,84,7385.668254273656,10320.900191357294,3780.828334794964,40603.230198576784,0.2820662234874222,100,53.77978817795582,-0.0032337328656963926,53.78302191082152,0.0,0,0.5377978817795582,0.48367794061962827,0.14953999020319464,0.1495503266289675
2019-11-26,81,6392.670001396617,10334.093983980201,3785.6615822895837,40655.13561274878,0.22070448024855935,100,46.548696155783006,-0.0032337328656963926,46.5519298886487,0.0,0,0.46548696155783004,0.4186477587247756,-0.13444934414735576,-0.13445742847192577
2019-11-27,95,6401.134531182745,10347.30132117862,3790.499791533075,40707.09431234232,0.22072385933621014,100,46.61033553292247,-0.0032337328656963926,46.613569265788165,0.0,0,0.4661033553292247,0.4192020899232963,0.0013240992862573187,0.0013241912712909087
2019-11-28,70,6608.013339829929,10360.522213449005,3795.3429663705756,40759.106338651276,0.23358491221156463,100,48.11684342297261,-0.0032337328656963926,48.1200771558383,0.0,0,0.48116843422972605,0.4327503177449848,0.03231908463091737,0.03232132686506928
2019-11-29,95,6903.038707444035,10373.756671292866,3800.191110649078,40811.17173298942,0.25144665613177625,100,50.26524154543853,-0.0032337328656963926,50.26847527830422,0.0,0,0.5026524154543853,0.45207115065073694,0.0446466059376478,0.04464960645028926
2019-11-30,81,6906.727286443952,10387.004705217623,3805.0442282177364,40863.29053669376,0.25113406623006657,100,50.29210207022009,-0.0032337328656963926,50.295335803085784,0.0,0,0.5029210207022009,0.45231271095822306,0.0005343413467955305,0.0005343757227800339
2019-12-01,66,6654.923735684582,10400.266325736093,3809.902322927684,40915.462791122554,0.2349519281637601,100,48.458448645578734,-0.0032337328656963926,48.46168237844443,0.0,0,0.48458448645578733,0.43582241939909055,-0.03645772307437012,-0.0364600672702271
2019-12-02,70,6508.022178111665,10413.541543366404,3814.765398631999,40967.688537654925,0.22501175935081427,100,47.38869985404504,-0.0032337328656963926,47.39193358691074,0.0,0,0.4738869985404504,0.4262020248194166,-0.0220741158587906,-0.0220755889103621
2019-12-03,75,6278.773158875875,10426.830368632509,3819.633459185893,41019.96781769293,0.20936821129190852,100,45.719290316531854,-0.0032337328656963926,45.72252404939755,0.0,0,0.4571929031653185,0.4111888005998106,-0.03522560510116568,-0.03522800884292865
2019-12-04,95,6578.228171362578,10440.1328120635,3824.5065084464622,41072.30067265886,0.22845737557160586,100,47.89994546423068,-0.0032337328656963926,47.90317919709638,0.0,0,0.4789994546423068,0.4307997252665099,0.047693236387013505,0.04769660973740697
