date,fng,close,sp500_close,sp500_open,sp500_high,sp500_low,sp500_volume,btc_return,sp500_return,btc_cumret,sp500_cumret,sp500_ma7,sp500_ma14,sp500_ma21,sp500_ma50,sp500_above_ma7,sp500_above_ma21,sp500_above_ma50,sp500_dist_ma21,sp500_dist_ma50,sp500_ma7_above_ma21,sp500_ma21_above_ma50,sp500_volatility_14,sp500_momentum_7,sp500_momentum_14,sp500_momentum_21,sp500_rsi,rainbow_mid,rainbow_min,rainbow_max,rainbow_position,sp500_bullish,pos,portfolio_value,cash,btc_value,fees_paid,trade,equity,bh_equity,ret,strategy_ret
2019-08-08,84,5558.83250302814,1981.688087707541,1980.1671692766608,1997.7455011752809,1977.8674364869696,3271353190,0.0217075893316625,0.0135668901520065,0.3640408104924457,0.7295751700066486,1993.5061981725096,1986.3177072663584,1975.839670796748,1982.369435506216,0,1,0,0.2959965323722224,-0.0343703744857815,1,0,55.37157881338387,0.0093909048173079,-0.3836751408312189,-0.8658379364382407,49.41745394263309,8961.682205420471,3282.909570044555,35255.960120405354,0.22185307404529173,0,90,50.82312936881819,5.0822250045525355,45.74090436426566,9.770258809292187e-05,1,0.508231293688182,0.3640408104924452,0.021707589331662502,0.019535006363682994
2019-08-09,77,5751.710262905473,2018.5947199652264,2013.7268348875773,2026.5963881644848,2006.4312499737928,3228894737,0.0346975304206889,0.0186238351467207,0.3766721275888796,0.7431626576999932,1990.2508907873785,1991.0160502159683,1979.7472653336893,1983.418093105835,1,1,1,1.9622431262704243,1.7735356444343209,1,0,55.12659122085617,-1.116261098046123,3.3683018096904327,4.237438276662386,55.01726303200153,8973.461355148977,3287.2245951128743,35302.30021856564,0.23566812658998146,0,90,52.41006699189273,5.24086378137232,47.16920321052041,0.0001587975743941783,1,0.5241006699189272,0.3766721275888791,0.034697530420688905,0.03122471289711992
2019-08-10,95,6406.3249933736615,2084.9099687959174,2079.887342884208,2093.187549692029,2072.359812879173,3845390045,0.113812188122548,0.0328521858175836,0.4195420066345456,0.7675771754234427,1998.4492962419972,1995.0786613088571,1985.222724090544,1985.0218837318812,1,1,1,5.021464014877308,5.0320898667497005,1,1,54.16254666598481,2.830492729067924,2.8045176633661795,5.837004675086188,54.39809415347042,8985.252937963642,3291.544174761081,35348.68922946125,0.28052054030298457,1,96,57.77263777349413,2.3082101649586457,55.46442760853549,0.0029297238925211533,1,0.5777263777349413,0.41954200663454494,0.11381218812254801,0.10231947962270183
2019-08-11,95,6169.281903976273,2022.400341470741,2025.308718050259,2050.017210785238,2029.619029583395,4196896238,-0.0370014149520314,-0.0299819312395906,0.4040183587572528,0.7445637293288179,2002.518375483875,1993.683180579653,1990.9558919680096,1985.3169272651376,1,1,1,1.5793644464744627,1.8678838474765591,1,1,56.51826789141666,1.4285227388639132,-0.9567743531288642,6.329983379171189,48.59490548562268,8997.056963770614,3295.868312618071,35395.12719206376,0.2640850917384092,1,96,55.72021668218168,2.2287356237528972,53.49148105842878,7.939514605968867e-05,1,0.5572021668218168,0.4040183587572523,-0.037001414952031464,-0.035525833169661736
2019-08-12,78,5126.523484560828,1961.047645719212,1954.137923767909,1963.331429055113,1943.795792945112,3305716541,-0.1690242779703999,-0.0303365730777674,0.3357294473815221,0.7219762173429791,1991.226285750381,1994.2289559089477,1990.9984164407877,1985.414504274536,0,0,0,-1.5043091181919157,-1.227293268124252,1,1,54.06976718326697,-3.874561418006106,0.391155321303227,0.0455583408495607,50.5718920449089,9008.87344248179,3300.19701231484,35441.614145367326,0.1855363508304438,1,96,46.678134556083414,1.866792727433535,44.81134182864988,0.00036158131500435786,1,0.4667813455608341,0.33572944738152166,-0.16902427797039998,-0.16227650688569129
2019-08-13,83,5456.414339307153,1986.8583986944,1982.081006138132,1994.769408779872,1974.920956951216,3753856273,0.0643498183008099,0.0131617164078243,0.3573335763187544,0.7314786635688412,2001.523110526193,1995.7986877959836,1993.243571644401,1986.15023672288,0,0,1,-0.3203408274249919,0.0356550052672766,1,1,54.39430174320778,3.7642836197360863,1.118451118966601,2.430685818347333,51.61029205449856,9020.702384014143,3304.530277484249,35488.15012838612,0.21125429458337244,1,96,49.561620583849525,1.982353773699916,47.57926681014961,0.00011567672298937026,1,0.49561620583849525,0.35733357631875384,0.06434981830080999,0.061773805984076446
2019-08-14,91,5580.13653613174,2003.4216199090465,1997.976190811864,2009.8170376612688,1989.8188581820525,3740629780,0.0226746337669616,0.0083363873467432,0.3654359842944208,0.7375765530442291,2008.4172546088687,2000.9484348930175,1994.047676793695,1986.4720100729216,0,1,1,0.4700962381413154,0.8532518832471636,1,1,53.540826691453645,2.4682861823906554,3.7330047177516414,0.850033079455148,55.4177347874931,9032.543798289951,3308.868111761099,35534.73518015515,0.22014662911777175,1,96,50.64041976892258,2.0255752565991636,48.614844512323415,4.3264747646894364e-05,1,0.5064041976892257,0.36543598429442026,0.02267463376696166,0.021766826273323936
2019-08-15,84,5450.891160643417,1973.6130150588144,1971.3856644648613,1987.8109268609264,1968.0317136583303,3967610138,-0.023161686932112,-0.0148788475446248,0.3569718704324652,0.7266022639589941,2007.2636728019083,2000.384935487209,1993.299695778208,1986.565697749556,0,0,0,-0.987642789545895,-0.6520138098334627,1,1,52.67274556555832,-0.407484543042691,-0.3981319047109632,-0.7895962669795198,49.38845625998528,9044.397695237161,3313.21051878227,35581.36933973173,0.20972260923299416,1,96,49.51432796299844,1.9805317198647994,47.533796243133644,4.499853819616817e-05,1,0.49514327962998445,0.35697187043246464,-0.02316168693211207,-0.022237015630253598
2019-08-16,73,5581.676041364161,1961.168034787388,1964.2739033411497,1988.6676265806968,1968.87988900278,4542163369,0.0239933025383149,-0.0063056841318284,0.3655368045174196,0.7220205395929973,1999.0598606336457,1994.655375710512,1993.6973203551936,1986.45255147053,0,0,0,-1.6316060234263907,-1.272847753872819,1,1,50.03920887779986,-2.8448843450272987,-3.929389105845482,0.4275931737859784,43.28834758189966,9056.264084788732,3317.5575021864756,35628.05264619292,0.2191580480056622,1,96,50.654775055945755,2.026147167573366,48.62862788837239,4.5661108817384386e-05,1,0.5065477505594576,0.365536804517419,0.023993302538314998,0.023032668317735316
2019-08-17,73,5883.392321868125,2026.3127440949704,2022.628680920152,2037.372176364889,2017.09981640106,3832781838,0.0540547818017442,0.0332173011960419,0.3852958167261155,0.7460041133263866,1990.6888285335103,1994.569062387754,1993.6153837170752,1986.4165330226572,1,1,1,1.640103735402132,2.008451420387858,0,1,53.15681663418693,-2.810539811212487,-0.0595992071484863,-0.0848442332876953,49.906883221501936,9068.14297688307,3321.9090656144267,35674.78513863717,0.24078217251206324,1,96,53.28327973754048,2.1312302088013486,51.152049528739134,0.00010518822945743978,1,0.5328327973754048,0.3852958167261149,0.05405478180174428,0.05189056073571874
2019-08-18,95,6079.95449361953,2001.761568215584,2007.03793111065,2035.1328145878613,2014.8827368307689,4010748724,0.0334096658862606,-0.0121161829292801,0.398168421230309,0.7369653910233287,1987.740432354202,1995.1294039190384,1991.7022645045024,1986.139442284288,1,1,1,0.5050606152513515,0.7865573583961893,0,1,52.80656274133288,-1.0205087900720944,0.3934357486735207,-1.9675191768261269,50.61306297981509,9080.03438146381,3326.2652127087495,35721.56685618353,0.25407386595030934,1,96,54.99218416179704,2.1996216449716615,52.79256251682538,6.845989606637914e-05,1,0.5499218416179704,0.3981684212303083,0.0334096658862606,0.03207205773882871
2019-08-19,93,5940.132365979466,2073.2579240328914,2061.277020085848,2063.9008668607903,2043.3645398273493,4731675166,-0.0229972325922499,0.0357167191900087,0.3890116494363866,0.7632873769472639,2003.7704721132995,1997.49837893184,1997.409461310398,1987.0527715417384,1,1,1,3.797341716441705,4.338342379516536,1,1,54.66673040968176,5.721955739251117,1.625693631816616,6.135492794911057,52.49319632753708,9091.938308480267,3330.625947114149,35768.39783797337,0.24372132819764394,1,96,53.77800432727256,2.151075555306192,51.62692877196637,4.849759207339588e-05,1,0.5377800432727257,0.389011649436386,-0.02299723259224995,-0.02207913457214472
2019-08-20,94,5287.214830242002,1959.694701686985,1956.6710400244008,1971.748201196157,1952.1288161096284,4408248311,-0.1099163277028768,-0.0547752505993098,0.3462529174967,0.7214781195956876,1999.889943969383,2000.706527247788,1997.162439853783,1986.904025350903,0,0,0,-1.8760486087221475,-1.3694332145264498,1,1,52.582232945768126,-1.3671682403368468,2.345651289273998,-0.2640082298524415,53.43708419998705,9103.854767886605,3334.9912724771098,35815.27812316716,0.1941196653327992,1,96,48.1029080239219,1.9239075351641401,46.17900048875776,0.0002269410790629891,1,0.481029080239219,0.3462529174966995,-0.10991632770287685,-0.10552820571053878
2019-08-21,95,6076.327202801348,2040.7626663821168,2038.103220143948,2054.5466137071844,2034.1033638195504,3760561056,0.1492491600768239,0.0413676500861821,0.3979308746072323,0.7513239739919587,2005.2243791798212,2006.8208168943452,2002.3737496552856,1987.294761182604,1,1,1,1.9171703950593644,2.6904868992708053,1,1,55.58173850845277,1.8638636072404011,4.378155277507156,5.666446441382766,56.16661186916926,9115.78376964267,3339.361192446195,35862.207750947724,0.2521672229079139,1,96,54.994809164189,2.1995275065350146,52.79528165765399,0.00027589586723811266,1,0.54994809164189,0.3979308746072317,0.14924916007682398,0.14327410594053291
2019-08-22,95,5646.662725660192,2007.47714968728,2002.6332911440493,2015.42773993202,1995.3737325695129,3422956828,-0.0707112146533301,-0.0163103320357413,0.3697926991156929,0.7390696305097372,2010.0621126981737,2008.6628927500408,2003.610661224197,1987.5456399831155,0,1,1,0.1929760376060629,1.0028202272796216,1,1,56.14713065172887,1.7158447157613832,1.3013683707193469,1.3108814858016735,51.839918660891215,9127.725323713687,3343.7357106719396,35909.18676051903,0.22072330361714967,1,96,51.26129254245215,2.0503145629287407,49.21097797952341,0.00014906387972654756,1,0.5126129254245215,0.36979269911569235,-0.07071121465333019,-0.0678885276352228
2019-08-23,95,5721.35325347975,2009.639054191765,2005.9388078462105,2020.490423114133,2000.3860407945897,4046257986,0.0132273754336593,0.0010769260834784,0.3746840859795224,0.7398655538723399,2016.986544041656,2008.023202337651,2002.09909848756,1989.32349920343,0,1,1,0.3766025223177482,1.0212293272798378,1,1,55.338390197042905,2.4715383151567405,-0.4436584364797991,-1.554967147991304,49.32772941555187,9139.679440069955,3348.1148308067377,35956.21519110501,0.22570744067531054,1,96,51.91219844922283,2.076462810523781,49.83573563869905,2.6174422017057002e-05,1,0.5191219844922282,0.37468408597952185,0.013227375433659372,0.012697805195442946
2019-08-24,95,5520.441249167613,1981.7413407219829,1979.383093102041,1995.6912829887435,1975.833658282388,4625409924,-0.0351161683977372,-0.0138819522896871,0.3615266165203133,0.7295947755527011,2010.619200702658,2000.654014618084,1999.919108492722,1990.0230951028925,0,0,0,-0.9089251506996798,-0.4161637320335476,1,1,52.64539304151903,-2.199631004783265,-4.948349310906542,-2.257919249292706,41.78146738254536,9151.646128687456,3352.4985565050647,36003.293081951975,0.21009770497114377,1,96,50.16201841135726,2.0064163580964154,48.15560205326084,6.997647595141387e-05,1,0.5016201841135726,0.3615266165203127,-0.035116168397737235,-0.033714234614384164
2019-08-25,86,5592.668358688657,1996.0807048772167,1992.3834403917303,2006.8035217505223,1986.835327504249,4539673926,0.0130835754355567,0.007235739528959,0.3662566772795184,0.7348739333102898,2009.807648797177,1998.7740405756897,2000.022152211752,1990.0108235812395,0,0,1,-0.1970701839565047,0.3050175016161116,1,1,50.73761858901058,-0.2837932063722737,-1.3014058618277091,0.1085259983750752,47.72906183300027,9163.62539954718,3356.886891423229,36050.4204723259,0.21502233705576987,1,96,50.792040597189306,2.03165736826219,48.76038322892712,2.5266276442216908e-05,1,0.507920405971893,0.3662566772795178,0.013083575435556716,0.01255974551632888
2019-08-26,95,5839.161882391907,2030.8653396484503,2025.348046870464,2037.3552377164733,2017.0830462964093,4868142683,0.0440744038255553,0.0174264671194108,0.382399221977742,0.7476801897460338,2003.7515653136852,2003.7610187134924,1999.5827743924556,1990.5776840208305,1,1,1,1.564454628066092,2.0239177777900963,1,1,48.70004420496535,-2.0447327798935544,3.5602242547061014,-0.4522802386673352,56.313542524820825,9175.617262635711,3361.279839219592,36097.59740151481,0.23264013633887848,1,96,52.94103943066142,2.1175590290839286,50.82348040157749,8.598764847020845e-05,1,0.5294103943066142,0.3823992219777414,0.044074403825555386,0.04230975578466989
2019-08-27,95,6224.292072931082,2044.6888469966664,2044.1988847150733,2063.973945764372,2043.4368915776624,4911101748,0.0659564160569929,0.0068067079970004,0.4076209041623764,0.7527694304727769,2015.893586072211,2007.891765020797,2005.7688801892623,1991.5255476613456,1,1,1,1.9404013688621768,2.669476140928761,1,1,48.42793539464657,4.337111552963591,2.9106477009266385,6.784496355296943,55.34543664659663,9187.621727945023,3365.677403554486,36144.82390882791,0.2589954483710811,1,96,56.293039881559395,2.251592794046797,54.0414470875126,0.0001341679328957639,1,0.5629303988155939,0.4076209041623757,0.06595641605699298,0.06331572796730223
2019-08-28,95,5641.064506231343,2005.0380922885383,2000.5669765059245,2013.9025993932,1993.8637675584416,4731467568,-0.0937018314478116,-0.0193920726698191,0.3694260789059488,0.7381716709734304,2010.790075487414,2008.0072273336175,2008.1439030920355,1992.1091204456377,0,0,1,-0.1546607690173451,0.6490092189331609,1,1,49.522978983507926,-1.7505501586282834,0.0806855812789608,2.5509633147234867,50.1432991035623,9199.638805472166,3370.0795880901037,36192.10003359436,0.21699964279215264,1,96,51.2288524703666,2.048967870113347,49.17988460025325,0.000202422501432018,1,0.5122885247036659,0.3694260789059482,-0.09370183144781163,-0.08996116432596024
2019-08-29,86,5571.495528463443,1991.804996389964,1988.516277291169,2003.513433567442,1983.57797651702,4033116790,-0.0123325974540888,-0.0065999224401119,0.3648700957857593,0.7332997951975179,2008.5511964449404,2009.3066545715567,2008.6256606483407,1992.0727432478905,0,0,0,-0.8374215558387021,-0.0134406165052891,0,1,48.9847085829117,-0.7806890006074263,0.9217603041905108,0.5105197303843401,51.66153537420492,9211.668505219719,3374.4863964906644,36239.4258151651,0.21122179950173714,1,96,50.62228860195297,2.0248693956300485,48.59741920632292,2.4074400083215154e-05,1,0.5062228860195297,0.36487009578575863,-0.012332597454088878,-0.011840278264372617
2019-08-30,95,5883.540463326263,2019.979932202627,2017.575621844336,2034.1976368577405,2013.9568643516936,4433185257,0.0560073921389072,0.0141454288264808,0.385305518320193,0.7436726352589573,2010.0284647322064,2013.5075043869315,2008.6916231358364,1992.319155131349,1,1,1,0.5619732236035402,1.3883707838694193,1,1,49.24513928060468,0.5145639456644036,2.9988199058942344,0.068622602828583,55.22145980510644,9223.710837195793,3378.897832422413,36286.80129291284,0.23362739669872554,1,96,53.34399442164332,2.1336552379181906,51.21033918372513,0.0001088947370251674,1,0.5334399442164333,0.3853055183201923,0.056007392138907264,0.053764969835546905
2019-08-31,92,5597.528060089904,2011.273227380036,2004.617056137044,2014.699350750971,1994.6525910420064,4723017837,-0.0486122947601285,-0.0043102927330062,0.3665749328909077,0.740467188503465,2014.247305683357,2012.4332531930077,2005.1851116398416,1993.7883742883716,0,1,1,0.3036186387407991,0.8769663479407663,1,1,46.29591453188527,1.4901988494267382,-0.7422110312814478,-3.531890705976559,48.5160427263651,9235.76581141358,3383.3138995534564,36334.22650623023,0.21208494652807636,1,96,50.85434337138757,2.0340822191939383,48.82026115219363,9.947354517907314e-05,1,0.5085434337138757,0.36657493289090703,-0.048612294760128516,-0.04667162774832667
2019-09-01,61,5284.457211125136,1979.1525065063856,1972.144796357265,1981.3712846656988,1961.6561475048463,4864866857,-0.0559301973306658,-0.0159703417896591,0.3460723245578436,0.7286416744190367,2011.8289916303809,2010.818320213779,2003.1256909272531,1993.6654129984847,0,0,0,-1.1967888250572267,-0.7279509589461219,1,1,46.6138275427286,-0.8480718404556109,-1.129458276559514,-2.1384408456391224,47.801985169866086,9247.833437891724,3387.7346015538988,36381.70149453144,0.18728995665536644,1,96,48.12359827229486,1.9248435316984938,46.19875474059637,0.00010912955793750711,1,0.48123598272294865,0.346072324557843,-0.05593019733066584,-0.053697381935504884
2019-09-02,76,5578.015954170015,2016.205369720809,2008.1373051737696,2016.1264965778407,1996.0655364128872,3998411529,0.0555513520720467,0.0187215806223186,0.365297110101748,0.7422829982714539,2009.7347102121469,2006.743137762916,2005.752249213044,1994.4514881340208,1,1,1,0.5211571125928627,1.090720015814517,1,1,43.61426485946773,-0.7218582956454944,-2.751831002343608,2.8126661849344314,44.05532768651548,9259.91372665426,3392.159942095816,36429.22629725177,0.2095140218041121,1,96,50.68989880564908,2.027497305956408,48.66240149969267,0.00010275653078870306,1,0.5068989880564908,0.3652971101017473,0.055551352072046756,0.05332727862188258
2019-09-03,95,5716.143535757663,1999.3143710240688,1997.5858827269944,2015.0261010635545,1994.9760901076984,4406760452,0.0247628516523668,-0.0083776181486309,0.3743429082482359,0.7360644347537149,2003.252642216061,2009.573114144136,2006.345390752552,1994.6927023295136,0,0,1,-0.350439149754056,0.2316982806002121,0,1,32.89158524576072,-2.21913842975403,2.021726613996444,0.6269179694865956,55.16970681171704,9272.006687730518,3396.5899248532282,36476.800953847414,0.2192684689893742,1,96,51.89487033559444,2.0757484459619095,49.819121889632534,4.8299439444946306e-05,1,0.5189487033559445,0.3743429082482352,0.024762851652366802,0.023771432935097314
2019-09-04,83,6306.99809447558,2073.6660913152714,2068.967971517396,2082.6477946342693,2061.924931006068,3329762306,0.1033659415691352,0.037188608939533,0.4130372154290432,0.7634376471720692,2013.056642077023,2011.9233587822184,2009.6903655814197,1996.48984587236,1,1,1,3.1833623143903145,3.8655966922380935,1,1,31.512056561653267,3.4227778160763838,1.6123102149592672,3.506225085532111,54.36994146897074,9284.112331155366,3401.0245535021827,36524.42550379632,0.26015498906307816,1,96,57.04426474747867,2.2815728007294083,54.762691946749264,0.00020603038515265129,1,0.5704426474747867,0.4130372154290425,0.10336594156913526,0.09922742611329527
2019-09-05,87,5625.86848287896,1985.677280697912,1984.78594727718,2003.359728339796,1983.425800694624,3842938837,-0.10799584864204,-0.0424315230816888,0.3684309108280386,0.7310438250246573,2012.1812541210156,2010.366225282978,2010.2648544213769,1995.160737879148,0,0,0,-1.2231012082505766,-0.4753229652723068,1,1,37.79876414008645,-0.3076463661431772,-1.0859336054093505,0.6112781759669339,47.472055313407566,9296.230666968902,3405.463831720642,36572.09998659703,0.211463511427877,1,96,51.12964862087396,2.0449684863242217,49.084680134549735,0.00023636794645872785,1,0.5112964862087396,0.36843091082803797,-0.10799584864204004,-0.10368467632613565
2019-09-06,93,5872.682467977754,2007.531150652543,2007.412240745173,2027.377506696148,2007.204596181759,3061937143,0.043871268205063,0.0110057511193106,0.3845944421320111,0.7390895114201875,2010.402856756718,2010.2156607444624,2012.4726218435271,1995.33143779693,0,0,1,-0.2455422815371033,0.6114128522468842,0,1,38.25941358061859,-0.6162824368512232,-0.104889658410312,2.3640562686501942,49.76624027248814,9308.361705216457,3409.9077631884843,36619.82444176865,0.22900089954423086,1,96,53.28296943407133,2.131235877767473,51.15173355630386,8.635374518843974e-05,1,0.5328296943407134,0.3845944421320104,0.04387126820506304,0.04211491514765209
2019-09-07,94,6643.634115193861,2124.188845276435,2115.804115043325,2124.3963769144643,2103.258104507356,4398719382,0.131277597830278,0.0581100296182068,0.4350830766339774,0.7820380248193207,2026.5336593133463,2020.390482498352,2017.1333885664535,1999.08451000867,1,1,1,5.307306761010189,6.258081368817292,1,1,47.426843519794815,5.614136177981544,7.187996820137799,4.830256408675937,63.198635188687454,9320.505455949122,3414.356351587701,36667.59890885297,0.28041149969141077,1,96,59.99777745422948,2.3996531596400517,57.598124294589425,0.000268685967840419,1,0.5999777745422947,0.4350830766339766,0.13127759783027804,0.12602165553979838
2019-09-08,77,5727.878240596305,2027.26532744762,2020.148918790144,2029.6932688328704,2009.49731590916,4450039312,-0.137839600844851,-0.0456284845127326,0.3751113990164002,0.7463548149154844,2033.4069194478088,2022.6179555390947,2018.3478532917889,2000.2313098595828,0,1,1,0.4418204791253988,1.3515445666098858,1,1,54.02852325252648,2.4309809771134505,1.5622926715441077,1.2740657847063463,52.50594097188106,9332.661929222912,3418.8096006020855,36715.42342741114,0.21738564098909346,1,96,52.057840363731245,2.0820216855220917,49.97581867820915,0.00031731415995800205,1,0.5205784036373124,0.3751113990163995,-0.13783960084485103,-0.13233718693255558
2019-09-09,78,5626.7300344311525,1991.413827191021,1989.384355351778,2006.2885380960504,1986.325468065244,3997023336,-0.0176589309193524,-0.0176846610905819,0.3684873327341079,0.73315578296038,2029.8652705149811,2019.799990363564,2014.4505153469377,2002.019510082524,0,0,0,-1.143571806823418,-0.5297492276219562,1,1,54.09294734481729,-1.229613952135289,-1.9425961774628744,-3.9476080565348894,46.83517291829861,9344.831135099534,3423.2675139175167,36763.29803702669,0.20933148466263482,1,96,51.17525081635034,2.046977824510027,49.12827299184031,3.500885215990479e-05,1,0.5117525081635034,0.3684873327341073,-0.017658930919352445,-0.01695401770826832
2019-09-10,81,5736.909030541176,2011.1253395945664,2007.452591774241,2022.0608519968416,2001.9408435192613,3561279658,0.0195813546119709,0.009898250245329,0.3757028138663938,0.740412742368932,2031.5525517393385,2017.4025969777,2016.899593342537,2003.0389242385977,0,0,1,-0.2862935649861065,0.4037073497731747,1,1,54.24152513754992,0.5907509465081118,-1.641497064524,2.624420929612548,47.3327100186365,9357.013083645925,3427.7300952217884,36811.22277730375,0.2169515689846808,1,96,52.13721043914374,2.0854514459175477,50.051758993226194,3.8512133541061645e-05,1,0.5213721043914374,0.37570281386639315,0.01958135461197097,0.01879736019752065
2019-09-11,94,5857.533992651663,2005.9681028648947,2005.850923340296,2025.803129913628,2005.6458848398609,4443798583,0.0210261242540754,-0.0025643537118931,0.3836023879133544,0.7385140622047052,2021.8814105321417,2017.4690263045825,2015.2427093655265,2004.3640835075253,0,0,1,-0.4602228038106504,0.0800263470378315,1,1,53.29512617441991,-3.264652334042728,0.0463836861720023,-1.7049784421481309,50.07819483681751,9369.207784934479,3432.197348204695,36859.19768786792,0.22516828776201936,1,96,53.18956281011855,2.127542064963019,51.062020745155536,4.21327517972685e-05,1,0.5318956281011855,0.3836023879133537,0.021026124254075462,0.02018428608111189
2019-09-12,76,5969.893464983569,2058.439576909473,2050.055205753486,2057.988214017019,2037.5107193501835,3559333924,0.01918204358231,0.026157681156365,0.3909606656365866,0.7578318775733478,2032.2760242766503,2022.228639198833,2017.6694916142023,2005.8021668102367,1,1,1,2.02065231519426,2.6242573156127103,1,1,54.694604078940415,3.664356585979922,3.34543695995746,2.538630500981398,55.25580968023474,9381.415249042975,3436.6692765580037,36907.22280836596,0.23262364288905665,1,96,54.168997498049215,2.166722249294387,52.00227524875483,3.921940373510324e-05,1,0.5416899749804922,0.3909606656365859,0.019182043582310015,0.018414039074303945
2019-09-13,95,6257.641158647895,2054.753980451488,2052.8954342987536,2070.6946256473566,2050.090699024,3294927245,0.0481998037908233,-0.0017904807599543,0.4098048930101998,0.7564749941772726,2039.022142819357,2024.7124997880376,2019.817821436094,2007.1108340915864,1,1,1,1.7296688168913388,2.3737177614042926,1,1,54.365265972404565,2.352283788154197,1.7215046394516875,2.2449268273136536,52.85302479464287,9393.63548605435,3441.145883975369,36955.29817846493,0.25190515450800366,1,96,56.67539666408641,2.2669195808394482,54.408477083246964,0.00010029762917423567,1,0.5667539666408641,0.40980489301019896,0.04819980379082334,0.046269993572014334
2019-09-14,86,5925.93549653114,2056.0376460233865,2047.2370139368973,2054.514228095151,2034.0713004524137,4454912822,-0.0530080990116134,0.000624729570601,0.3880819146660715,0.7569475864755554,2029.2862572117783,2027.9099582625624,2023.3557407361604,2009.17522863864,1,1,1,1.6152327852805293,2.332420622988618,1,1,54.27308798149048,-3.208339946073846,2.225675658282533,3.749041500760963,53.71796767300183,9405.868506057228,3445.6271741525306,37003.42383785427,0.22841383138738694,1,96,53.79107618916277,2.151537001639577,51.6395391875232,0.00011526731188798323,1,0.5379107618916277,0.3880819146660707,-0.05300809901161341,-0.050891932737920365
2019-09-15,95,6072.3194514617,2047.8407645955049,2043.673473902193,2057.8996898364644,2037.4230760072464,3918526553,0.0247022524994151,-0.0039867370345748,0.3976684121126093,0.7539298354993212,2032.225605375762,2032.8162624117847,2025.8205054846503,2009.5713756606413,1,1,1,1.0869797719609275,1.904355794393342,1,1,53.50175226995779,1.014935581904819,3.470589449944317,2.593084517665911,55.941095860746685,9418.114319145465,3450.113150787144,37051.599826244004,0.23814505625760146,1,96,55.06663799456306,2.2026164344416945,52.864021560121365,5.113056336548284e-05,1,0.5506663799456306,0.39766841211260845,0.024702252499415156,0.02371326055858458
2019-09-16,76,6355.268226446541,2054.5984308673715,2054.690889789633,2075.449238810576,2054.7980026035057,4552920803,0.04659649039326,0.0032998983068888,0.4161983644573174,0.7564177272869984,2041.2519773295264,2035.558623922254,2026.950652685552,2009.8246028443968,1,1,1,1.364008450091703,2.227748031326149,1,1,52.78816536382729,3.1728515094963994,1.9042237325198164,1.1686196398934756,53.50440968956558,9430.372935418223,3454.60381757881,37099.826183365025,0.2567821615150704,1,96,57.529817287138094,2.301098054493281,55.22871923264481,9.858020025183834e-05,1,0.575298172871381,0.41619836445731656,0.04659649039326008,0.04473088211447074
2019-09-17,58,5540.074149456273,2003.411056811676,1997.1074069169083,2007.645767606631,1987.669192804575,3320036731,-0.1282706013253626,-0.0249135662164825,0.3628123499777449,0.7375726641509125,2040.1499369319704,2035.8512443356544,2024.985043629123,2010.824688158448,0,0,0,-1.0653899338823214,-0.3686861112473072,1,1,54.32743239931269,-0.383580407994144,0.2049045336231403,-2.0187810113808324,50.35190147403458,9442.644364980284,3459.0991782291853,37148.102948970336,0.19840717365002278,1,96,50.44502971232899,2.0175405762254233,48.42748913610357,0.0002832742040637939,1,0.5044502971232899,0.3628123499777442,-0.1282706013253626,-0.12314983618752162
2019-09-18,89,5862.153664701214,2031.2520495480392,2026.1332546712547,2038.7490607186828,2018.4630004130245,4049695006,0.0581363184961256,0.0138967949895767,0.3839049243103789,0.7478225602545336,2043.761929315277,2032.8216699237096,2026.2333273081472,2012.1520861038912,0,1,1,0.2476872812352537,0.949230606178042,1,1,51.12060813777778,1.2604361279241916,-2.045365063587945,1.307404450834171,46.04027330217427,9454.92861794158,3463.5992364418157,37196.4301628332,0.2216638305381218,1,96,53.2603127682636,2.1303041493389703,51.130008618924634,0.00011287644956311027,1,0.5326031276826361,0.38390492431037804,0.05813631849612566,0.05580892849085872
2019-09-19,91,6114.531285190491,2052.413457715626,2048.174525020308,2062.337909000232,2041.8171337863,4793006595,0.0430520308617907,0.010417913509205,0.4004328109597828,0.7556133110074976,2042.9010551447277,2037.588539710689,2029.1194445141311,2014.5738520471923,1,1,1,1.1479862984149047,1.87829329910052,1,1,46.00216026684832,-0.2927518136283891,3.360877301988263,3.042891318954988,57.118671482748944,9467.225704417508,3468.103995922248,37244.80786474839,0.238872317599761,1,96,55.461475318899424,2.2183743807018175,53.24310093819761,8.815838975259994e-05,1,0.5546147531889942,0.40043281095978195,0.04305203086179077,0.04132838198328104
2019-09-20,86,5590.763518155665,2003.2053544779544,1998.0310157985805,2010.2810816254184,1990.278284793325,4322403856,-0.0856595121695429,-0.0239757262615306,0.366131931716289,0.7374969331032131,2035.5369657199367,2037.279554269647,2028.3206550986704,2015.007919001949,0,0,0,-1.2382312706614051,-0.5857329101634723,1,1,47.65227315046487,-2.5087492937819755,-0.2154784085508398,-0.8304328898149582,49.56401501176014,9479.535634528926,3472.6134603780297,37293.236094532156,0.20060132770655528,1,96,50.900332573159574,2.0358455441555354,48.86448702900404,0.00018234649005622572,1,0.5090033257315958,0.3661319317162882,-0.08565951216954293,-0.08223983800491441
