date,fng,close,sp500_close,sp500_open,sp500_high,sp500_low,sp500_volume,btc_return,sp500_return,btc_cumret,sp500_cumret,sp500_ma7,sp500_ma14,sp500_ma21,sp500_ma50,sp500_above_ma7,sp500_above_ma21,sp500_above_ma50,sp500_dist_ma21,sp500_dist_ma50,sp500_ma7_above_ma21,sp500_ma21_above_ma50,sp500_volatility_14,sp500_momentum_7,sp500_momentum_14,sp500_momentum_21,sp500_rsi
2018-06-20,78,9778.96031836673,2335.483601249618,2336.128779213619,2360.544601150488,2337.056595168891,4350706464,0.019641521187674593,0.005096105769611725,0.6404115681003937,0.8598279699004235,2365.1801739121556,2379.095485481702,2374.1442055614452,2392.69527137547,0,0,0,-1.6284016877013863,-2.391097220372873,0,0,34.551193062102406,-0.49712066357525675,-0.8107007015243584,-3.0582303127193122,48.181257553372824
2018-06-21,52,10203.445294188778,2398.064968090887,2392.1424733328886,2407.219629990645,2383.267195861385,4868137998,0.04340798633007892,0.026795892211696204,0.66821054469412,0.8828678275024768,2376.8391760521126,2379.8329014960796,2373.981416625635,2392.3471258189584,1,1,1,1.0144793592986145,0.23900554439695298,1,0,36.59913921102546,3.523190492688011,0.43236781456419404,-0.14235232518311491,50.931441713142235
2018-06-22,68,9752.13811953574,2368.3038906006554,2361.944166955393,2376.0591589429832,2352.4167792520084,3986863934,-0.044230861404242705,-0.012410455048648794,0.6386550167029008,0.8719110360153591,2372.271561950603,2375.990821193835,2374.6779635135863,2390.342562098807,0,0,0,-0.26841841339613204,-0.921987996515472,0,0,36.296163002804626,-1.3320669318088951,-2.2207703792562095,0.6214739039730466,45.10647089899121
2018-06-23,64,9080.667090749765,2367.6321619911973,2351.432860754596,2350.6092078282504,2327.2200614817007,3521061878,-0.06885372423518776,-0.00028363277707899037,0.59468124030142,0.8716637334668482,2361.762707683484,2374.5545763720197,2374.0078892291453,2387.8834477664086,1,0,0,-0.26856386058675685,-0.848085185822367,0,0,35.6130677101424,-3.0133604947025217,-0.8421114092113435,-0.590819078103133,48.05127619389794
2018-06-24,58,9072.545896899794,2353.138317329938,2339.7372184143787,2343.014488895785,2319.700911891847,3317924938,-0.0008943389036080163,-0.006121662348542167,0.5941493937329726,0.8663277024090945,2357.4641753013793,2368.601802739081,2370.6748072129412,2386.9146072607055,0,0,0,-0.7397256607969638,-1.4150606740611416,0,0,33.78023045574314,-1.2625617909468811,-3.4204642930068085,-2.888604182864507,41.348952084794746
2018-06-25,68,9601.880118790075,2334.6018523548914,2332.84708795131,2353.6120647670523,2330.193039246982,3934216484,0.05834461769668886,-0.007877337612724689,0.6288148129650424,0.859503346613962,2354.409552439933,2364.5701675577343,2371.88829804659,2384.7693604208066,0,0,0,-1.5720152471938253,-2.103662890782143,0,0,32.752425637497815,-0.9075765413759207,-2.3605954116663552,1.103594597319013,43.79438910445559
2018-06-26,56,9573.33814383856,2353.837750168465,2347.786444896169,2362.224303847116,2338.719584405851,4150512799,-0.0029725402315387006,0.008239476805936174,0.6269456356353164,0.8665852045030122,2358.7232202550927,2362.7851382616695,2373.2137081589613,2382.7136764293705,0,0,0,-0.8164438762460757,-1.2118924126955033,0,0,33.055196450355375,1.29949767328581,-1.050534484240273,1.1966278093559435,47.294194117529
2018-06-27,61,9553.856406108309,2348.658199424945,2343.364879220894,2358.9010299405404,2335.4293779013315,3773768702,-0.00203499943672103,-0.0022004705902729516,0.6256698016199438,0.8646783092465377,2360.6053057087115,2362.892739810434,2372.9320922240386,2380.6806079324065,0,0,0,-1.022949324114153,-1.345094692701032,0,0,32.33557873541462,0.5641057881236256,0.06418083811117192,-0.25116812298240365,50.17303435892226
2018-06-28,62,9826.052056874109,2386.4782684561874,2377.522914969055,2387.8813287990424,2364.1213155771616,3417223330,0.02849065750996327,0.016102840779685268,0.6434955456522242,0.8786020863859821,2358.9500629037543,2367.8946194779337,2372.8719552986377,2379.3626848764075,1,1,1,0.5734111833201494,0.29905418055884425,0,0,32.409403845938144,-0.4831687126443329,3.0229988258961393,-0.05288996408364666,57.914084254710254
2018-06-29,65,9828.521263937602,2361.979001729628,2357.998292175532,2375.660050775376,2352.021642309949,4979696332,0.0002512918768597938,-0.010265866255889988,0.6436572508556421,0.8695824748749977,2358.0465073507503,2365.159034650677,2370.0093832461403,2378.449453240592,1,0,0,-0.33883332164335034,-0.6924869262419309,0,0,26.981972734505966,-0.26706407467933513,-1.5955735342626842,-2.48190357407142,45.00140875336169
2018-06-30,48,9547.827850702326,2283.811549696744,2291.5026639023536,2326.092408526211,2302.9472104314227,3403055135,-0.02855906862257951,-0.03309405036016144,0.625274999259035,0.8408044686591707,2346.072134165828,2353.917420924656,2365.0604289699563,2375.9093720515557,0,0,0,-3.4353828036689293,-3.8763188292526007,0,0,29.55995173463018,-3.540271738155454,-6.446951082895291,-4.352570115142706,31.27914596766776
2018-07-01,39,3814.757381295853,1785.0452920938828,1780.6594667226605,1791.916877620058,1774.0868589372717,3500226045,-0.6004580894265659,-0.21839203749936797,0.24982356783775744,0.6571794676101209,2264.915987703535,2311.1900815024574,2334.0398643938993,2364.619083886492,0,0,0,-23.521216611378605,-24.510239122320733,0,0,113.31413358071072,-24.141930844110338,-25.099685840622666,-26.73662901295195,15.267992147951901
2018-07-02,29,3356.4414002305743,1702.5834681088988,1701.4307411653008,1716.76698212425,1699.684723595651,3528361269,-0.12014289121306876,-0.04619592810905937,0.21980904210456506,0.6268204521696539,2174.6276470969647,2264.5185997684484,2301.255994070811,2351.2697834545406,0,0,0,-26.015033855615922,-27.588765862187735,0,0,114.08943691626168,-27.071784578962856,-27.733663954168275,-28.79332468600201,14.347972409284964
2018-07-03,37,4274.521437971258,1863.8587647824247,1855.9292048309248,1862.599772949912,1844.066441875784,3622955523,0.27352780170022184,0.09472387092578693,0.2799329261852582,0.6861953117746156,2104.630649184673,2231.676934719883,2276.7336419026706,2339.6941843144646,0,0,0,-18.134527004889577,-20.337504906499593,0,0,128.55812495473464,-20.816175004032132,-19.78718304059083,-21.64802839155524,28.00693602748362
2018-07-04,46,3610.228603701486,1729.195550824617,1730.240633263405,1749.17918115424,1731.774413182556,4368452310,-0.1554075336641787,-0.07224968785310704,0.23642924053541065,0.6366179146926342,2016.135985098912,2188.3706454038115,2247.3071549065926,2326.4838224536543,0,0,0,-23.054774820200784,-25.67343326716538,0,0,131.4871572787532,-26.37517237510336,-25.959850460975286,-26.327919343675788,24.04840589346965
2018-07-05,33,3186.234224482717,1700.620843654192,1694.5644159704516,1702.4394240087,1685.49972824742,3063477815,-0.117442529479728,-0.016524855824894047,0.20866239248396098,0.6260978954367937,1918.1563529843409,2138.5532079440477,2217.981863980069,2312.365033849617,0,0,0,-23.325755215937427,-26.455346852265592,0,0,129.1081849069393,-28.739311556592405,-29.08362090756591,-26.585101781622676,19.25138726897474
2018-07-06,27,3000.0,1664.2862181030691,1659.52431883902,1668.9991986375176,1652.3922414371443,4820255795,-0.058449634070122936,-0.02136550641884949,0.1964661519990771,0.6127209968330107,1818.485955323404,2088.266231337077,2182.9346748749194,2298.4782640827652,0,0,0,-23.75922938699796,-27.59182263717329,0,0,129.00437864089182,-29.538483750941612,-29.72666114731718,-30.662749056051787,19.14044476335124
2018-07-07,38,3000.0,1616.0187072341107,1620.987538161244,1644.744774425866,1628.3791547798378,4552069730,0.0,-0.029001929081629463,0.1964661519990771,0.5949509059360344,1723.086977828742,2034.5795559972853,2143.6406065593515,2281.0724908726056,0,0,0,-24.613356255277317,-29.15531120995125,0,0,128.44570517541268,-29.24027783953129,-31.745364285175693,-33.80212251360932,18.373784109374853
2018-07-08,44,3000.0,1652.3517471281527,1649.9958372126473,1663.002126972622,1646.4548421271236,4295325579,0.0,0.022483056496436005,0.1964661519990771,0.6083272207668,1704.1307571193522,1984.5233724114435,2108.8369733747554,2266.5524108827794,0,0,0,-21.64630229884925,-27.098454057605803,0,0,130.41561089850072,-7.433623424203361,-29.78093404203094,-30.66749313877605,21.044633456968512
2018-07-09,32,3000.0,1649.580813437001,1647.7835237536317,1661.6097327928185,1645.0763026157756,4722060549,0.0,-0.001676963573868373,0.1964661519990771,0.6073070781765815,1696.558949309081,1935.5932982030226,2075.1987162819923,2252.8008396321316,0,0,0,-20.50974200714354,-26.776447148946936,0,0,130.64961104098145,-3.1130723200765598,-29.342092666760966,-29.983367258344586,21.32242466183604
2018-07-10,29,3330.92292290901,1680.2135034511073,1682.7882241124942,1703.556513369742,1686.6057022914365,4553950275,0.11030764096966994,0.018569984425486297,0.21813786975648392,0.6185847611598082,1670.3239119760358,1887.4772805803545,2044.5592604719338,2238.522410439587,1,0,0,-17.820259068290678,-24.940956784026234,0,0,131.42735724106578,-9.852960149196443,-28.618125725494302,-27.690519930149293,22.066090119807754
2018-07-11,34,3577.074561594288,1768.5673257414858,1760.7086545306906,1766.530542525231,1748.9531241916472,3085745051,0.07389892963068179,0.052584878117514444,0.23425802484340516,0.6511129654307485,1675.948451249874,1846.042218174393,2017.563247352499,2226.328514993098,1,0,0,-12.341418388630565,-20.561259767767538,0,0,136.54741609386934,2.2768838896267907,-24.69882053614659,-24.274042224265646,27.497030290056884
2018-07-12,22,3507.7473378985887,1746.680354584889,1741.192836884937,1750.3933961981531,1732.976546484739,4076532208,-0.019380983678685237,-0.01237553744097386,0.22971787388731407,0.6430550925487567,1682.5283813828307,1800.342367183586,1986.5449324236422,2213.487143405354,1,0,0,-12.074460231116513,-21.08920262813466,0,0,135.3516575425832,2.708393884654914,-26.809291428628157,-27.162926033007718,24.870222300930195
2018-07-13,46,3772.602457887736,1769.3802557197068,1766.969449271639,1781.06682091035,1763.3447629908444,3647874217,0.07550575753492428,0.012996024759328373,0.2470628959744879,0.6514122524531325,1697.5418153280648,1758.0138853257345,1958.024759334073,2200.120477636531,1,0,0,-9.634428916952231,-19.578028853199214,0,0,136.31420837472908,6.314661292840751,-25.089077658013625,-25.289137819600004,26.691149093629576
2018-07-14,19,3336.8316606816256,1706.062636279688,1703.6076922120806,1717.002686713032,1699.9180828651413,4434695204,-0.11550933395990426,-0.03578519610769826,0.2185248254142697,0.6281013372521397,1710.4052337631472,1716.7461057959447,1926.5214485859058,2186.682363303543,0,0,0,-11.44336142574679,-21.979402911438672,0,0,136.40575229485404,5.571960809766341,-25.297573851650434,-27.942242732296908,27.00663661794178
2018-07-15,45,3060.84099737027,1661.635135355005,1659.4059381979264,1672.6976784646447,1656.0539204699717,3139729109,-0.0827103945827995,-0.02604095534356421,0.20045055087811808,0.6117449783775237,1711.731432081269,1707.9310946003104,1893.5927256347186,2173.579716738585,0,0,0,-12.249602944686167,-23.553062141734692,0,0,81.2985172352555,0.5618288141727268,-6.913558848364898,-29.38642309643611,42.30609666102736
2018-07-16,22,3000.0,1655.3376336743293,1652.3797690311144,1664.502534962076,1647.9403206838465,4251257706,-0.019877215909791413,-0.0037899425371324957,0.1964661519990771,0.6094265000620935,1712.553834972316,1704.5563921406986,1861.2468104594539,2158.8095116448367,0,0,0,-11.062970027832863,-23.32173706178008,0,0,77.9746874446254,0.34898685717212885,-2.774949676155769,-29.0955058566151,46.74541647449004
2018-07-17,44,3000.0,1663.6913241829254,1659.0493555331775,1668.7002644426454,1652.0962817118732,4164190441,0.0,0.005046517603815692,0.1964661519990771,0.6125019816228887,1710.1935236482898,1690.258717812163,1828.3826949363329,2144.6769574832824,0,0,0,-9.007489034408211,-22.426950204415864,0,0,57.826550393675916,-0.9833380837760086,-10.73941032344613,-29.320050880148617,32.530751951148005
2018-07-18,30,3000.0,1666.7667122932912,1661.5047454004937,1670.2456469681042,1653.62628729678,4405967945,0.0,0.0018485328772608334,0.1964661519990771,0.613634211673306,1695.6505788699765,1685.7995150599254,1795.911671739587,2130.0914373153432,0,0,0,-7.191052960928824,-21.75140075704931,0,0,45.68954826191284,-5.756106197739108,-3.6102821627984616,-29.033236394236116,42.92712730130454
2018-07-19,35,3089.522769108714,1686.3373597793425,1680.0605759714826,1687.457850100928,1670.6672247267898,4164472084,0.029840923036237976,0.01174168366917061,0.2023288833201074,0.6208393104753549,1687.0301510406127,1684.779266211722,1762.5716284692614,2115.6349584612403,0,0,0,-4.325172801977195,-20.29166690430082,0,0,45.5082456694087,-3.454724537729603,-0.8398982011862177,-29.3378287969815,48.34804970945482
2018-07-20,40,3000.0,1665.367451588316,1660.3875756536418,1669.5425184638543,1652.9301550960552,4294972122,-0.028976245135276968,-0.012435179751796754,0.1964661519990771,0.6131190620526124,1672.1711790218426,1684.8564971749536,1729.399649891104,2100.912636778148,0,0,0,-3.7025680158325414,-20.731237347296926,0,0,44.56856997328713,-5.878487894004614,0.06496679918910342,-29.492707159174493,50.12965763377131
2018-07-21,41,3000.0,1639.6434447724748,1639.849528611874,1656.616205038894,1640.132461705174,3795217057,0.0,-0.015446445042088142,0.1964661519990771,0.60364855215636,1662.6827230922406,1686.543978427694,1698.7249782280435,2086.6319775545244,0,0,0,-3.4779928601036514,-21.421531807727202,0,0,42.55865266754715,-3.89312737380203,1.4619099044217654,-28.20583445292607,52.99491907229256
2018-07-22,17,3000.0,1673.2089089422482,1666.6481952050206,1673.482850784205,1656.831280129636,3429713539,0.0,0.020471197123244744,0.1964661519990771,0.6160059606607142,1664.3361193189896,1688.0337757001294,1693.3994361732034,2072.4620812940802,1,0,0,-1.1923074260956623,-19.26467924096018,0,0,42.28858251488104,0.6965291802625728,1.2622712960691285,-6.265184622875819,52.66275659459198
2018-07-23,19,3000.0,1658.445943392251,1654.861443509903,1666.0644605953314,1649.4867047685125,4470026143,0.0,-0.00882314543694962,0.1964661519990771,0.6105708504797769,1664.7801635644068,1688.6669992683617,1691.2976492819348,2057.1683393685207,0,0,0,-1.9423964731241417,-19.382098603494146,0,0,42.57781529707816,0.18777496836233087,0.5374171354950885,-2.592385368669914,51.09815332720243
2018-07-24,45,3598.852374428597,1754.8120647172009,1750.3619561656071,1761.2184225250808,1743.693861106921,4960687213,0.1996174581428658,0.05810627817499969,0.23568422587224278,0.6460488501633009,1677.7974122121607,1693.9954679302252,1686.1049492788286,2046.0822097658995,1,1,0,4.074901474416492,-14.235505477662313,0,0,51.17708898117756,5.477022041875879,4.439826314505302,-5.850588152152891,57.946643529705526
2018-07-25,39,3522.1347793130963,1737.4780579458222,1734.2716518429745,1746.8415323114757,1729.460024527282,3984071363,-0.02131723870104052,-0.009877984725488065,0.23066008897125423,0.6396671894894688,1687.8990330196652,1691.7748059448206,1686.4993543798385,2034.3116881686426,1,1,0,3.022752628608605,-14.591354508218956,1,0,43.730707856119636,4.24242607744667,-1.7578786706708538,0.47898036270423994,46.09776130975305
2018-07-26,47,3074.610270048429,1658.4054142512498,1657.2756976588196,1672.2035277635198,1655.5646866912462,4104415222,-0.12706058606648374,-0.04551000994398635,0.2013522828844194,0.6105559293349613,1683.9087550870804,1685.4694530638465,1684.4890958368414,2020.388353772501,0,0,0,-1.548462477439394,-17.9165029755468,0,0,49.089548237001004,-1.6563675925289068,-5.053869192604421,-2.48235399210045,40.31090016314236
2018-07-27,34,3000.0,1659.6152816877284,1655.7950432050122,1666.6520530888088,1650.0684505705124,3470084324,-0.02426657803600385,0.0007295365934540943,0.1964661519990771,0.6110013522277615,1683.0870165298536,1677.6290977758479,1684.2666702932534,2005.8258365284637,0,0,0,-1.4636274077211797,-17.26025004443712,0,0,48.333476097770465,-0.34539944293384695,-6.2035830724996295,-0.2806570387072327,37.35564465978853
2018-07-28,35,3000.0,1665.8148656406786,1660.7447910330477,1669.7673440251665,1653.152743587105,4938388520,0.0,0.003735554873082192,0.1964661519990771,0.6132837813065357,1686.8257909395968,1674.7542570159187,1686.6379159316618,1990.7002735446354,0,0,0,-1.2345892437429895,-16.320156892602753,1,0,45.20962025387174,1.5961653706873635,-2.359102754092035,3.0814097747541735,44.66109811572049
2018-07-29,15,3000.0,1661.0531775443023,1656.9430592569008,1667.374595756737,1650.783803759158,4771086705,0.0,-0.0028584737683589045,0.1964661519990771,0.611530725705111,1685.0892578827477,1674.7126886008684,1687.0522697610022,1976.1665453055894,0,0,0,-1.5410958322223833,-15.94568881402446,0,0,43.17234706277383,-0.7264921512777689,-0.03502320084116661,0.5266088428975912,49.91372356648804
2018-07-30,46,3235.6550062023707,1709.714291256044,1703.383341431189,1710.9330058772666,1693.9087968635629,4060170028,0.07855166873412367,0.02929533766262793,0.2118988960883766,0.6294457248057141,1692.413307577575,1678.596735570991,1689.9157687047662,1961.6312881668885,1,1,0,1.171568602289108,-12.84221955626823,1,0,45.55137392194608,3.0913487453758437,3.2849284928667677,3.645379318746511,57.16185148273546
2018-07-31,70,3000.0,1669.0048719046222,1663.2916920341802,1671.370322172798,1654.739771703417,4407322787,-0.07283069602619796,-0.023810656294809607,0.19646615199907713,0.614458208996128,1680.155137175778,1678.9762746939693,1689.3820243454095,1947.1904907071064,0,0,0,-1.2061897277901301,-14.286512805506945,0,0,47.45475406736105,-4.88982236547405,0.31938302763623305,-0.6670956710836395,50.64487490783677
2018-08-01,83,3000.0,1655.5364958142395,1652.538540563619,1664.602463187381,1648.039254598452,4835063058,0.0,-0.008069704479060635,0.19646615199907713,0.6094997128347964,1668.4491997284092,1678.174116374037,1683.9996038726833,1932.7246574171234,0,0,0,-1.6902087145975186,-14.341833977185125,0,0,47.64615444570297,-4.716120687501524,-0.6737725439452835,-6.391095678523695,48.67058953864089
2018-08-02,66,3000.0,1643.2860015299873,1642.7577459270717,1658.446589809544,1641.9446336920364,4030251018,0.0,-0.007399712609915676,0.19646615199907713,0.6049895901239928,1666.2892836253718,1675.0990193562263,1679.0760632510214,1918.6473418928786,0,0,0,-2.1315330796710663,-14.351847489139313,0,0,47.300740353316556,-0.9116837530398936,-2.552950511337093,-5.91947764131544,44.813784938227045
2018-08-03,71,3000.0,1662.1665835641502,1657.8320026231474,1667.934082281711,1651.3377232540324,3140918336,0.0,0.011489528917415504,0.19646615199907713,0.6119406355144578,1666.6537553220035,1674.8703859259283,1673.9706502912331,1905.5616345019378,0,0,0,-0.705153744782161,-12.77287737803372,0,0,47.33431956480122,0.15372851193724557,-0.19220190842045293,-6.059391236506528,49.61245411959982
2018-08-04,82,3000.0,1638.045111682689,1638.5734194729887,1655.8130426612768,1639.3372909930054,3256532308,0.0,-0.014512066431836224,0.19646615199907713,0.6030601123595318,1662.6866476137195,1674.7562192766582,1670.7317205485192,1890.316992949367,0,0,0,-1.9564247487381725,-13.345480266411347,0,0,47.25023504778403,-1.667037227892032,-0.097480528152738,-3.9868128608291253,49.80572754625015
2018-08-05,95,3000.0,1653.613383231078,1651.0031274772227,1663.6360991143422,1647.082506088329,4714584618,0.0,0.009504177532935199,0.19646615199907713,0.6087917027304287,1661.623819854687,1673.3565388687173,1670.3497323521415,1874.5653777767677,0,0,0,-1.0019667616251726,-11.786838547489797,0,0,46.25123707252908,-0.44789621511235334,-1.1711344355414655,-0.4827625483625364,47.509254036081764
2018-08-06,89,3000.0,1637.0483578799704,1637.7776112368983,1655.3121738754105,1638.841405976153,4406949137,0.0,-0.010017471749497076,0.19646615199907713,0.6026931490469984,1651.242972229534,1671.8281399035545,1669.4788144571721,1859.6417840542738,0,0,0,-1.9425497524355517,-11.96969373795308,0,0,46.31503914671388,-4.250179912966012,-1.2902190510058476,-1.1048667910583565,47.29260093489416
2018-08-07,95,3000.0,1688.7728790993149,1679.0744689784226,1681.303745788131,1664.5743552827769,3939527062,0.0,0.03159620848728584,0.19646615199907713,0.6217359674381463,1654.0669732573472,1667.1110552165626,1670.6731742150955,1846.2975573885599,1,1,0,1.0833779558783396,-8.531922585222452,0,0,38.125267842262154,1.184418783159935,-3.7633195568739564,1.5075846433657114,40.580016191046354
2018-08-08,67,3000.0,1673.311042860446,1666.72973892531,1673.5341730780997,1656.8820917539397,4691120587,0.0,-0.0091556635177108,0.19646615199907713,0.6160435621234243,1656.6061942639478,1662.5276969961785,1670.9848090040077,1833.2909367365219,1,1,0,0.13921334556146192,-8.726377830725518,0,0,38.088054940212324,1.0736427189099507,-3.693112254967945,0.3926362651045734,40.79791851117665
2018-08-09,83,3000.0,1650.9587602452134,1648.8836764853086,1662.3021510639453,1645.7618311528613,3900445571,0.0,-0.013358115761324507,0.19646615199907713,0.6078143809065608,1657.7023026518375,1661.9957931386048,1669.3001137880963,1819.6004399164337,0,0,0,-1.098745120268474,-9.268061051851873,0,0,30.719133111341208,0.46691560130631693,-0.4490249454111028,-2.0979550342618447,48.72460206937567
2018-08-10,82,3140.927887636612,1689.2402368358944,1684.0342512077364,1693.0856297027922,1676.23900652167,4494734458,0.046975962545537264,0.02318742146229935,0.2056953385968516,0.6219080291274878,1661.5699674049436,1664.1118613634735,1670.4369130856,1805.423945291334,1,1,0,1.1256530314312396,-6.4352590846296405,0,0,32.96830076925312,1.6288170836457727,1.785049551847906,1.4334845577058664,54.502188755666175
2018-08-11,95,3000.0,1687.1440041347548,1677.7739752067184,1680.4852361184398,1663.7639899879084,3131041016,-0.044868234062722445,-0.001240932257845162,0.1964661519990771,0.6211362833927305,1668.584094898096,1665.6353712559078,1672.6988444838041,1791.8007475620159,1,1,0,0.8635840036948395,-5.8408695034679825,0,0,32.96731920762765,2.9974078309497054,1.280402698644001,2.8970054138124812,53.28238769225699
2018-08-12,76,3000.0,1662.0208064414674,1657.7156141683977,1667.860829277563,1651.2651991354978,4856454244,0.0,-0.014890962260315055,0.1964661519990771,0.611886966438217,1669.785155356723,1665.704487605705,1672.1660776980525,1777.6885204510213,0,0,0,-0.6067143324992808,-6.506635593293231,0,0,33.926019032479,0.5084273806469586,0.058253938540109296,-0.6686614230289711,50.14012872073503
2018-08-13,73,3000.0,1642.241008995949,1641.9234238878958,1657.9214810611898,1641.4247499063522,3175321448,0.0,-0.011901052844139004,0.1964661519990771,0.6046048673159959,1670.5269626590057,1660.8849674442697,1671.3944141553716,1763.4705742843414,0,0,0,-1.7442564670862026,-6.874487561982157,0,0,30.332647214824515,0.3171959515419154,-3.9464653600412736,-0.9771156220597543,39.33677134210539
2018-08-14,95,3000.0,1663.232652220141,1658.6831518380905,1668.4697817813462,1651.8680924103876,3910655004,0.0,0.012782315816742607,0.1964661519990771,0.6123331176743687,1666.8783588191236,1660.4726660382353,1667.0334897507498,1750.0431902816463,0,0,0,-0.22800007042312886,-4.960479749504598,0,0,28.922859236612215,-1.51235415935832,-0.34584798292973673,-5.218758996383944,49.02714920540679
2018-08-15,95,3000.0,1666.200325462558,1661.052542154836,1669.9610375856607,1653.3445098484904,3763532265,0.0,0.0017842802920298162,0.1964661519990771,0.6134256915883922,1665.8625420479968,1661.2343681559723,1663.6393120134514,1736.2904417875282,1,1,0,0.15394042630594296,-4.036773723917497,1,0,28.600341562606445,-0.4249489315347077,0.6441313541127203,-4.102367345434798,51.86323415764708
2018-08-16,95,3000.0,1655.422382884844,1652.447432800789,1664.5451214403597,1647.9824834160777,4787500647,0.0,-0.0064685754845966725,0.1964661519990771,0.6094577011981618,1666.5002024250869,1662.101252538462,1663.4972629007652,1722.4257254567262,0,0,0,-0.4854158883219606,-3.8900570040032,1,0,28.531432623572844,0.2703654838093872,0.73854346374016,-0.17987347006779286,52.131493561521594
2018-08-17,82,3000.0,1653.5943614883506,1650.9879405178292,1663.6265406886216,1647.073042771322,3532457306,0.0,-0.001104262824637936,0.1964661519990771,0.6087846997155394,1661.407934518295,1661.4889509616191,1663.2105524150809,1707.7680473173696,0,0,0,-0.5781703893573131,-3.172192260776696,0,0,27.903132843217094,-2.1101720507387345,-0.5157258099497075,-0.36279011562576624,48.39855001230118
2018-08-18,70,3000.0,1660.8300176937528,1656.764888432222,1667.262457931836,1650.6727817335095,4807815494,0.0,0.004375714125494312,0.1964661519990771,0.6114485675254695,1657.6487935981515,1663.1164442481238,1662.9731787033222,1693.745067636652,1,0,0,-0.12887526010735284,-1.9433296410319212,0,0,26.843079238104394,-1.559676374779706,1.390981594374896,-0.2992438145284937,54.543286318837666
2018-08-19,75,3000.0,1653.24616434658,1650.7099399198396,1663.451571624882,1646.899814693291,4843224796,0.0,-0.004566303153470175,0.1964661519990771,0.6086565080033931,1656.3952732988823,1663.0902143278024,1662.6014161700975,1681.133759929649,0,0,0,-0.5626875890114458,-1.6588564365179415,0,0,26.562965015378452,-0.5279501953814103,-0.022207058083945075,-0.47000380862365354,49.924368712087016
2018-08-20,83,3000.0,1662.7848168874743,1658.3256001084897,1668.2447445266814,1651.6452943323864,3853798308,0.0,0.005769650489202416,0.1964661519990771,0.6121682433225512,1659.3301029976715,1664.9285328283388,1660.3666792954034,1678.6885504255208,1,1,0,0.14563876896740435,-0.947390362197631,0,0,26.098210496638757,1.2509618124860733,1.572125764252541,-2.744872322152303,55.4585888567009
2018-08-21,87,3025.961772815587,1647.2559265889622,1646.7834527905802,1662.5967859941256,1646.0535343921945,3176814670,0.008653924271862401,-0.009339085936315161,0.19816635520046133,0.6064511514906787,1657.047713621789,1661.9630362204564,1659.3310152327533,1677.581999595122,0,0,0,-0.7277082470550589,-1.8077252267536759,0,0,20.476846383141783,-0.9605827308556414,-2.4584094773297926,-1.3031085577863366,39.597207668071036
2018-08-22,95,3000.0,1659.919706151355,1656.0380956967715,1666.805026381781,1650.2199017411667,3177036870,-0.008579676402002412,0.007687803308509711,0.1964661519990771,0.6111134286595583,1656.1504822916172,1661.006512169807,1659.5397395345208,1673.5032184225004,1,1,0,0.022895903471464862,-0.8116812756386316,0,0,20.5662074799325,-0.37694262899987674,-0.80028974686015,0.2647607194524504,46.59684930016587
2018-08-23,62,3000.0,1613.815204727787,1619.2282617601952,1643.6375144164383,1627.282912282942,4425166545,0.0,-0.027775139515913483,0.1964661519990771,0.5941396679184908,1650.206599697752,1658.3534010614192,1658.1363682582253,1671.1956115005637,0,0,0,-2.6729504508121393,-3.4334943424878306,0,0,24.105829000080764,-2.5133874343628015,-2.2498172826503238,-1.7934064292375984,41.57747540642426
2018-08-24,82,3000.0,1648.182762328611,1646.667319748693,1660.9072121108525,1644.3807721893518,3323352791,0.0,0.02129584446852517,0.1964661519990771,0.6067923738790642,1649.433514103503,1655.4207243108992,1657.470472008914,1670.146849874052,0,0,0,-0.5603544580221609,-1.3150991810748414,0,0,23.57430780381872,-0.32726279707853134,-2.4305290397408363,-0.8413008283173373,40.52173056981822
2018-08-25,90,3000.0,1641.5790517551548,1641.3949172268456,1657.5888475476909,1641.0954261790573,3581585065,0.0,-0.004006661593843108,0.1964661519990771,0.604361162179206,1646.6833761122748,1652.1660848552133,1657.6387548695075,1669.692706547094,0,0,0,-0.968830094444606,-1.6837622085610016,0,0,23.601959999398282,-1.1591171723479676,-2.700715070434545,0.2157413155023269,39.69561100404232
2018-08-26,94,3000.0,1653.1333806534224,1650.6198934192223,1663.39489781907,1646.8437048059454,3484001541,0.0,0.007038545530849705,0.1964661519990771,0.6086149857362816,1646.6672641561095,1651.531268727496,1657.6158976039046,1670.4350000154802,1,0,0,-0.2704195198032111,-1.0357553189377366,0,0,22.852626287442572,-0.006821954019298193,-0.5347361328811417,-0.029027497147948722,47.85872000833258
2018-08-27,81,3000.0,1678.3404365276542,1670.745206829209,1676.061443395872,1659.384215103376,3826171048,0.0,0.015248047235165263,0.1964661519990771,0.6178951757868179,1648.8894955332783,1654.1097992654747,1659.5821870633185,1670.9547738034703,1,1,1,1.1302995181895037,0.44200255087529783,0,0,23.190389268713275,0.9355160981862953,2.198180859810339,2.5223493520471374,58.475903675957845
2018-08-28,95,3000.0,1651.4078450500672,1649.2422257935036,1662.5278161783842,1645.9852508432762,4527512963,0.0,-0.01604715640010934,0.1964661519990771,0.6079797152620937,1649.4826267420071,1653.265170181898,1657.8028997276401,1670.9913144357315,1,0,0,-0.3857548251739451,-1.1719671560517564,0,0,23.95469584471453,0.25205060088644426,-0.7109532845143263,-2.2125553123032105,47.298967638534656
