date,close,rainbow_position_v2,rainbow_v2_fire_sale,rainbow_v2_buy,rainbow_v2_accumulate,rainbow_v2_still_cheap,rainbow_v2_is_bubble,rainbow_v2_fomo,rainbow_v2_sell,rainbow_v2_max_bubble
2018-12-06,3000.0,0.0082152011802656,2946.6202997179125,6269.6232444942325,9592.626189270553,12915.629134046874,16238.632078823193,19561.635023599516,22884.637968375835,26207.640913152158
2018-12-07,3000.0,0.00795503231587599,2948.276881982095,6276.225013862902,9604.17314574371,12932.12127762452,16260.069409505326,19588.017541386136,22915.965673266943,26243.913805147753
2018-12-08,3000.0,0.007694654786748016,2949.9370463756313,6282.83307531867,9615.729104261709,12948.625133204749,16281.521162147787,19614.417191090826,22947.313220033866,26280.209248976906
2018-12-09,3000.0,0.007434068484726461,2951.6007955802,6289.447427574405,9627.294059568609,12965.140691562814,16302.987323557018,19640.833955551225,22978.68058754543,26316.527219539636
2018-12-10,3000.0,0.007173273301118282,2953.268132286855,6296.068069343132,9638.86800639941,12981.667943455686,16324.467880511966,19667.267817568245,23010.06775462452,26352.8676916808
2018-12-11,3000.0,0.006912269126689876,2954.939059196026,6302.694999341734,9650.450939487442,12998.20687963315,16345.962819778857,19693.718759924566,23041.474700070274,26389.23064021598
2018-12-12,3000.0,0.006651055851491902,2956.6135790186886,6309.32821628949,9662.042853560291,13014.757490831094,16367.472128101896,19720.1867653727,23072.9014026435,26425.6160399143
2018-12-13,3000.0,0.006389633365245325,2958.2916944738477,6315.967718906428,9673.64374333901,13031.31976777159,16388.99579220417,19746.67181663675,23104.34784106933,26462.023865501913
2018-12-14,3000.0,0.006128001556807584,2959.9734082920268,6322.61350591656,9685.253603541092,13047.893701165627,16410.53379879016,19773.173896414693,23135.813994039225,26498.45409166376
2018-12-15,3000.0,0.0058661603147071115,2961.658723211786,6329.265576045402,9696.872428879018,13064.479281712633,16432.08613454625,19799.692987379865,23167.29984021348,26534.906693047098
2018-12-16,3000.0,0.0056041095266407374,2963.3476419830213,6335.923928021075,9708.500214059128,13081.07650009718,16453.652786135233,19826.22907217329,23198.805358211343,26571.381644249395
2018-12-17,3000.0,0.00534184908006547,2965.040167363089,6342.588560574211,9720.136953785335,13097.685346996459,16475.23374020758,19852.782133418703,23230.330526629827,26607.87891984095
2018-12-18,3000.0,0.0050793788615495754,2966.7363021210767,6349.259472436911,9731.782642752745,13114.30581306858,16496.828983384414,19879.35215370025,23261.875324016084,26644.39849433192
2018-12-19,3000.0,0.004816698757303321,2968.436049034316,6355.936662345717,9743.437275657117,13130.937888968518,16518.438502279918,19905.93911559132,23293.439728902722,26680.940342214122
2018-12-20,3000.0,0.004553808652886809,2970.1394108903264,6362.62012903707,9755.100847183814,13147.581565330558,16540.062283477302,19932.543001624046,23325.02371977079,26717.504437917534
2018-12-21,3000.0,0.004290708433207957,2971.8463904868204,6369.309871251555,9766.773352016291,13164.236832781025,16561.70031354576,19959.163794310494,23356.627275075232,26754.090755839967
2018-12-22,3000.0,0.004027397982731338,2973.556990630347,6376.005887731746,9778.454784833146,13180.903681934546,16583.35257903594,19985.80147613734,23388.25037323874,26790.69927034014
2018-12-23,3000.0,0.003763877185419886,2975.271214136684,6382.70817722155,9790.145140306415,13197.58210339128,16605.019066476143,20012.45602956101,23419.892992645873,26827.32995573074
2018-12-24,3000.0,0.0035001459244085797,2976.9890638329825,6389.416738469551,9801.844413106119,13214.272087742687,16626.699762379256,20039.127437015824,23451.555111652393,26863.98278628896
2018-12-25,3000.0,0.003236204082509533,2978.7105425544623,6396.13157022519,9813.552597895918,13230.973625566647,16648.394653237374,20065.8156809081,23483.23670857883,26900.657736249555
2018-12-26,3000.0,0.00297205154185671,2980.435653146754,6402.852671240769,9825.269689334786,13247.686707428802,16670.103725522815,20092.52074361683,23514.937761710848,26937.354779804864
2018-12-27,3000.0,0.002707688184054567,2982.1643984649268,6409.580040270882,9836.995682076837,13264.411323882792,16691.826965688746,20119.242607494703,23546.658249300657,26974.073891106615
2018-12-28,3000.0,0.002443113890178558,2983.8967813734953,6416.31367607242,9848.730570771346,13281.147465470269,16713.564360169195,20145.981254868122,23578.398149567045,27010.81504426597
2018-12-29,3000.0,0.0021783285406274076,2985.632804747397,6423.053577405675,9860.474350063952,13297.895122722231,16735.31589538051,20172.73666803879,23610.15744069707,27047.578213355348
2018-12-30,3000.0,0.0019133320154495058,2987.3724714698515,6429.799743033016,9872.227014596181,13314.654286159346,16757.08155772251,20199.508829285678,23641.93610084884,27084.363372412008
2018-12-31,3000.0,0.001648124193958873,2989.115784434902,6436.552171718038,9883.988559001176,13331.424946284313,16778.86133356745,20226.29772085059,23673.73410813372,27121.17049541686
2019-01-01,3657.4010577878416,0.09119714526331028,2990.86274654664,6443.310862229711,9895.758977912783,13348.207093595855,16800.655209278928,20253.103324962,23705.55144064507,27157.999556328145
2019-01-02,3598.87713020298,0.08359077034754989,2992.613360717255,6450.0758133364125,9907.538265955569,13365.000718574727,16822.463171193886,20279.925623813044,23737.388076432202,27194.85052905136
2019-01-03,3835.034568653467,0.11208544579770989,2994.367629869774,6456.847023811322,9919.326417752869,13381.805811694416,16844.285205635966,20306.764599577516,23769.24399351906,27231.72338746061
2019-01-04,3268.9748343890024,0.03946558748717859,2996.125556936898,6463.624492429655,9931.123427922414,13398.62236341517,16866.12129890793,20333.62023440069,23801.11916989344,27268.618105386202
2019-01-05,3000.0,0.00031891137983101783,2997.8871448604136,6470.408217968932,9942.929291077451,13415.450364185968,16887.971437294487,20360.492510403008,23833.013583511525,27305.534656620046
2019-01-06,3252.823748992724,0.03666473856874918,2999.6523965919837,6477.198199207867,9954.744001823752,13432.289804439637,16909.83560705552,20387.381409671405,23864.92721228729,27342.473014903175
2019-01-07,3736.119799813549,0.0990460157605843,3001.4213150929563,6483.994434930817,9966.567554768677,13449.140674606537,16931.713794444397,20414.28691428226,23896.86003412012,27379.43315395798
2019-01-08,3527.1046561582248,0.07271239910281854,3003.1939033347608,6490.796923922241,9978.399944509722,13466.002965097203,16953.605985684684,20441.20900627216,23928.812026859647,27416.415047447128
2019-01-09,3276.229827806278,0.03906734395213458,3004.970164297934,6497.605664970999,9990.241165644065,13482.876666317132,16975.512166990196,20468.147667663263,23960.78316833633,27453.418669009396
2019-01-10,3467.129425481068,0.06437802794203036,3006.7501009732996,6504.420656866752,10002.091212760204,13499.761768653658,16997.43232454711,20495.10288044056,23992.773436334013,27490.443992227465
2019-01-11,3517.0286308702803,0.07054315810130134,3008.5337163604045,6511.241898402985,10013.950080445564,13516.658262488145,17019.366444530722,20522.074626573307,24024.782808615884,27527.490990658465
2019-01-12,3631.2959155958056,0.08468918762201344,3010.3210134694864,6518.069388376399,10025.81776328331,13533.566138190225,17041.314513097135,20549.06288800405,24056.81126291096,27564.559637817874
2019-01-13,3419.674460742213,0.05728688888952851,3012.111995320106,6524.90312558523,10037.694255850352,13550.485386115477,17063.2765163806,20576.067646645723,24088.858776910845,27601.649907175968
2019-01-14,3254.590807605518,0.03467059792732413,3013.9066649407537,6531.743108829677,10049.5795527186,13567.415996607524,17085.252440496446,20603.08888438537,24120.925328274294,27638.76177216322
2019-01-15,3396.536302808948,0.05364777544477034,3015.705025371419,6538.589336914902,10061.473648458385,13584.357960001867,17107.24227154535,20630.126583088833,24153.010894632316,27675.8952061758
2019-01-16,3768.212704866324,0.1001905523106232,3017.507079660048,6545.4418086474725,10073.376537634898,13601.311266622322,17129.24599560975,20657.180724597176,24185.115453584596,27713.050182572024
2019-01-17,3425.391225423744,0.05688647862772704,3019.3128308651085,6552.30052283706,10085.288214809014,13618.275906780966,17151.263598752917,20684.251290724875,24217.23898269682,27750.226674668775
2019-01-18,3393.188212876989,0.052340658724680834,3021.122282054416,6559.165478294653,10097.208674534892,13635.251870775128,17173.295067015366,20711.338263255606,24249.381459495842,27787.424655736082
2019-01-19,3657.85532396118,0.08588961457789172,3022.9354363055286,6566.036673836021,10109.137911366512,13652.239148897004,17195.340386427495,20738.441623957988,24281.54286148848,27824.644099018973
2019-01-20,3920.633563749167,0.11683503288608481,3024.752296706352,6572.914108278857,10121.075919851362,13669.23773142387,17217.399542996372,20765.561354568883,24313.723166141386,27861.884977713893
2019-01-21,3166.619637667078,0.02036487252027199,3026.5728663535565,6579.797780443522,10133.022694533487,13686.247608623453,17239.47252271342,20792.697436803384,24345.92235089335,27899.147264983316
2019-01-22,3448.965881635704,0.058526966152738176,3028.3971483537725,6586.687689152759,10144.978229951745,13703.268770750732,17261.559311549718,20819.849852348703,24378.14039314769,27936.430933946674
2019-01-23,3626.737297553095,0.08084862290056243,3030.2251458239925,6593.583833233355,10156.942520642719,13720.301208052082,17283.659895461442,20847.018582870805,24410.37727028017,27973.735957689532
2019-01-24,3928.216025719488,0.11646533292559584,3032.056861890189,6600.486211513661,10168.915561137133,13737.344910760605,17305.774260384078,20874.203610007553,24442.63295963102,28011.062309254496
2019-01-25,4278.432237549445,0.15455352358002183,3033.892299688509,6607.3948228248755,10180.897345961243,13754.39986909761,17327.902392233977,20901.404915370345,24474.90743850671,28048.40996164308
2019-01-26,3804.347213060768,0.1014432311050178,3035.731462364487,6614.309666002478,10192.887869640468,13771.466073278458,17350.04427691645,20928.62248055444,24507.20068419243,28085.778887830424
2019-01-27,3486.1143932907053,0.06188557249040593,3037.5743530730488,6621.230739882568,10204.887126692087,13788.543513501605,17372.199900311127,20955.856287120645,24539.512673930163,28123.16906073968
2019-01-28,3828.523277531183,0.10367725955591318,3039.42097497991,6628.158043306218,10216.895111632526,13805.632179958833,17394.36924828514,20983.106316611455,24571.843384937754,28160.580453264065
2019-01-29,3612.041515496834,0.07723366077411957,3041.271331259593,6635.091575115945,10228.911818972296,13822.732062828647,17416.552306684996,21010.37255054135,24604.1927943977,28198.013038254052
2019-01-30,3810.266415076951,0.10091783059047421,3043.125425096824,6642.031334157962,10240.937243219101,13839.843152280238,17438.74906134138,21037.654970402516,24636.560879463654,28235.466788524795
2019-01-31,3800.130627558331,0.09941620091251874,3044.9832596859437,6648.9773192814255,10252.971378876908,13856.965438472389,17460.95949806787,21064.953557663357,24668.947617258837,28272.94167685432
2019-02-01,3988.220825539501,0.12078226657134766,3046.844838230314,6655.9295293371315,10265.014220443949,13874.098911550767,17483.183602657584,21092.268293764402,24701.35298487122,28310.43767597804
2019-02-02,4130.454971565999,0.13618441945986565,3048.7101639445154,6662.88796318047,10277.065762416423,13891.243561652378,17505.421360888333,21119.599160124286,24733.776959360242,28347.9547585962
2019-02-03,3655.504577910123,0.08110238023940713,3050.5792400517644,6669.852619668684,10289.125999285605,13908.399378902524,17527.672758519446,21146.946138136365,24766.219517753285,28385.492897370204
2019-02-04,3279.7812295988647,0.032193311759018246,3052.4520697851117,6676.823497662439,10301.194925539767,13925.566353417094,17549.937781294422,21174.30920917175,24798.680637049078,28423.052064926407
2019-02-05,3479.9493805665315,0.05844988952213803,3054.32865638825,6683.800596025192,10313.272535662134,13942.744475299076,17572.216414936018,21201.68835457296,24831.1602942099,28460.632233846845
2019-02-06,3379.6381009961938,0.045055254675031214,3056.2090031127223,6690.783913623198,10325.358824133673,13959.933734644148,17594.508645154623,21229.0835556651,24863.658466175573,28498.23337668605
2019-02-07,3638.212919829841,0.07777531817602955,3058.093113222325,6697.773449326096,10337.453785429869,13977.13412153364,17616.81445763741,21256.494793741185,24896.175129844953,28535.855465948727
2019-02-08,3696.4303835623855,0.08458052264402571,3059.9809899881147,6704.769202006373,10349.557414024632,13994.345626042892,17639.13383806115,21283.92205007941,24928.71026209767,28573.498474115928
2019-02-09,3401.7741846758527,0.04710569857856206,3061.8726366926157,6711.771170539238,10361.669704385858,14011.568238232481,17661.466772079104,21311.365305925727,24961.26383977235,28611.162373618972
2019-02-10,3348.2238123338434,0.03971627607492907,3063.768056628226,6718.779353803126,10373.790650978024,14028.801948152923,17683.813245327823,21338.824542502723,24993.83583967762,28648.84713685252
2019-02-11,3401.2405253627767,0.04645232422078522,3065.6672530954197,6725.793750680314,10385.920248265209,14046.046745850103,17706.173243434998,21366.299741019895,25026.426238604785,28686.552736189682
2019-02-12,3500.2609480179244,0.05898979417802664,3067.5702294063603,6732.814360054403,10398.058490702446,14063.302621350489,17728.54675199853,21393.790882646572,25059.035013294615,28724.27914394266
2019-02-13,3997.5135607252737,0.1180601614799464,3069.4769888814994,6739.8411808135625,10410.205372745626,14080.56956467769,17750.933756609753,21421.29794854182,25091.66214047388,28762.026332405945
2019-02-14,3990.7860385302633,0.11699322977406724,3071.38753485219,6746.874211847693,10422.360888843195,14097.847565838698,17773.3342428342,21448.820919829705,25124.307596825205,28799.79427382071
2019-02-15,3895.420019447291,0.10587616245608189,3073.3018706590883,6753.913452052696,10434.525033446303,14115.136614839912,17795.74819623352,21476.359777627127,25156.971359020736,28837.582940414344
2019-02-16,4090.2245701196766,0.12735387438070514,3075.21999965236,6760.958900322862,10446.697800993365,14132.436701663866,17818.17560233437,21503.91450300487,25189.653403675373,28875.392304345874
2019-02-17,4170.990925601961,0.13576428144011157,3077.1419251918865,6768.010555559939,10458.879185927992,14149.747816296045,17840.6164466641,21531.48507703215,25222.3537074002,28913.222337768257
2019-02-18,4082.319960077411,0.12585500556264564,3079.0676506486816,6775.068416666536,10471.06918268439,14167.069948702245,17863.0707147201,21559.071480737955,25255.072246755808,28951.073012773664
2019-02-19,3721.5677471224985,0.08426416574552036,3080.9971794012754,6782.1324825487,10483.267785696124,14184.403088843548,17885.538391990973,21586.673695138397,25287.808998285822,28988.944301433246
2019-02-20,4139.756024485847,0.13145028009525983,3082.9305148401486,6789.202752115935,10495.474989391721,14201.747226667509,17908.019463943296,21614.29170121908,25320.563938494866,29026.836175770655
2019-02-21,3804.8786481263655,0.0935237280802823,3084.867660364518,6796.279224281711,10507.690788198905,14219.102352116099,17930.51391603329,21641.925479950485,25353.33704386768,29064.748607784873
2019-02-22,3782.927316035985,0.09063647432968241,3086.808619383552,6803.361897960984,10519.915176538416,14236.468455115848,17953.02173369328,21669.575012270714,25386.128290848144,29102.68156942558
2019-02-23,4114.778463454641,0.1277944046532465,3088.7533953163766,6810.450772073191,10532.148148830005,14253.84552558682,17975.542902343634,21697.24027910045,25418.937655857262,29140.63503261408
2019-02-24,4193.63344079458,0.1359305864761091,3090.7019915920837,6817.545845540912,10544.389699489739,14271.233553438567,17998.077407387394,21724.92126133622,25451.76511528505,29178.608969233876
2019-02-25,4125.181525715602,0.12828041174662871,3092.6544116487257,6824.647117288461,10556.639822928197,14288.632528567932,18020.62523420767,21752.617939847405,25484.61064548714,29216.603351126876
2019-02-26,4314.6227699527535,0.1479484704228316,3094.61065893494,6831.754586245754,10568.898513556567,14306.042440867383,18043.186368178198,21780.330295489013,25517.474222799825,29254.61815011064
2019-02-27,4334.431179866116,0.14966127978089028,3096.5707369091488,6838.86825134407,10581.165765778991,14323.463280213913,18065.760794648835,21808.058309083754,25550.35582351868,29292.6533379536
2019-02-28,4028.962493906085,0.1168211593999299,3098.5346490399684,6845.9881115194175,10593.441573998867,14340.895036478316,18088.348498957766,21835.801961437217,25583.255423916664,29330.708886396114
2019-03-01,3996.481489789912,0.11290418686373711,3100.502398804394,6853.114165709346,10605.725932614298,14358.33769951925,18110.9494664242,21863.561233329154,25616.173000234106,29368.78476713906
2019-03-02,4135.763693531376,0.12782056956688206,3102.4739896904407,6860.246412856313,10618.018836022185,14375.79125918806,18133.56368235393,21891.336105519804,25649.108528685676,29406.880951851548
2019-03-03,3970.02151119156,0.10931967933191009,3104.4494251967485,6867.384851905155,10630.320278613563,14393.255705321968,18156.191132030377,21919.126558738782,25682.061985447188,29444.997412155597
2019-03-04,4269.102660380242,0.14128054403403442,3106.4287088295405,6874.529481804888,10642.630254780235,14410.731027755583,18178.831800730928,21946.932573706275,25715.033346681623,29483.13411965697
2019-03-05,4066.666268185189,0.11937434669666927,3108.4118441071,6881.680301506768,10654.948758906436,14428.217216306104,18201.48567370577,21974.75413110544,25748.022588505108,29521.291045904778
2019-03-06,4053.1076005730138,0.11757269801552486,3110.3988345561206,6888.83730996586,10667.2757853756,14445.714260785338,18224.152736195076,22002.591211604817,25781.029687014554,29559.468162424295
2019-03-07,3793.085166609615,0.08781622688775151,3112.3896837143557,6896.0005061413785,10679.6113285684,14463.222150995425,18246.832973422446,22030.44379584947,25814.054618276492,29597.665440703517
2019-03-08,3683.7640690240873,0.0745259509469169,3114.3843951275726,6903.169888994922,10691.955382862272,14480.740876729622,18269.526370596974,22058.311864464325,25847.097358331674,29635.882852199025
2019-03-09,4457.494164909742,0.15881850161729918,3116.3829723536332,6910.345457492037,10704.307942630441,14498.270427768844,18292.23291290725,22086.195398045653,25880.157883184056,29674.12036832246
2019-03-10,4105.1765853827965,0.12196233170359125,3118.3854189584267,6917.527210600392,10716.669002242357,14515.810793884324,18314.952585526287,22114.094377168258,25913.23616881022,29712.377960452188
2019-03-11,3956.6000756984768,0.10529394470369476,3120.391738519343,6924.715147294164,10729.038556068987,14533.361964843807,18337.685373618628,22142.008782393452,25946.33219116827,29750.655599943093
2019-03-12,3834.33985553039,0.09106252848372831,3122.4019346218106,6931.909266546904,10741.416598471998,14550.923930397092,18360.431262322185,22169.938594247284,25979.445926172375,29788.95325809747
2019-03-13,3919.576431802093,0.10049580976864367,3124.4160108629785,6939.1095673385935,10753.803123814208,14568.496680289823,18383.19023676544,22197.883793241053,26012.577349716667,29827.270906192287
2019-03-14,3889.3987383062727,0.09675652383739916,3126.433970848662,6946.316048651921,10766.19812645518,14586.080204258438,18405.962282061697,22225.844359864957,26045.726437668214,29865.608515471475
2019-03-15,4450.969017357937,0.15618598336786943,3128.4558181949824,6953.528709472859,10778.601600750737,14603.674492028615,18428.74738330649,22253.82027458437,26078.893165862246,29903.966057140125
2019-03-16,4439.149271893075,0.15467780392854344,3130.4815565283775,6960.747548791524,10791.013541054672,14621.279533317818,18451.545525580965,22281.811517844115,26112.07751010726,29942.343502370408
2019-03-17,4082.093297851234,0.11722343364811189,3132.5111894839683,6967.972565599373,10803.433941714778,14638.895317830184,18474.35669394559,22309.818070060996,26145.2794461764,29980.740822291806
2019-03-18,4728.91765570191,0.18200459308011163,3134.544720708437,6975.203758894484,10815.862797080532,14656.52183526658,18497.180873452624,22337.83991163867,26178.49894982472,30019.157988010767
2019-03-19,4560.9052513742245,0.16565948772287076,3136.582153857575,6982.4411276763785,10828.300101495182,14674.159075313984,18520.01804913279,22365.877022951594,26211.735996770396,30057.5949705892
2019-03-20,4321.721556203112,0.1414970087045381,3138.623492595879,6989.68467094849,10840.7458493011,14691.807027653711,18542.868206006322,22393.929384358933,26244.990562711544,30096.051741064155
2019-03-21,4048.21246635004,0.11225704825047532,3140.668740600045,6996.934387718353,10853.200034836662,14709.46568195497,18565.731329073278,22421.99697619159,26278.262623309893,30134.528270428204
2019-03-22,4571.962416450563,0.16572841678639974,3142.717901554876,7004.190276996922,10865.662652438969,14727.135027881015,18588.60740332306,22450.07977876511,26311.552154207155,30173.024529649203
2019-03-23,4010.936906011009,0.1075295585217026,3144.7709791569832,7011.452337799212,10878.13369644144,14744.815055083669,18611.496413725898,22478.177772368126,26344.859131010355,30211.540489652583
2019-03-24,4220.301552965505,0.12969428815270745,3146.827977110065,7018.720569141948,10890.613161173831,14762.505753205714,18634.398345237594,22506.290937269478,26378.18352930136,30250.076121333244
2019-03-25,4577.0560578702925,0.1652173810227468,3148.8888991310896,7025.994970048314,10903.10104096554,14780.207111882763,18657.313182799986,22534.419253717213,26411.525324634433,30288.63139555166
2019-03-26,4097.475462882611,0.11600106709295165,3150.9537489447434,7033.275539542632,10915.59733014052,14797.919120738408,18680.240911336296,22562.562701934185,26444.884492532074,30327.206283129963
2019-03-27,4170.172337732165,0.12344429724254949,3153.022530285496,7040.562276654689,10928.102023023883,14815.641769393078,18703.18151576227,22590.72126213147,26478.26100850066,30365.800754869855
2019-03-28,3890.914337352663,0.09252663716741456,3155.0952468998807,7047.855180416602,10940.615113933321,14833.375047450043,18726.134980966763,22618.894914483484,26511.654848000206,30404.414781516927
2019-03-29,4361.896723683954,0.14263217732057082,3157.171902542374,7055.154249864951,10953.13659718753,14851.118944510106,18749.101291832685,22647.083639155262,26545.06598647784,30443.048333800416
2019-03-30,3860.6580045532633,0.08845199153638061,3159.252500978294,7062.459484039886,10965.666467101477,14868.873450163068,18772.080433224663,22675.287416286257,26578.494399347845,30481.70138240944
2019-03-31,4237.085517697786,0.12917027350008203,3161.3370459821554,7069.7708819851305,10978.204717988105,14886.63855399108,18795.072389994053,22703.506225997033,26611.940062000005,30520.37389800298
2019-04-01,5043.749005484708,0.20568472880654093,3163.425541340366,7077.088442749167,10990.751344157969,14904.414245566768,18818.07714697557,22731.74004838437,26645.40294979317,30559.065851201973
2019-04-02,4851.9543570810665,0.18824952504861497,3165.517990847099,7084.412165382274,11003.30633991745,14922.200514452623,18841.0946889878,22759.988863522976,26678.88303805815,30597.777212593326
2019-04-03,4005.373166417262,0.10340939278627961,3167.614398307817,7091.74204893984,11015.869699571864,14939.997350203887,18864.12500083591,22788.252651467938,26712.38030209996,30636.507952731983
2019-04-04,4330.542170643942,0.1374786797526601,3169.714767537003,7099.078092481002,11028.441417425003,14957.804742369002,18887.168067313003,22816.531392257006,26745.894717201,30675.258042145004
2019-04-05,4635.957259865999,0.16716660510030182,3171.8191023602417,7106.420295068143,11041.021487776043,14975.622680483944,18910.223873191844,22844.825065899746,26779.426258607647,30714.02745131555
2019-04-06,4163.50414424889,0.11950061593965136,3173.927406612777,7113.768655768814,11053.609904924851,14993.451154080889,18933.292403236926,22873.133652392964,26812.974901549,30752.81615070504
2019-04-07,5091.103928832057,0.20772057464450805,3176.0396841399343,7121.123173652379,11066.206663164823,15011.290152677268,18956.373642189712,22901.45713170216,26846.5406212146,30791.624110727047
2019-04-08,4666.903034505216,0.16908470192947433,3178.155938796507,7128.483847793512,11078.811756790516,15029.13966578752,18979.467574784525,22929.79548378153,26880.123392778532,30830.451301775538
2019-04-09,4707.587458399808,0.17256623845934657,3180.276174447178,7135.850677269693,11091.425180092208,15046.999682914724,19002.574185737238,22958.148688559755,26913.72319138227,30869.297694204786
2019-04-10,4620.221132688126,0.1639875709540042,3182.4003949681937,7143.2236611638045,11104.046927359415,15064.870193555025,19025.693459750637,22986.51672594625,26947.339992141857,30908.16325833747
2019-04-11,4179.34557692897,0.11954863135440748,3184.5286042444604,7150.602798561936,11116.676992879411,15082.751187196887,19048.82538151436,23014.899575831838,26980.973770149314,30947.04796446679
2019-04-12,4405.309365849774,0.14237339996960438,3186.660806170592,7157.9880885528455,11129.315370935099,15100.642653317354,19071.969935699606,23043.297218081865,27014.624500464117,30985.951782846372
2019-04-13,4718.1176363235545,0.17219389818762307,3188.7970046523756,7165.3795302298,11141.962055807226,15118.54458138465,19095.127106962078,23071.709632539503,27048.29215811693,31024.874683694354
2019-04-14,4782.144865044612,0.1777779738456399,3190.9372036059513,7172.777122692779,11154.617041779606,15136.456960866435,19118.29687995326,23100.13679904009,27081.976718126916,31063.816637213746
2019-04-15,4481.7193326350725,0.14893412431528688,3193.0814069559406,7180.180865041657,11167.280323127374,15154.379781213089,19141.479239298806,23128.578697384524,27115.67815547024,31102.777613555958
2019-04-16,4862.652960600472,0.18442923983459303,3195.2296186379576,7187.590756382429,11179.951894126902,15172.313031871374,19164.674169615846,23157.03530736032,27149.39644510479,31141.757582849263
2019-04-17,4011.5324930155625,0.0996022570676295,3197.3818425977856,7195.006795824187,11192.631749050588,15190.256702276989,19187.88165550339,23185.506608729793,27183.13156195619,31180.756515182595
2019-04-18,4705.892766686119,0.16935969788224547,3199.538082791385,7202.42898248204,11205.319882172695,15208.210781863349,19211.101681554006,23213.99258124466,27216.883480935314,31219.774380625968
2019-04-19,4212.02383638723,0.12036314311288762,3201.6983431836466,7209.857315471982,11218.016287760318,15226.175260048654,19234.334232336987,23242.493204625323,27250.65217691366,31258.811149201996
2019-04-20,4928.285275874431,0.18894143682955322,3203.8626277519597,7217.291793917454,11230.720960082948,15244.150126248442,19257.57929241394,23271.008458579432,27284.437624744925,31297.86679091042
2019-04-21,4248.714054774922,0.12351395390597167,3206.030940480565,7224.732416942465,11243.433893404363,15262.135369866262,19280.836846328162,23299.53832279006,27318.23979925196,31336.94127571386
2019-04-22,4743.720584186695,0.17151470898390425,3208.2032853668497,7232.179183677874,11256.155081988898,15280.13098029992,19304.106878610946,23328.08277692197,27352.05867523299,31376.034573544017
2019-04-23,5010.337932658252,0.19514839457679944,3210.3796664167476,7239.632093257749,11268.884520098753,15298.136946939752,19327.389373780756,23356.641800621757,27385.894227462755,31415.14665430376
2019-04-24,4774.352292083355,0.17365589529626935,3212.5600876460016,7247.0911448192865,11281.622201992572,15316.153259165854,19350.684316339142,23385.215373512427,27419.746430685707,31454.277487858995
2019-04-25,4526.961995074609,0.14999935565708175,3214.744553081646,7254.556337505253,11294.368121928863,15334.179906352469,19373.991690776078,23413.80347519969,27453.615259623293,31493.427044046904
2019-04-26,4310.874180111508,0.1282367132530129,3216.9330667601225,7262.027670462101,11307.122274164081,15352.216877866058,19397.31148156804,23442.40608527002,27487.500688971995,31532.595292673977
2019-04-27,5216.116474284702,0.21139326569615596,3219.1256327279225,7269.505142839922,11319.884652951921,15370.264163063923,19420.643673175924,23471.023183287925,27521.402693399923,31571.782203511924
2019-04-28,4248.749006285179,0.12122043865214954,3221.3222550418036,7276.98875379324,11332.655252544677,15388.321751296113,19443.98825004755,23499.65474879899,27555.321247550422,31610.98774630186
2019-04-29,5176.185324825387,0.207328170171913,3223.5229377692226,7284.478502481384,11345.434067193544,15406.389631905706,19467.345196617865,23528.30076133003,27589.25632604219,31650.21189075435
2019-04-30,5006.535684871016,0.1923935335928702,3225.7276849875025,7291.974388067489,11358.221091147476,15424.467794227461,19490.714497307446,23556.961200387435,27623.207903467417,31689.454606547406
2019-05-01,4656.287713670377,0.16031275994502783,3227.9365007832052,7299.476409717373,11371.01631865154,15442.556227585708,19514.096136519875,23585.636045454045,27657.17595438821,31728.71586332238
2019-05-02,4537.201542323475,0.14864054927472545,3230.149389254466,7306.984566604806,11383.819743955146,15460.654921305486,19537.490098655828,23614.325276006166,27691.160453356504,31767.995630706846
2019-05-03,5086.064350622695,0.19824778965220577,3232.366354508466,7314.49885790342,11396.631361298372,15478.763864693326,19560.89636808828,23643.028871483235,27725.16137487819,31807.293878273143
2019-05-04,4835.879413460701,0.17584452040821996,3234.5874006631343,7322.019282794406,11409.451164925676,15496.883047056948,19584.31492918822,23671.746811319492,27759.17869345076,31846.610575582035
2019-05-05,4928.645345393723,0.18380812789334472,3236.812531847368,7329.545840462853,11422.27914907834,15515.012457693827,19607.745766309312,23700.4790749248,27793.212383540285,31885.945692155772
2019-05-06,4450.897024392219,0.13890353265090363,3239.0417521982918,7337.078530094807,11435.115307991324,15533.15208588784,19631.188863784355,23729.22564168087,27827.262419577386,31925.2991974739
2019-05-07,4776.424594676456,0.16941123844220546,3241.275065864864,7344.61735088573,11447.959635906596,15551.301920927463,19654.64420594833,23757.986490969197,27861.328775990063,31964.671061010926
2019-05-08,4455.012422780584,0.13863890508812657,3243.5124770057705,7352.162302032448,11460.812127059124,15569.461952085801,19678.111777112477,23786.761602139155,27895.411427165833,32004.06125219251
2019-05-09,4426.142449094977,0.13546514959235306,3245.753989789646,7359.713382735128,11473.67277568061,15587.632168626093,19701.591561571575,23815.55095451706,27929.51034746254,32043.469740408025
2019-05-10,4497.532263128937,0.14211756785495885,3247.9996083959304,7367.2705922016185,11486.541576007307,15605.812559812994,19725.083543618683,23844.354527424373,27963.625511230057,32082.896495035748
2019-05-11,4003.280067274177,0.09096407525670744,3250.2493370136062,7374.833929640979,11499.418522268352,15624.003114895724,19748.587707523096,23873.17230015047,27997.75689277784,32122.341485405213
